Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170722,1,84,262,0,0.679,18,WWC4,WWC,ri,white,cold_skel
20170722,2,46,63,0,0.27,18,WBG2,WBG,ri,brown,cold_skel
20170722,3,60,134,0,0.552,18,TBE8,TBE,va,brown,cold_skel
20170722,4,45,131,0,0.656,18,WWI4,WWI,ri,white,cold_skel
20170722,5,20,50,0,0.6,18,TBO1,TBO,va,brown,cold_skel
20170722,6,127,236,0,0.462,18,WBF2,WBF,ri,brown,cold_skel
20170722,7,23,44,0,0,18,TWA4,TWA,va,white,cold_skel
20170722,8,19,35,0,0,18,TWD5,TWD,va,white,cold_skel
20170722,9,165,419,0,0.606,18,WWC4,WWC,ri,white,cold_skel
20170722,10,39,52,0,0.25,18,WBG2,WBG,ri,brown,cold_skel
20170722,11,54,104,0,0.481,18,TBE8,TBE,va,brown,cold_skel
20170722,12,64,206,0,0.689,18,WWI4,WWI,ri,white,cold_skel
20170722,13,28,50,0,0.44,18,TBO1,TBO,va,brown,cold_skel
20170722,14,111,225,0,0.507,18,WBF2,WBF,ri,brown,cold_skel
20170722,15,28,41,0,0,18,TWA4,TWA,va,white,cold_skel
20170722,16,24,32,0,0,18,TWD5,TWD,va,white,cold_skel
20170722,17,74,203,0,0.635,18,WWC4,WWC,ri,white,cold_skel
20170722,18,48,72,0,0.333,18,WBG2,WBG,ri,brown,cold_skel
20170722,19,45,95,0,0.526,18,TBE8,TBE,va,brown,cold_skel
20170722,20,106,291,0,0.636,18,WWI4,WWI,ri,white,cold_skel
20170722,21,36,52,0,0.308,18,TBO1,TBO,va,brown,cold_skel
20170722,22,196,253,0,0.225,18,WBF2,WBF,ri,brown,cold_skel
20170722,23,26,44,0,0,18,TWA4,TWA,va,white,cold_skel
20170722,24,20,38,0,0,18,TWD5,TWD,va,white,cold_skel
20170722,25,75,105,0,0.286,15,WWC4,WWC,ri,white,cold_skel
20170722,26,36,55,0,0.345,15,WBG2,WBG,ri,brown,cold_skel
20170722,27,40,51,0,0.216,15,TBE8,TBE,va,brown,cold_skel
20170722,28,60,86,0,0.302,15,WWI4,WWI,ri,white,cold_skel
20170722,29,43,54,0,0.204,15,TBO1,TBO,va,brown,cold_skel
20170722,30,108,130,0,0.169,15,WBF2,WBF,ri,brown,cold_skel
20170722,31,34,43,0,0,15,TWA4,TWA,va,white,cold_skel
20170722,32,27,34,0,0,15,TWD5,TWD,va,white,cold_skel
20170722,33,98,129,0,0.24,15,WWC4,WWC,ri,white,cold_skel
20170722,34,28,46,0,0,15,WBG2,WBG,ri,brown,cold_skel
20170722,35,40,63,0,0.365,15,TBE8,TBE,va,brown,cold_skel
20170722,36,91,140,0,0.35,15,WWI4,WWI,ri,white,cold_skel
20170722,37,28,51,0,0.451,15,TBO1,TBO,va,brown,cold_skel
20170722,38,168,166,0,0,15,WBF2,WBF,ri,brown,cold_skel
20170722,39,30,44,0,0,15,TWA4,TWA,va,white,cold_skel
20170722,40,23,37,0,0,15,TWD5,TWD,va,white,cold_skel
20170722,41,107,137,0,0.219,15,WWC4,WWC,ri,white,cold_skel
20170722,42,27,38,0,0,15,WBG2,WBG,ri,brown,cold_skel
20170722,43,45,71,0,0.366,15,TBE8,TBE,va,brown,cold_skel
20170722,44,50,73,0,0.315,15,WWI4,WWI,ri,white,cold_skel
20170722,45,40,50,0,0.2,15,TBO1,TBO,va,brown,cold_skel
20170722,46,82,98,0,0.163,15,WBF2,WBF,ri,brown,cold_skel
20170722,47,24,36,0,0,15,TWA4,TWA,va,white,cold_skel
20170722,48,28,38,0,0,15,TWD5,TWD,va,white,cold_skel
