Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170713,43,40,46,0,0,15,WWJ2,WWJ,ri,white,cold_holo
20170713,44,40,53,0,0.245,15,WWD3,WWD,ri,white,cold_holo
20170713,45,144,250,0,0.424,15,TBI4,TBI,va,brown,cold_holo
20170713,46,56,105,0,0.467,15,TBN1,TBN,va,brown,cold_holo
20170713,47,27,47,0,0,15,TWK4,TWK,va,white,cold_holo
20170713,48,298,553,0,0.461,15,WBI2,WBI,ri,brown,cold_holo
20170713,49,116,179,0,0.352,12,WBK2,WBK,ri,brown,cold_holo
20170713,50,75,111,0,0.324,12,TWJ3,TWJ,va,white,cold_holo
20170713,51,105,130,0,0.192,12,WWJ2,WWJ,ri,white,cold_holo
20170713,52,26,47,0,0,12,WWD3,WWD,ri,white,cold_holo
20170713,53,44,56,0,0.214,12,TBI4,TBI,va,brown,cold_holo
20170713,54,97,136,0,0.287,12,TBN1,TBN,va,brown,cold_holo
20170713,55,38,55,0,0.309,12,TWK4,TWK,va,white,cold_holo
20170713,56,259,409,0,0.367,12,WBI2,WBI,ri,brown,cold_holo
20170713,57,117,154,0,0.24,12,WBK2,WBK,ri,brown,cold_holo
20170713,58,63,70,0,0.1,12,TWJ3,TWJ,va,white,cold_holo
20170713,59,44,45,0,0,12,WWJ2,WWJ,ri,white,cold_holo
20170713,60,60,74,0,0.189,12,WWD3,WWD,ri,white,cold_holo
20170713,61,68,109,0,0.376,12,TBI4,TBI,va,brown,cold_holo
20170713,62,79,137,0,0.423,12,TBN1,TBN,va,brown,cold_holo
20170713,63,31,52,0,0.404,12,TWK4,TWK,va,white,cold_holo
20170713,64,327,567,0,0.423,12,WBI2,WBI,ri,brown,cold_holo
20170713,65,102,155,0,0.342,12,WBK2,WBK,ri,brown,cold_holo
20170713,66,76,127,0,0.402,12,TWJ3,TWJ,va,white,cold_holo
20170713,67,32,51,0,0.373,12,WWJ2,WWJ,ri,white,cold_holo
20170713,68,65,89,0,0.27,12,WWD3,WWD,ri,white,cold_holo
20170713,69,134,227,0,0.41,12,TBI4,TBI,va,brown,cold_holo
20170713,70,101,171,0,0.409,12,TBN1,TBN,va,brown,cold_holo
20170713,71,37,49,0,0,12,TWK4,TWK,va,white,cold_holo
20170713,72,244,372,0,0.344,12,WBI2,WBI,ri,brown,cold_holo
20170713,73,87,134,0,0.351,9,WBK2,WBK,ri,brown,cold_holo
20170713,74,53,89,0,0.404,9,TWJ3,TWJ,va,white,cold_holo
20170713,75,56,60,0,0.067,9,WWJ2,WWJ,ri,white,cold_holo
20170713,76,43,66,0,0.348,9,WWD3,WWD,ri,white,cold_holo
20170713,77,217,281,0,0.228,9,TBI4,TBI,va,brown,cold_holo
20170713,78,107,154,0,0.305,9,TBN1,TBN,va,brown,cold_holo
20170713,79,45,48,0,0,9,TWK4,TWK,va,white,cold_holo
20170713,80,277,409,0,0.323,9,WBI2,WBI,ri,brown,cold_holo
20170713,81,94,137,0,0.314,9,WBK2,WBK,ri,brown,cold_holo
20170713,82,61,82,0,0.256,9,TWJ3,TWJ,va,white,cold_holo
20170713,83,23,48,0,0,9,WWJ2,WWJ,ri,white,cold_holo
20170713,84,47,57,0,0.175,9,WWD3,WWD,ri,white,cold_holo
20170713,85,192,283,0,0.322,9,TBI4,TBI,va,brown,cold_holo
20170713,86,109,165,0,0.339,9,TBN1,TBN,va,brown,cold_holo
20170713,87,74,93,0,0.204,9,TWK4,TWK,va,white,cold_holo
20170713,88,80,116,0,0.31,9,WBI2,WBI,ri,brown,cold_holo
20170713,89,72,128,0,0.438,9,WBK2,WBK,ri,brown,cold_holo
20170713,90,46,74,0,0.378,9,TWJ3,TWJ,va,white,cold_holo
20170713,91,34,49,0,0,9,WWJ2,WWJ,ri,white,cold_holo
20170713,92,62,78,0,0.205,9,WWD3,WWD,ri,white,cold_holo
20170713,93,86,121,0,0.289,9,TBI4,TBI,va,brown,cold_holo
20170713,94,45,83,0,0.458,9,TBN1,TBN,va,brown,cold_holo
20170713,95,32,46,0,0,9,TWK4,TWK,va,white,cold_holo
20170713,96,159,221,0,0.281,9,WBI2,WBI,ri,brown,cold_holo
20170713,97,290,372,0,0.22,6,WBK2,WBK,ri,brown,cold_holo
20170713,98,39,48,0,0,6,TWJ3,TWJ,va,white,cold_holo
20170713,99,52,72,0,0.278,6,WWJ2,WWJ,ri,white,cold_holo
20170713,100,57,71,0,0.197,6,WWD3,WWD,ri,white,cold_holo
20170713,101,146,183,0,0.202,6,TBI4,TBI,va,brown,cold_holo
20170713,102,109,169,0,0.355,6,TBN1,TBN,va,brown,cold_holo
20170713,103,58,63,0,0.079,6,TWK4,TWK,va,white,cold_holo
20170713,104,217,280,0,0.225,6,WBI2,WBI,ri,brown,cold_holo
20170713,105,96,127,0,0.244,6,WBK2,WBK,ri,brown,cold_holo
20170713,106,70,86,0,0.186,6,TWJ3,TWJ,va,white,cold_holo
20170713,107,27,49,0,0,6,WWJ2,WWJ,ri,white,cold_holo
20170713,108,102,120,0,0.15,6,WWD3,WWD,ri,white,cold_holo
20170713,109,86,114,0,0.246,6,TBI4,TBI,va,brown,cold_holo
20170713,110,48,70,0,0.314,6,TBN1,TBN,va,brown,cold_holo
20170713,111,45,58,0,0.224,6,TWK4,TWK,va,white,cold_holo
20170713,112,110,153,0,0.281,6,WBI2,WBI,ri,brown,cold_holo
20170713,113,120,163,0,0.264,6,WBK2,WBK,ri,brown,cold_holo
20170713,114,44,57,0,0.228,6,TWJ3,TWJ,va,white,cold_holo
20170713,115,81,91,0,0.11,6,WWJ2,WWJ,ri,white,cold_holo
20170713,116,63,67,0,0.06,6,WWD3,WWD,ri,white,cold_holo
20170713,117,187,225,0,0.169,6,TBI4,TBI,va,brown,cold_holo
20170713,118,51,73,0,0.301,6,TBN1,TBN,va,brown,cold_holo
20170713,119,39,57,0,0.316,6,TWK4,TWK,va,white,cold_holo
20170713,120,105,138,0,0.239,6,WBI2,WBI,ri,brown,cold_holo
