Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170714,1,75,181,0,0.586,18,TBL2,TBL,va,brown,cold_holo
20170714,2,45,72,0,0.375,18,WWE4,WWE,ri,white,cold_holo
20170714,3,51,137,0,0.628,18,WBC3,WBC,ri,brown,cold_holo
20170714,4,97,139,0,0.302,18,TBF7,TBF,va,brown,cold_holo
20170714,5,75,149,0,0.497,18,WBO2,WBO,ri,brown,cold_holo
20170714,6,35,58,0,0.397,18,TWM2,TWM,va,white,cold_holo
20170714,7,25,63,0,0.603,18,TWI2,TWI,va,white,cold_holo
20170714,8,27,50,0,0.46,18,WWK2,WWK,ri,white,cold_holo
20170714,9,111,294,0,0.622,18,TBL2,TBL,va,brown,cold_holo
20170714,10,26,51,0,0.49,18,WWE4,WWE,ri,white,cold_holo
20170714,11,58,163,0,0.644,18,WBC3,WBC,ri,brown,cold_holo
20170714,12,141,265,0,0.468,18,TBF7,TBF,va,brown,cold_holo
20170714,13,76,133,0,0.429,18,WBO2,WBO,ri,brown,cold_holo
20170714,14,37,71,0,0.479,18,TWM2,TWM,va,white,cold_holo
20170714,15,24,55,0,0.564,18,TWI2,TWI,va,white,cold_holo
20170714,16,28,57,0,0.509,18,WWK2,WWK,ri,white,cold_holo
20170714,17,50,136,0,0.632,18,TBL2,TBL,va,brown,cold_holo
20170714,18,25,50,0,0.5,18,WWE4,WWE,ri,white,cold_holo
20170714,19,60,129,0,0.535,18,WBC3,WBC,ri,brown,cold_holo
20170714,20,99,142,0,0.303,18,TBF7,TBF,va,brown,cold_holo
20170714,21,66,117,0,0.436,18,WBO2,WBO,ri,brown,cold_holo
20170714,22,41,83,0,0.506,18,TWM2,TWM,va,white,cold_holo
20170714,23,39,83,0,0.53,18,TWI2,TWI,va,white,cold_holo
20170714,24,21,48,0,0,18,WWK2,WWK,ri,white,cold_holo
20170714,25,60,96,0,0.375,15,TBL2,TBL,va,brown,cold_holo
20170714,26,31,41,0,0,15,WWE4,WWE,ri,white,cold_holo
20170714,27,56,93,0,0.398,15,WBC3,WBC,ri,brown,cold_holo
20170714,28,45,80,0,0.438,15,TBF7,TBF,va,brown,cold_holo
20170714,29,77,118,0,0.347,15,WBO2,WBO,ri,brown,cold_holo
20170714,30,32,44,0,0,15,TWM2,TWM,va,white,cold_holo
20170714,31,34,52,0,0.346,15,TWI2,TWI,va,white,cold_holo
20170714,32,24,53,0,0.547,15,WWK2,WWK,ri,white,cold_holo
20170714,33,57,86,0,0.337,15,TBL2,TBL,va,brown,cold_holo
20170714,34,36,44,0,0,15,WWE4,WWE,ri,white,cold_holo
20170714,35,32,68,0,0.529,15,WBC3,WBC,ri,brown,cold_holo
20170714,36,49,103,0,0.524,15,TBF7,TBF,va,brown,cold_holo
20170714,37,80,105,0,0.238,15,WBO2,WBO,ri,brown,cold_holo
20170714,38,32,47,0,0,15,TWM2,TWM,va,white,cold_holo
20170714,39,18,40,0,0,15,TWI2,TWI,va,white,cold_holo
20170714,40,28,50,0,0.44,15,WWK2,WWK,ri,white,cold_holo
20170714,41,60,130,0,0.538,15,TBL2,TBL,va,brown,cold_holo
20170714,42,35,52,0,0.327,15,WWE4,WWE,ri,white,cold_holo
20170714,44,52,103,0,0.495,15,WBC3,WBC,ri,brown,cold_holo
20170714,45,31,53,0,0.415,15,TBF7,TBF,va,brown,cold_holo
20170714,46,85,128,0,0.336,15,WBO2,WBO,ri,brown,cold_holo
20170714,47,30,50,0,0.4,15,TWM2,TWM,va,white,cold_holo
20170714,48,35,46,0,0,15,TWI2,TWI,va,white,cold_holo
20170714,49,25,50,0,0.5,15,WWK2,WWK,ri,white,cold_holo
20170714,50,41,64,0,0.359,12,TBL2,TBL,va,brown,cold_holo
20170714,51,29,50,0,0.42,12,WWE4,WWE,ri,white,cold_holo
20170714,52,68,108,0,0.37,12,WBC3,WBC,ri,brown,cold_holo
20170714,53,158,253,0,0.375,12,TBF7,TBF,va,brown,cold_holo
20170714,54,96,123,0,0.22,12,WBO2,WBO,ri,brown,cold_holo
20170714,55,27,43,0,0,12,TWM2,TWM,va,white,cold_holo
20170714,56,23,39,0,0,12,TWI2,TWI,va,white,cold_holo
20170714,57,32,49,0,0,12,WWK2,WWK,ri,white,cold_holo
20170714,58,41,92,0,0.554,12,TBL2,TBL,va,brown,cold_holo
20170714,59,25,42,0,0,12,WWE4,WWE,ri,white,cold_holo
20170714,60,49,77,0,0.364,12,WBC3,WBC,ri,brown,cold_holo
20170714,61,54,73,0,0.26,12,TBF7,TBF,va,brown,cold_holo
20170714,62,65,98,0,0.337,12,WBO2,WBO,ri,brown,cold_holo
20170714,63,37,46,0,0,12,TWM2,TWM,va,white,cold_holo
20170714,64,22,42,0,0,12,TWI2,TWI,va,white,cold_holo
20170714,65,21,44,0,0,12,WWK2,WWK,ri,white,cold_holo
20170714,66,18,52,0,0.654,12,TBL2,TBL,va,brown,cold_holo
20170714,67,33,42,0,0,12,WWE4,WWE,ri,white,cold_holo
20170714,68,112,209,0,0.464,12,WBC3,WBC,ri,brown,cold_holo
20170714,69,30,48,0,0,12,TBF7,TBF,va,brown,cold_holo
20170714,70,70,95,0,0.263,12,WBO2,WBO,ri,brown,cold_holo
20170714,71,26,44,0,0,12,TWM2,TWM,va,white,cold_holo
20170714,72,31,45,0,0,12,TWI2,TWI,va,white,cold_holo
20170714,73,24,45,0,0,12,WWK2,WWK,ri,white,cold_holo
20170714,74,86,143,0,0.399,9,TBL2,TBL,va,brown,cold_holo
20170714,75,29,43,0,0,9,WWE4,WWE,ri,white,cold_holo
20170714,76,60,88,0,0.318,9,WBC3,WBC,ri,brown,cold_holo
20170714,77,106,132,0,0.197,9,TBF7,TBF,va,brown,cold_holo
20170714,78,56,78,0,0.282,9,WBO2,WBO,ri,brown,cold_holo
