Date,No.,1:F,1:Fm',1:PAR,FvFm,temp,ID,genotype,origin,color,ramptype
20170708,10,98,154,0,0.364,22,WBK4,WBK,ri,brown,heat_holo
20170708,11,41,55,0,0.255,22,WWJ5,WWJ,ri,white,heat_holo
20170708,12,215,287,0,0.251,22,TBN2,TBN,va,brown,heat_holo
20170708,13,41,55,0,0.255,22,TWJ4,TWJ,va,white,heat_holo
20170708,14,48,59,0,0.186,22,WWD4,WWD,ri,white,heat_holo
20170708,15,69,92,0,0.25,22,TBI2,TBI,va,brown,heat_holo
20170708,16,41,51,0,0.196,22,TWK5,TWK,va,white,heat_holo
20170708,17,72,117,0,0.385,22,WBI4,WBI,ri,brown,heat_holo
20170708,18,83,132,0,0.371,22,WBK4,WBK,ri,brown,heat_holo
20170708,19,49,66,0,0.258,22,WWJ5,WWJ,ri,white,heat_holo
20170708,20,85,145,0,0.414,22,TBN2,TBN,va,brown,heat_holo
20170708,21,46,67,0,0.313,22,TWJ4,TWJ,va,white,heat_holo
20170708,22,165,192,0,0.141,22,WWD4,WWD,ri,white,heat_holo
20170708,23,150,300,0,0.5,22,TBI2,TBI,va,brown,heat_holo
20170708,24,39,51,0,0.235,22,TWK5,TWK,va,white,heat_holo
20170708,25,68,102,0,0.333,26,WBI4,WBI,ri,brown,heat_holo
20170708,26,100,160,0,0.375,26,WBK4,WBK,ri,brown,heat_holo
20170708,27,47,61,0,0.23,26,WWJ5,WWJ,ri,white,heat_holo
20170708,28,148,217,0,0.318,26,TBN2,TBN,va,brown,heat_holo
20170708,29,51,74,0,0.311,26,TWJ4,TWJ,va,white,heat_holo
20170708,30,49,67,0,0.269,26,WWD4,WWD,ri,white,heat_holo
20170708,31,66,87,0,0.241,26,TBI2,TBI,va,brown,heat_holo
20170708,32,43,58,0,0.259,26,TWK5,TWK,va,white,heat_holo
20170708,33,181,305,0,0.407,26,WBI4,WBI,ri,brown,heat_holo
20170708,34,101,160,0,0.369,26,WBK4,WBK,ri,brown,heat_holo
20170708,35,48,51,0,0.059,26,WWJ5,WWJ,ri,white,heat_holo
20170708,36,204,356,0,0.427,26,TBN2,TBN,va,brown,heat_holo
20170708,37,38,61,0,0.377,26,TWJ4,TWJ,va,white,heat_holo
20170708,38,58,84,0,0.31,26,WWD4,WWD,ri,white,heat_holo
20170708,39,115,217,0,0.47,26,TBI2,TBI,va,brown,heat_holo
20170708,40,44,59,0,0.254,26,TWK5,TWK,va,white,heat_holo
20170708,41,71,77,0,0.078,26,WBI4,WBI,ri,brown,heat_holo
20170708,42,109,178,0,0.388,26,WBK4,WBK,ri,brown,heat_holo
20170708,43,31,55,0,0.436,26,WWJ5,WWJ,ri,white,heat_holo
20170708,44,139,227,0,0.388,26,TBN2,TBN,va,brown,heat_holo
20170708,45,94,123,0,0.236,26,TWJ4,TWJ,va,white,heat_holo
20170708,46,115,141,0,0.184,26,WWD4,WWD,ri,white,heat_holo
20170708,47,118,215,0,0.451,26,TBI2,TBI,va,brown,heat_holo
20170708,48,38,50,0,0.24,26,TWK5,TWK,va,white,heat_holo
20170708,49,80,120,0,0.333,29,WBI4,WBI,ri,brown,heat_holo
20170708,50,173,292,0,0.408,29,WBK4,WBK,ri,brown,heat_holo
20170708,51,45,52,0,0.135,29,WWJ5,WWJ,ri,white,heat_holo
20170708,52,180,211,0,0.147,29,TBN2,TBN,va,brown,heat_holo
20170708,53,98,115,0,0.148,29,TWJ4,TWJ,va,white,heat_holo
20170708,54,46,61,0,0.246,29,WWD4,WWD,ri,white,heat_holo
20170708,55,117,222,0,0.473,29,TBI2,TBI,va,brown,heat_holo
20170708,56,43,55,0,0.218,29,TWK5,TWK,va,white,heat_holo
20170708,57,49,69,0,0.29,29,WBI4,WBI,ri,brown,heat_holo
20170708,58,121,175,0,0.309,29,WBK4,WBK,ri,brown,heat_holo
20170708,59,48,59,0,0.186,29,WWJ5,WWJ,ri,white,heat_holo
20170708,60,83,114,0,0.272,29,TBN2,TBN,va,brown,heat_holo
20170708,61,88,126,0,0.302,29,TWJ4,TWJ,va,white,heat_holo
20170708,62,87,108,0,0.194,29,WWD4,WWD,ri,white,heat_holo
20170708,63,107,191,0,0.44,29,TBI2,TBI,va,brown,heat_holo
20170708,64,38,63,0,0.397,29,TWK5,TWK,va,white,heat_holo
20170708,65,76,126,0,0.397,29,WBI4,WBI,ri,brown,heat_holo
20170708,66,114,150,0,0.24,29,WBK4,WBK,ri,brown,heat_holo
20170708,67,45,63,0,0.286,29,WWJ5,WWJ,ri,white,heat_holo
20170708,68,140,251,0,0.442,29,TBN2,TBN,va,brown,heat_holo
20170708,69,37,50,0,0.26,29,TWJ4,TWJ,va,white,heat_holo
20170708,70,43,54,0,0.204,29,WWD4,WWD,ri,white,heat_holo
20170708,71,75,102,0,0.265,29,TBI2,TBI,va,brown,heat_holo
20170708,72,42,50,0,0.16,29,TWK5,TWK,va,white,heat_holo
20170708,73,64,75,0,0.147,32,WBI4,WBI,ri,brown,heat_holo
20170708,74,105,148,0,0.291,32,WBK4,WBK,ri,brown,heat_holo
20170708,75,41,58,0,0.293,32,WWJ5,WWJ,ri,white,heat_holo
20170708,76,117,170,0,0.312,32,TBN2,TBN,va,brown,heat_holo
20170708,77,54,70,0,0.229,32,TWJ4,TWJ,va,white,heat_holo
20170708,78,44,50,0,0.12,32,WWD4,WWD,ri,white,heat_holo
20170708,79,81,126,0,0.357,32,TBI2,TBI,va,brown,heat_holo
20170708,80,41,53,0,0.226,32,TWK5,TWK,va,white,heat_holo
20170708,81,59,78,0,0.244,32,WBI4,WBI,ri,brown,heat_holo
20170708,82,111,146,0,0.24,32,WBK4,WBK,ri,brown,heat_holo
20170708,83,35,55,0,0.364,32,WWJ5,WWJ,ri,white,heat_holo
20170708,84,162,196,0,0.173,32,TBN2,TBN,va,brown,heat_holo
20170708,85,47,60,0,0.217,32,TWJ4,TWJ,va,white,heat_holo
20170708,86,41,53,0,0.226,32,WWD4,WWD,ri,white,heat_holo
20170708,87,68,121,0,0.438,32,TBI2,TBI,va,brown,heat_holo
20170708,88,43,56,0,0.232,32,TWK5,TWK,va,white,heat_holo
20170708,89,49,78,0,0.372,32,WBI4,WBI,ri,brown,heat_holo
20170708,90,138,163,0,0.153,32,WBK4,WBK,ri,brown,heat_holo
20170708,91,45,56,0,0.196,32,WWJ5,WWJ,ri,white,heat_holo
20170708,92,207,271,0,0.236,32,TBN2,TBN,va,brown,heat_holo
20170708,93,33,51,0,0.353,32,TWJ4,TWJ,va,white,heat_holo
20170708,94,62,76,0,0.184,32,WWD4,WWD,ri,white,heat_holo
20170708,95,145,243,0,0.403,32,TBI2,TBI,va,brown,heat_holo
20170708,96,35,53,0,0.34,32,TWK5,TWK,va,white,heat_holo
