RecNum	DateTime	HeatRampSkeleton07172017
134	07/17/17 10:08:05	23.581
135	07/17/17 10:09:05	23.581
136	07/17/17 10:10:05	23.581
137	07/17/17 10:11:05	23.484
138	07/17/17 10:12:05	23.484
139	07/17/17 10:13:05	23.484
140	07/17/17 10:14:05	23.484
141	07/17/17 10:15:05	23.484
142	07/17/17 10:16:05	23.484
143	07/17/17 10:17:05	23.484
144	07/17/17 10:18:05	23.484
145	07/17/17 10:19:05	23.484
146	07/17/17 10:20:05	23.484
147	07/17/17 10:21:05	23.388
148	07/17/17 10:22:05	23.484
149	07/17/17 10:23:05	23.484
150	07/17/17 10:24:05	23.388
151	07/17/17 10:25:05	23.484
152	07/17/17 10:26:05	23.388
153	07/17/17 10:27:05	23.388
154	07/17/17 10:28:05	23.388
155	07/17/17 10:29:05	23.484
156	07/17/17 10:30:05	23.388
157	07/17/17 10:31:05	23.484
158	07/17/17 10:32:05	23.484
159	07/17/17 10:33:05	23.484
160	07/17/17 10:34:05	23.388
161	07/17/17 10:35:05	23.388
162	07/17/17 10:36:05	23.484
163	07/17/17 10:37:05	23.581
164	07/17/17 10:38:05	23.581
165	07/17/17 10:39:05	23.581
166	07/17/17 10:40:05	23.677
167	07/17/17 10:41:05	23.677
168	07/17/17 10:42:05	23.677
169	07/17/17 10:43:05	23.677
170	07/17/17 10:44:05	23.677
171	07/17/17 10:45:05	23.677
172	07/17/17 10:46:05	23.677
173	07/17/17 10:47:05	23.677
174	07/17/17 10:48:05	23.677
175	07/17/17 10:49:05	23.677
176	07/17/17 10:50:05	23.677
177	07/17/17 10:51:05	23.677
178	07/17/17 10:52:05	23.677
179	07/17/17 10:53:05	23.677
180	07/17/17 10:54:05	23.677
181	07/17/17 10:55:05	23.677
182	07/17/17 10:56:05	23.677
183	07/17/17 10:57:05	23.677
184	07/17/17 10:58:05	23.677
185	07/17/17 10:59:05	23.677
186	07/17/17 11:00:05	23.677
187	07/17/17 11:01:05	23.581
188	07/17/17 11:02:05	23.484
189	07/17/17 11:03:05	23.484
190	07/17/17 11:04:05	23.484
191	07/17/17 11:05:05	23.484
192	07/17/17 11:06:05	23.484
193	07/17/17 11:07:05	23.581
194	07/17/17 11:08:05	23.677
195	07/17/17 11:09:05	23.773
196	07/17/17 11:10:05	23.869
197	07/17/17 11:11:05	23.966
198	07/17/17 11:12:05	24.158
199	07/17/17 11:13:05	24.255
200	07/17/17 11:14:05	24.448
201	07/17/17 11:15:05	24.545
202	07/17/17 11:16:05	24.738
203	07/17/17 11:17:05	24.835
204	07/17/17 11:18:05	25.028
205	07/17/17 11:19:05	25.125
206	07/17/17 11:20:05	25.319
207	07/17/17 11:21:05	25.416
208	07/17/17 11:22:05	25.610
209	07/17/17 11:23:05	25.805
210	07/17/17 11:24:05	25.902
211	07/17/17 11:25:05	26.097
212	07/17/17 11:26:05	26.195
213	07/17/17 11:27:05	26.390
214	07/17/17 11:28:05	26.488
215	07/17/17 11:29:05	26.683
216	07/17/17 11:30:05	26.781
217	07/17/17 11:31:05	26.977
218	07/17/17 11:32:05	27.075
219	07/17/17 11:33:05	27.272
220	07/17/17 11:34:05	27.370
221	07/17/17 11:35:05	27.468
222	07/17/17 11:36:05	27.468
223	07/17/17 11:37:05	27.567
224	07/17/17 11:38:05	27.567
225	07/17/17 11:39:05	27.567
226	07/17/17 11:40:05	27.567
227	07/17/17 11:41:05	27.567
228	07/17/17 11:42:05	27.567
229	07/17/17 11:43:05	27.567
230	07/17/17 11:44:05	27.567
231	07/17/17 11:45:05	27.567
232	07/17/17 11:46:05	27.567
233	07/17/17 11:47:05	27.567
234	07/17/17 11:48:05	27.567
235	07/17/17 11:49:05	27.468
236	07/17/17 11:50:05	27.468
237	07/17/17 11:51:05	27.468
238	07/17/17 11:52:05	27.468
239	07/17/17 11:53:05	27.468
240	07/17/17 11:54:05	27.468
241	07/17/17 11:55:05	27.370
242	07/17/17 11:56:05	27.370
243	07/17/17 11:57:05	27.370
244	07/17/17 11:58:05	27.468
245	07/17/17 11:59:05	27.370
246	07/17/17 12:00:05	27.370
247	07/17/17 12:01:05	27.370
248	07/17/17 12:02:05	27.370
249	07/17/17 12:03:05	27.370
250	07/17/17 12:04:05	27.370
251	07/17/17 12:05:05	27.370
252	07/17/17 12:06:05	27.370
253	07/17/17 12:07:05	27.370
254	07/17/17 12:08:05	27.272
255	07/17/17 12:09:05	27.370
256	07/17/17 12:10:05	27.370
257	07/17/17 12:11:05	27.272
258	07/17/17 12:12:05	27.272
259	07/17/17 12:13:05	27.272
260	07/17/17 12:14:05	27.272
261	07/17/17 12:15:05	27.272
262	07/17/17 12:16:05	27.370
263	07/17/17 12:17:05	27.272
264	07/17/17 12:18:05	27.272
265	07/17/17 12:19:05	27.272
266	07/17/17 12:20:05	27.370
267	07/17/17 12:21:05	27.370
268	07/17/17 12:22:05	27.370
269	07/17/17 12:23:05	27.370
270	07/17/17 12:24:05	27.370
271	07/17/17 12:25:05	27.370
272	07/17/17 12:26:05	27.468
273	07/17/17 12:27:05	27.567
274	07/17/17 12:28:05	27.567
275	07/17/17 12:29:05	27.567
276	07/17/17 12:30:05	27.665
277	07/17/17 12:31:05	27.665
278	07/17/17 12:32:05	27.665
279	07/17/17 12:33:05	27.665
280	07/17/17 12:34:05	27.665
281	07/17/17 12:35:05	27.665
282	07/17/17 12:36:05	27.665
283	07/17/17 12:37:05	27.665
284	07/17/17 12:38:05	27.665
285	07/17/17 12:39:05	27.665
286	07/17/17 12:40:05	27.665
287	07/17/17 12:41:05	27.665
288	07/17/17 12:42:05	27.665
289	07/17/17 12:43:05	27.665
290	07/17/17 12:44:05	27.665
291	07/17/17 12:45:05	27.665
292	07/17/17 12:46:05	27.567
293	07/17/17 12:47:05	27.468
294	07/17/17 12:48:05	27.468
295	07/17/17 12:49:05	27.468
296	07/17/17 12:50:05	27.468
297	07/17/17 12:51:05	27.468
298	07/17/17 12:52:05	27.468
299	07/17/17 12:53:05	27.567
300	07/17/17 12:54:05	27.665
301	07/17/17 12:55:05	27.764
302	07/17/17 12:56:05	27.862
303	07/17/17 12:57:05	27.961
304	07/17/17 12:58:05	28.060
305	07/17/17 12:59:05	28.159
306	07/17/17 13:00:05	28.258
307	07/17/17 13:01:05	28.456
308	07/17/17 13:02:05	28.555
309	07/17/17 13:03:05	28.655
310	07/17/17 13:04:05	28.853
311	07/17/17 13:05:05	28.953
312	07/17/17 13:06:05	29.053
313	07/17/17 13:07:05	29.152
314	07/17/17 13:08:05	29.352
315	07/17/17 13:09:05	29.452
316	07/17/17 13:10:05	29.552
317	07/17/17 13:11:05	29.652
318	07/17/17 13:12:05	29.853
319	07/17/17 13:13:05	29.953
320	07/17/17 13:14:05	30.054
321	07/17/17 13:15:05	30.154
322	07/17/17 13:16:05	30.356
323	07/17/17 13:17:05	30.457
324	07/17/17 13:18:05	30.457
325	07/17/17 13:19:05	30.558
326	07/17/17 13:20:05	30.558
327	07/17/17 13:21:05	30.558
328	07/17/17 13:22:05	30.558
329	07/17/17 13:23:05	30.558
330	07/17/17 13:24:05	30.558
331	07/17/17 13:25:05	30.558
332	07/17/17 13:26:05	30.558
333	07/17/17 13:27:05	30.457
334	07/17/17 13:28:05	30.457
335	07/17/17 13:29:05	30.457
336	07/17/17 13:30:05	30.457
337	07/17/17 13:31:05	30.457
338	07/17/17 13:32:05	30.356
339	07/17/17 13:33:05	30.356
340	07/17/17 13:34:05	30.356
341	07/17/17 13:35:05	30.356
342	07/17/17 13:36:05	30.356
343	07/17/17 13:37:05	30.255
344	07/17/17 13:38:05	30.255
345	07/17/17 13:39:05	30.255
346	07/17/17 13:40:05	30.255
347	07/17/17 13:41:05	30.255
348	07/17/17 13:42:05	30.255
349	07/17/17 13:43:05	30.255
350	07/17/17 13:44:05	30.255
351	07/17/17 13:45:05	30.255
352	07/17/17 13:46:05	30.255
353	07/17/17 13:47:05	30.255
354	07/17/17 13:48:05	30.255
355	07/17/17 13:49:05	30.255
356	07/17/17 13:50:05	30.255
357	07/17/17 13:51:05	30.255
358	07/17/17 13:52:05	30.255
359	07/17/17 13:53:05	30.255
360	07/17/17 13:54:05	30.255
361	07/17/17 13:55:05	30.255
362	07/17/17 13:56:05	30.356
363	07/17/17 13:57:05	30.356
364	07/17/17 13:58:05	30.356
365	07/17/17 13:59:05	30.356
366	07/17/17 14:00:05	30.356
367	07/17/17 14:01:05	30.356
368	07/17/17 14:02:05	30.356
369	07/17/17 14:03:05	30.356
370	07/17/17 14:04:05	30.457
371	07/17/17 14:05:05	30.558
372	07/17/17 14:06:05	30.558
373	07/17/17 14:07:05	30.558
374	07/17/17 14:08:05	30.659
375	07/17/17 14:09:05	30.659
376	07/17/17 14:10:05	30.659
377	07/17/17 14:11:05	30.659
378	07/17/17 14:12:05	30.659
379	07/17/17 14:13:05	30.659
380	07/17/17 14:14:05	30.659
381	07/17/17 14:15:05	30.659
382	07/17/17 14:16:05	30.659
383	07/17/17 14:17:05	30.659
384	07/17/17 14:18:05	30.659
385	07/17/17 14:19:05	30.659
386	07/17/17 14:20:05	30.659
387	07/17/17 14:21:05	30.659
388	07/17/17 14:22:05	30.659
389	07/17/17 14:23:05	30.659
390	07/17/17 14:24:05	30.659
391	07/17/17 14:25:05	30.659
392	07/17/17 14:26:05	30.659
393	07/17/17 14:27:05	30.659
394	07/17/17 14:28:05	30.659
395	07/17/17 14:29:05	30.558
396	07/17/17 14:30:05	30.457
397	07/17/17 14:31:05	30.457
398	07/17/17 14:32:05	30.457
399	07/17/17 14:33:05	30.457
400	07/17/17 14:34:05	30.457
401	07/17/17 14:35:05	30.558
402	07/17/17 14:36:05	30.558
403	07/17/17 14:37:05	30.659
404	07/17/17 14:38:05	30.760
405	07/17/17 14:39:05	30.862
406	07/17/17 14:40:05	30.963
407	07/17/17 14:41:05	31.064
408	07/17/17 14:42:05	31.166
409	07/17/17 14:43:05	31.268
410	07/17/17 14:44:05	31.370
411	07/17/17 14:45:05	31.472
412	07/17/17 14:46:05	31.676
413	07/17/17 14:47:05	31.778
414	07/17/17 14:48:05	31.880
415	07/17/17 14:49:05	31.983
416	07/17/17 14:50:05	32.086
417	07/17/17 14:51:05	32.188
418	07/17/17 14:52:05	32.291
419	07/17/17 14:53:05	32.497
420	07/17/17 14:54:05	32.600
421	07/17/17 14:55:05	32.704
422	07/17/17 14:56:05	32.807
423	07/17/17 14:57:05	32.911
424	07/17/17 14:58:05	33.014
425	07/17/17 14:59:05	33.118
426	07/17/17 15:00:05	33.222
427	07/17/17 15:01:05	33.326
428	07/17/17 15:02:05	33.430
429	07/17/17 15:03:05	33.535
430	07/17/17 15:04:05	33.535
431	07/17/17 15:05:05	33.535
432	07/17/17 15:06:05	33.535
433	07/17/17 15:07:05	33.535
434	07/17/17 15:08:05	33.535
435	07/17/17 15:09:05	33.535
436	07/17/17 15:10:05	33.430
437	07/17/17 15:11:05	33.430
438	07/17/17 15:12:05	33.430
439	07/17/17 15:13:05	33.430
440	07/17/17 15:14:05	33.326
441	07/17/17 15:15:05	33.326
442	07/17/17 15:16:05	33.326
443	07/17/17 15:17:05	33.222
444	07/17/17 15:18:05	33.222
445	07/17/17 15:19:05	33.222
446	07/17/17 15:20:05	33.222
447	07/17/17 15:21:05	33.118
448	07/17/17 15:22:05	33.118
449	07/17/17 15:23:05	33.118
450	07/17/17 15:24:05	33.118
451	07/17/17 15:25:05	33.118
452	07/17/17 15:26:05	33.118
453	07/17/17 15:27:05	33.118
454	07/17/17 15:28:05	33.118
455	07/17/17 15:29:05	33.118
456	07/17/17 15:30:05	33.118
457	07/17/17 15:31:05	33.118
458	07/17/17 15:32:05	33.118
459	07/17/17 15:33:05	33.222
460	07/17/17 15:34:05	33.222
461	07/17/17 15:35:05	33.222
462	07/17/17 15:36:05	33.222
463	07/17/17 15:37:05	33.222
464	07/17/17 15:38:05	33.222
465	07/17/17 15:39:05	33.222
466	07/17/17 15:40:05	33.222
467	07/17/17 15:41:05	33.326
468	07/17/17 15:42:05	33.326
469	07/17/17 15:43:05	33.326
470	07/17/17 15:44:05	33.326
471	07/17/17 15:45:05	33.326
472	07/17/17 15:46:05	33.430
473	07/17/17 15:47:05	33.535
474	07/17/17 15:48:05	33.535
475	07/17/17 15:49:05	33.535
476	07/17/17 15:50:05	33.535
477	07/17/17 15:51:05	33.639
478	07/17/17 15:52:05	33.639
479	07/17/17 15:53:05	33.639
480	07/17/17 15:54:05	33.639
481	07/17/17 15:55:05	33.639
482	07/17/17 15:56:05	33.639
483	07/17/17 15:57:05	33.639
484	07/17/17 15:58:05	33.639
485	07/17/17 15:59:05	33.639
486	07/17/17 16:00:05	33.639
487	07/17/17 16:01:05	33.639
488	07/17/17 16:02:05	33.639
489	07/17/17 16:03:05	33.639
490	07/17/17 16:04:05	33.639
491	07/17/17 16:05:05	33.639
492	07/17/17 16:06:05	33.639
493	07/17/17 16:07:05	33.639
494	07/17/17 16:08:05	33.639
495	07/17/17 16:09:05	33.535
