RecNum	DateTime	ColdRampSkeleton07242017
165	07/24/17 10:33:41	16.713
166	07/24/17 10:34:41	16.713
167	07/24/17 10:35:41	16.713
168	07/24/17 10:36:41	16.808
169	07/24/17 10:37:41	16.808
170	07/24/17 10:38:41	16.808
171	07/24/17 10:39:41	16.713
172	07/24/17 10:40:41	16.713
173	07/24/17 10:41:41	16.808
174	07/24/17 10:42:41	16.808
175	07/24/17 10:43:41	16.808
176	07/24/17 10:44:41	16.713
177	07/24/17 10:45:41	16.713
178	07/24/17 10:46:41	16.713
179	07/24/17 10:47:41	16.713
180	07/24/17 10:48:41	16.713
181	07/24/17 10:49:41	16.713
182	07/24/17 10:50:41	16.713
183	07/24/17 10:51:41	16.713
184	07/24/17 10:52:41	16.713
185	07/24/17 10:53:41	16.618
186	07/24/17 10:54:41	16.523
187	07/24/17 10:55:41	16.523
188	07/24/17 10:56:41	16.332
189	07/24/17 10:57:41	16.237
190	07/24/17 10:58:41	16.046
191	07/24/17 10:59:41	15.951
192	07/24/17 11:00:41	15.760
193	07/24/17 11:01:41	15.664
194	07/24/17 11:02:41	15.473
195	07/24/17 11:03:41	15.378
196	07/24/17 11:04:41	15.187
197	07/24/17 11:05:41	15.091
198	07/24/17 11:06:41	14.996
199	07/24/17 11:07:41	14.804
200	07/24/17 11:08:41	14.709
201	07/24/17 11:09:41	14.613
202	07/24/17 11:10:41	14.517
203	07/24/17 11:11:41	14.421
204	07/24/17 11:12:41	14.230
205	07/24/17 11:13:41	14.134
206	07/24/17 11:14:41	14.038
207	07/24/17 11:15:41	13.942
208	07/24/17 11:16:41	13.846
209	07/24/17 11:17:41	13.750
210	07/24/17 11:18:41	13.654
211	07/24/17 11:19:41	13.558
212	07/24/17 11:20:41	13.461
213	07/24/17 11:21:41	13.365
214	07/24/17 11:22:41	13.365
215	07/24/17 11:23:41	13.269
216	07/24/17 11:24:41	13.365
217	07/24/17 11:25:41	13.365
218	07/24/17 11:26:41	13.461
219	07/24/17 11:27:41	13.461
220	07/24/17 11:28:41	13.461
221	07/24/17 11:29:41	13.461
222	07/24/17 11:30:41	13.558
223	07/24/17 11:31:41	13.558
224	07/24/17 11:32:41	13.558
225	07/24/17 11:33:41	13.558
226	07/24/17 11:34:41	13.461
227	07/24/17 11:35:41	13.558
228	07/24/17 11:36:41	13.558
229	07/24/17 11:37:41	13.558
230	07/24/17 11:38:41	13.558
231	07/24/17 11:39:41	13.558
232	07/24/17 11:40:41	13.558
233	07/24/17 11:41:41	13.461
234	07/24/17 11:42:41	13.461
235	07/24/17 11:43:41	13.461
236	07/24/17 11:44:41	13.461
237	07/24/17 11:45:41	13.461
238	07/24/17 11:46:41	13.461
239	07/24/17 11:47:41	13.461
240	07/24/17 11:48:41	13.461
241	07/24/17 11:49:41	13.558
242	07/24/17 11:50:41	13.558
243	07/24/17 11:51:41	13.558
244	07/24/17 11:52:41	13.461
245	07/24/17 11:53:41	13.461
246	07/24/17 11:54:41	13.461
247	07/24/17 11:55:41	13.461
248	07/24/17 11:56:41	13.461
249	07/24/17 11:57:41	13.461
250	07/24/17 11:58:41	13.461
251	07/24/17 11:59:41	13.461
252	07/24/17 12:00:41	13.461
253	07/24/17 12:01:41	13.461
254	07/24/17 12:02:41	13.461
255	07/24/17 12:03:41	13.461
256	07/24/17 12:04:41	13.461
257	07/24/17 12:05:41	13.461
258	07/24/17 12:06:41	13.461
259	07/24/17 12:07:41	13.461
260	07/24/17 12:08:41	13.461
261	07/24/17 12:09:41	13.461
262	07/24/17 12:10:41	13.461
263	07/24/17 12:11:41	13.461
264	07/24/17 12:12:41	13.461
265	07/24/17 12:13:41	13.461
266	07/24/17 12:14:41	13.461
267	07/24/17 12:15:41	13.558
268	07/24/17 12:16:41	13.654
269	07/24/17 12:17:41	13.654
270	07/24/17 12:18:41	13.750
271	07/24/17 12:19:41	13.750
272	07/24/17 12:20:41	13.750
273	07/24/17 12:21:41	13.750
274	07/24/17 12:22:41	13.750
275	07/24/17 12:23:41	13.750
276	07/24/17 12:24:41	13.750
277	07/24/17 12:25:41	13.750
278	07/24/17 12:26:41	13.750
279	07/24/17 12:27:41	13.750
280	07/24/17 12:28:41	13.750
281	07/24/17 12:29:41	13.750
282	07/24/17 12:30:41	13.750
283	07/24/17 12:31:41	13.750
284	07/24/17 12:32:41	13.750
285	07/24/17 12:33:41	13.750
286	07/24/17 12:34:41	13.750
287	07/24/17 12:35:41	13.750
288	07/24/17 12:36:41	13.750
289	07/24/17 12:37:41	13.654
290	07/24/17 12:38:41	13.654
291	07/24/17 12:39:41	13.558
292	07/24/17 12:40:41	13.365
293	07/24/17 12:41:41	13.269
294	07/24/17 12:42:41	13.173
295	07/24/17 12:43:41	12.980
296	07/24/17 12:44:41	12.883
297	07/24/17 12:45:41	12.690
298	07/24/17 12:46:41	12.594
299	07/24/17 12:47:41	12.497
300	07/24/17 12:48:41	12.401
301	07/24/17 12:49:41	12.304
302	07/24/17 12:50:41	12.207
303	07/24/17 12:51:41	12.013
304	07/24/17 12:52:41	11.916
305	07/24/17 12:53:41	11.819
306	07/24/17 12:54:41	11.819
307	07/24/17 12:55:41	11.722
308	07/24/17 12:56:41	11.625
309	07/24/17 12:57:41	11.528
310	07/24/17 12:58:41	11.431
311	07/24/17 12:59:41	11.334
312	07/24/17 13:00:41	11.236
313	07/24/17 13:01:41	11.236
314	07/24/17 13:02:41	11.139
315	07/24/17 13:03:41	11.041
316	07/24/17 13:04:41	10.944
317	07/24/17 13:05:41	10.846
318	07/24/17 13:06:41	10.846
319	07/24/17 13:07:41	10.748
320	07/24/17 13:08:41	10.651
321	07/24/17 13:09:41	10.651
322	07/24/17 13:10:41	10.553
323	07/24/17 13:11:41	10.455
324	07/24/17 13:12:41	10.455
325	07/24/17 13:13:41	10.357
326	07/24/17 13:14:41	10.357
327	07/24/17 13:15:41	10.357
328	07/24/17 13:16:41	10.357
329	07/24/17 13:17:41	10.455
330	07/24/17 13:18:41	10.455
331	07/24/17 13:19:41	10.553
332	07/24/17 13:20:41	10.553
333	07/24/17 13:21:41	10.553
334	07/24/17 13:22:41	10.553
335	07/24/17 13:23:41	10.553
336	07/24/17 13:24:41	10.553
337	07/24/17 13:25:41	10.553
338	07/24/17 13:26:41	10.553
339	07/24/17 13:27:41	10.553
340	07/24/17 13:28:41	10.553
341	07/24/17 13:29:41	10.553
342	07/24/17 13:30:41	10.553
343	07/24/17 13:31:41	10.553
344	07/24/17 13:32:41	10.553
345	07/24/17 13:33:41	10.553
346	07/24/17 13:34:41	10.553
347	07/24/17 13:35:41	10.651
348	07/24/17 13:36:41	10.651
349	07/24/17 13:37:41	10.553
350	07/24/17 13:38:41	10.651
351	07/24/17 13:39:41	10.553
352	07/24/17 13:40:41	10.553
353	07/24/17 13:41:41	10.553
354	07/24/17 13:42:41	10.553
355	07/24/17 13:43:41	10.553
356	07/24/17 13:44:41	10.651
357	07/24/17 13:45:41	10.553
358	07/24/17 13:46:41	10.553
359	07/24/17 13:47:41	10.651
360	07/24/17 13:48:41	10.553
361	07/24/17 13:49:41	10.553
362	07/24/17 13:50:41	10.553
363	07/24/17 13:51:41	10.651
364	07/24/17 13:52:41	10.651
365	07/24/17 13:53:41	10.748
366	07/24/17 13:54:41	10.748
367	07/24/17 13:55:41	10.651
368	07/24/17 13:56:41	10.651
369	07/24/17 13:57:41	10.651
370	07/24/17 13:58:41	10.651
371	07/24/17 13:59:41	10.846
372	07/24/17 14:00:41	10.944
373	07/24/17 14:01:41	10.944
374	07/24/17 14:02:41	10.944
375	07/24/17 14:03:41	10.944
376	07/24/17 14:04:41	10.944
377	07/24/17 14:05:41	10.944
378	07/24/17 14:06:41	10.944
379	07/24/17 14:07:41	11.041
380	07/24/17 14:08:41	11.041
381	07/24/17 14:09:41	10.944
382	07/24/17 14:10:41	10.944
383	07/24/17 14:11:41	11.041
384	07/24/17 14:12:41	11.041
385	07/24/17 14:13:41	11.041
386	07/24/17 14:14:41	10.944
387	07/24/17 14:15:41	10.944
388	07/24/17 14:16:41	10.944
389	07/24/17 14:17:41	11.041
390	07/24/17 14:18:41	11.041
391	07/24/17 14:19:41	10.944
392	07/24/17 14:20:41	10.846
393	07/24/17 14:21:41	10.748
394	07/24/17 14:22:41	10.748
395	07/24/17 14:23:41	10.651
396	07/24/17 14:24:41	10.553
397	07/24/17 14:25:41	10.455
398	07/24/17 14:26:41	10.455
399	07/24/17 14:27:41	10.357
400	07/24/17 14:28:41	10.259
401	07/24/17 14:29:41	10.161
402	07/24/17 14:30:41	10.161
403	07/24/17 14:31:41	10.063
404	07/24/17 14:32:41	10.063
405	07/24/17 14:33:41	9.965
406	07/24/17 14:34:41	9.866
407	07/24/17 14:35:41	9.866
408	07/24/17 14:36:41	9.768
409	07/24/17 14:37:41	9.669
410	07/24/17 14:38:41	9.571
411	07/24/17 14:39:41	9.472
412	07/24/17 14:40:41	9.373
413	07/24/17 14:41:41	9.373
414	07/24/17 14:42:41	9.275
415	07/24/17 14:43:41	9.176
416	07/24/17 14:44:41	9.176
417	07/24/17 14:45:41	9.077
418	07/24/17 14:46:41	8.978
419	07/24/17 14:47:41	8.978
420	07/24/17 14:48:41	8.879
421	07/24/17 14:49:41	8.779
422	07/24/17 14:50:41	8.779
423	07/24/17 14:51:41	8.680
424	07/24/17 14:52:41	8.581
425	07/24/17 14:53:41	8.581
426	07/24/17 14:54:41	8.481
427	07/24/17 14:55:41	8.481
428	07/24/17 14:56:41	8.382
429	07/24/17 14:57:41	8.382
430	07/24/17 14:58:41	8.282
431	07/24/17 14:59:41	8.282
432	07/24/17 15:00:41	8.182
433	07/24/17 15:01:41	8.182
434	07/24/17 15:02:41	8.082
435	07/24/17 15:03:41	8.082
436	07/24/17 15:04:41	7.983
437	07/24/17 15:05:41	7.983
438	07/24/17 15:06:41	7.882
439	07/24/17 15:07:41	7.882
440	07/24/17 15:08:41	7.882
441	07/24/17 15:09:41	7.782
442	07/24/17 15:10:41	7.782
443	07/24/17 15:11:41	7.682
444	07/24/17 15:12:41	7.682
445	07/24/17 15:13:41	7.582
446	07/24/17 15:14:41	7.582
447	07/24/17 15:15:41	7.582
448	07/24/17 15:16:41	7.481
449	07/24/17 15:17:41	7.481
450	07/24/17 15:18:41	7.481
451	07/24/17 15:19:41	7.381
452	07/24/17 15:20:41	7.481
453	07/24/17 15:21:41	7.582
454	07/24/17 15:22:41	7.582
455	07/24/17 15:23:41	7.582
456	07/24/17 15:24:41	7.582
457	07/24/17 15:25:41	7.682
458	07/24/17 15:26:41	7.682
459	07/24/17 15:27:41	7.682
460	07/24/17 15:28:41	7.682
461	07/24/17 15:29:41	7.682
462	07/24/17 15:30:41	7.682
463	07/24/17 15:31:41	7.682
464	07/24/17 15:32:41	7.682
465	07/24/17 15:33:41	7.682
466	07/24/17 15:34:41	7.682
467	07/24/17 15:35:41	7.682
468	07/24/17 15:36:41	7.682
469	07/24/17 15:37:41	7.682
470	07/24/17 15:38:41	7.782
471	07/24/17 15:39:41	7.882
472	07/24/17 15:40:41	7.882
473	07/24/17 15:41:41	7.782
474	07/24/17 15:42:41	7.782
475	07/24/17 15:43:41	7.782
476	07/24/17 15:44:41	7.782
477	07/24/17 15:45:41	7.782
478	07/24/17 15:46:41	7.782
479	07/24/17 15:47:41	7.782
480	07/24/17 15:48:41	7.882
481	07/24/17 15:49:41	7.882
482	07/24/17 15:50:41	7.882
483	07/24/17 15:51:41	7.882
484	07/24/17 15:52:41	7.983
485	07/24/17 15:53:41	7.983
486	07/24/17 15:54:41	7.983
487	07/24/17 15:55:41	7.983
488	07/24/17 15:56:41	7.983
489	07/24/17 15:57:41	7.983
490	07/24/17 15:58:41	7.983
491	07/24/17 15:59:41	7.983
492	07/24/17 16:00:41	7.983
493	07/24/17 16:01:41	7.983
494	07/24/17 16:02:41	7.983
495	07/24/17 16:03:41	8.082
496	07/24/17 16:04:41	8.082
497	07/24/17 16:05:41	8.082
498	07/24/17 16:06:41	8.082
499	07/24/17 16:07:41	7.983
500	07/24/17 16:08:41	7.983
501	07/24/17 16:09:41	7.983
502	07/24/17 16:10:41	7.983
503	07/24/17 16:11:41	7.983
504	07/24/17 16:12:41	7.882
505	07/24/17 16:13:41	7.882
506	07/24/17 16:14:41	7.882
