"Plot Title: ColdRampSkeleton07222017"
#	Date Time	Temp (°C) LGR S/N: 20014296,  #20014296	Coupler Detached LGR S/N: 20014296	Coupler Attached LGR S/N: 20014296	Host Connected LGR S/N: 20014296	Stopped LGR S/N: 20014296	End Of File LGR S/N: 20014296
1	07/22/17 08:12:03.0	19.853					
2	07/22/17 08:12:10.0		Logged				
3	07/22/17 08:13:03.0	19.758					
4	07/22/17 08:14:03.0	19.662					
5	07/22/17 08:15:03.0	19.567					
6	07/22/17 08:16:03.0	19.567					
7	07/22/17 08:17:03.0	19.472					
8	07/22/17 08:18:03.0	19.472					
9	07/22/17 08:19:03.0	19.472					
10	07/22/17 08:20:03.0	19.472					
11	07/22/17 08:21:03.0	19.472					
12	07/22/17 08:22:03.0	19.472					
13	07/22/17 08:23:03.0	19.472					
14	07/22/17 08:24:03.0	19.472					
15	07/22/17 08:25:03.0	19.472					
16	07/22/17 08:26:03.0	19.472					
17	07/22/17 08:27:03.0	19.472					
18	07/22/17 08:28:03.0	19.472					
19	07/22/17 08:29:03.0	19.472					
20	07/22/17 08:30:03.0	19.472					
21	07/22/17 08:31:03.0	19.472					
22	07/22/17 08:32:03.0	19.472					
23	07/22/17 08:33:03.0	19.472					
24	07/22/17 08:34:03.0	19.472					
25	07/22/17 08:35:03.0	19.472					
26	07/22/17 08:36:03.0	19.472					
27	07/22/17 08:37:03.0	19.472					
28	07/22/17 08:38:03.0	19.472					
29	07/22/17 08:39:03.0	19.472					
30	07/22/17 08:40:03.0	19.472					
31	07/22/17 08:41:03.0	19.472					
32	07/22/17 08:42:03.0	19.472					
33	07/22/17 08:43:03.0	19.472					
34	07/22/17 08:44:03.0	19.472					
35	07/22/17 08:45:03.0	19.472					
36	07/22/17 08:46:03.0	19.472					
37	07/22/17 08:47:03.0	19.472					
38	07/22/17 08:48:03.0	19.472					
39	07/22/17 08:49:03.0	19.377					
40	07/22/17 08:50:03.0	19.377					
41	07/22/17 08:51:03.0	19.377					
42	07/22/17 08:52:03.0	19.377					
43	07/22/17 08:53:03.0	19.377					
44	07/22/17 08:54:03.0	19.377					
45	07/22/17 08:55:03.0	19.377					
46	07/22/17 08:56:03.0	19.377					
47	07/22/17 08:57:03.0	19.377					
48	07/22/17 08:58:03.0	19.377					
49	07/22/17 08:59:03.0	19.377					
50	07/22/17 09:00:03.0	19.472					
51	07/22/17 09:01:03.0	19.377					
52	07/22/17 09:02:03.0	19.472					
53	07/22/17 09:03:03.0	19.472					
54	07/22/17 09:04:03.0	19.472					
55	07/22/17 09:05:03.0	19.472					
56	07/22/17 09:06:03.0	19.472					
57	07/22/17 09:07:03.0	19.472					
58	07/22/17 09:08:03.0	19.472					
59	07/22/17 09:09:03.0	19.472					
60	07/22/17 09:10:03.0	19.472					
61	07/22/17 09:11:03.0	19.662					
62	07/22/17 09:12:03.0	19.662					
63	07/22/17 09:13:03.0	19.758					
64	07/22/17 09:14:03.0	19.758					
65	07/22/17 09:15:03.0	19.758					
66	07/22/17 09:16:03.0	19.758					
67	07/22/17 09:17:03.0	19.758					
68	07/22/17 09:18:03.0	19.758					
69	07/22/17 09:19:03.0	19.758					
70	07/22/17 09:20:03.0	19.758					
71	07/22/17 09:21:03.0	19.758					
72	07/22/17 09:22:03.0	19.758					
73	07/22/17 09:23:03.0	19.758					
74	07/22/17 09:24:03.0	19.758					
75	07/22/17 09:25:03.0	19.758					
76	07/22/17 09:26:03.0	19.758					
77	07/22/17 09:27:03.0	19.758					
78	07/22/17 09:28:03.0	19.758					
79	07/22/17 09:29:03.0	19.758					
80	07/22/17 09:30:03.0	19.758					
81	07/22/17 09:31:03.0	19.758					
82	07/22/17 09:32:03.0	19.662					
83	07/22/17 09:33:03.0	19.567					
84	07/22/17 09:34:03.0	19.472					
85	07/22/17 09:35:03.0	19.282					
86	07/22/17 09:36:03.0	19.187					
87	07/22/17 09:37:03.0	19.092					
88	07/22/17 09:38:03.0	18.996					
89	07/22/17 09:39:03.0	18.806					
90	07/22/17 09:40:03.0	18.711					
91	07/22/17 09:41:03.0	18.616					
92	07/22/17 09:42:03.0	18.521					
93	07/22/17 09:43:03.0	18.426					
94	07/22/17 09:44:03.0	18.331					
95	07/22/17 09:45:03.0	18.236					
96	07/22/17 09:46:03.0	18.140					
97	07/22/17 09:47:03.0	18.045					
98	07/22/17 09:48:03.0	17.950					
99	07/22/17 09:49:03.0	17.855					
100	07/22/17 09:50:03.0	17.760					
101	07/22/17 09:51:03.0	17.665					
102	07/22/17 09:52:03.0	17.570					
103	07/22/17 09:53:03.0	17.475					
104	07/22/17 09:54:03.0	17.379					
105	07/22/17 09:55:03.0	17.284					
106	07/22/17 09:56:03.0	17.189					
107	07/22/17 09:57:03.0	17.094					
108	07/22/17 09:58:03.0	16.999					
109	07/22/17 09:59:03.0	16.903					
