RecNum	DateTime	ColdRampSkeleton07262017
60	07/26/17 10:25:47	16.523
61	07/26/17 10:26:47	16.523
62	07/26/17 10:27:47	16.523
63	07/26/17 10:28:47	16.523
64	07/26/17 10:29:47	16.523
65	07/26/17 10:30:47	16.523
66	07/26/17 10:31:47	16.523
67	07/26/17 10:32:47	16.523
68	07/26/17 10:33:47	16.523
69	07/26/17 10:34:47	16.523
70	07/26/17 10:35:47	16.523
71	07/26/17 10:36:47	16.523
72	07/26/17 10:37:47	16.523
73	07/26/17 10:38:47	16.523
74	07/26/17 10:39:47	16.523
75	07/26/17 10:40:47	16.523
76	07/26/17 10:41:47	16.523
77	07/26/17 10:42:47	16.523
78	07/26/17 10:43:47	16.523
79	07/26/17 10:44:47	16.523
80	07/26/17 10:45:47	16.523
81	07/26/17 10:46:47	16.523
82	07/26/17 10:47:47	16.523
83	07/26/17 10:48:47	16.523
84	07/26/17 10:49:47	16.523
85	07/26/17 10:50:47	16.523
86	07/26/17 10:51:47	16.523
87	07/26/17 10:52:47	16.523
88	07/26/17 10:53:47	16.523
89	07/26/17 10:54:47	16.427
90	07/26/17 10:55:47	16.427
91	07/26/17 10:56:47	16.427
92	07/26/17 10:57:47	16.427
93	07/26/17 10:58:47	16.427
94	07/26/17 10:59:47	16.427
95	07/26/17 11:00:47	16.618
96	07/26/17 11:01:47	16.713
97	07/26/17 11:02:47	16.713
98	07/26/17 11:03:47	16.713
99	07/26/17 11:04:47	16.713
100	07/26/17 11:05:47	16.808
101	07/26/17 11:06:47	16.808
102	07/26/17 11:07:47	16.808
103	07/26/17 11:08:47	16.808
104	07/26/17 11:09:47	16.808
105	07/26/17 11:10:47	16.808
106	07/26/17 11:11:47	16.808
107	07/26/17 11:12:47	16.808
108	07/26/17 11:13:47	16.808
109	07/26/17 11:14:47	16.808
110	07/26/17 11:15:47	16.808
111	07/26/17 11:16:47	16.808
112	07/26/17 11:17:47	16.808
113	07/26/17 11:18:47	16.808
114	07/26/17 11:19:47	16.808
115	07/26/17 11:20:47	16.808
116	07/26/17 11:21:47	16.808
117	07/26/17 11:22:47	16.618
118	07/26/17 11:23:47	16.618
119	07/26/17 11:24:47	16.523
120	07/26/17 11:25:47	16.427
121	07/26/17 11:26:47	16.332
122	07/26/17 11:27:47	16.141
123	07/26/17 11:28:47	15.951
124	07/26/17 11:29:47	15.855
125	07/26/17 11:30:47	15.664
126	07/26/17 11:31:47	15.569
127	07/26/17 11:32:47	15.378
128	07/26/17 11:33:47	15.282
129	07/26/17 11:34:47	15.187
130	07/26/17 11:35:47	15.091
131	07/26/17 11:36:47	14.900
132	07/26/17 11:37:47	14.804
133	07/26/17 11:38:47	14.709
134	07/26/17 11:39:47	14.613
135	07/26/17 11:40:47	14.517
136	07/26/17 11:41:47	14.421
137	07/26/17 11:42:47	14.325
138	07/26/17 11:43:47	14.230
139	07/26/17 11:44:47	14.134
140	07/26/17 11:45:47	14.038
141	07/26/17 11:46:47	13.942
142	07/26/17 11:47:47	13.846
143	07/26/17 11:48:47	13.750
144	07/26/17 11:49:47	13.654
145	07/26/17 11:50:47	13.558
146	07/26/17 11:51:47	13.461
147	07/26/17 11:52:47	13.365
148	07/26/17 11:53:47	13.365
149	07/26/17 11:54:47	13.365
150	07/26/17 11:55:47	13.461
151	07/26/17 11:56:47	13.558
152	07/26/17 11:57:47	13.558
153	07/26/17 11:58:47	13.558
154	07/26/17 11:59:47	13.558
155	07/26/17 12:00:47	13.558
156	07/26/17 12:01:47	13.558
157	07/26/17 12:02:47	13.558
158	07/26/17 12:03:47	13.558
159	07/26/17 12:04:47	13.558
160	07/26/17 12:05:47	13.558
161	07/26/17 12:06:47	13.558
162	07/26/17 12:07:47	13.558
163	07/26/17 12:08:47	13.558
164	07/26/17 12:09:47	13.558
165	07/26/17 12:10:47	13.558
166	07/26/17 12:11:47	13.558
167	07/26/17 12:12:47	13.558
168	07/26/17 12:13:47	13.558
169	07/26/17 12:14:47	13.558
170	07/26/17 12:15:47	13.558
171	07/26/17 12:16:47	13.558
172	07/26/17 12:17:47	13.558
173	07/26/17 12:18:47	13.558
174	07/26/17 12:19:47	13.558
175	07/26/17 12:20:47	13.558
176	07/26/17 12:21:47	13.558
177	07/26/17 12:22:47	13.558
178	07/26/17 12:23:47	13.558
179	07/26/17 12:24:47	13.558
180	07/26/17 12:25:47	13.558
181	07/26/17 12:26:47	13.461
182	07/26/17 12:27:47	13.461
183	07/26/17 12:28:47	13.558
184	07/26/17 12:29:47	13.461
185	07/26/17 12:30:47	13.558
186	07/26/17 12:31:47	13.461
187	07/26/17 12:32:47	13.461
188	07/26/17 12:33:47	13.461
189	07/26/17 12:34:47	13.461
190	07/26/17 12:35:47	13.461
191	07/26/17 12:36:47	13.461
192	07/26/17 12:37:47	13.461
193	07/26/17 12:38:47	13.558
194	07/26/17 12:39:47	13.461
195	07/26/17 12:40:47	13.461
196	07/26/17 12:41:47	13.461
197	07/26/17 12:42:47	13.654
198	07/26/17 12:43:47	13.654
199	07/26/17 12:44:47	13.750
200	07/26/17 12:45:47	13.750
201	07/26/17 12:46:47	13.750
202	07/26/17 12:47:47	13.846
203	07/26/17 12:48:47	13.846
204	07/26/17 12:49:47	13.846
205	07/26/17 12:50:47	13.846
206	07/26/17 12:51:47	13.846
207	07/26/17 12:52:47	13.846
208	07/26/17 12:53:47	13.846
209	07/26/17 12:54:47	13.846
210	07/26/17 12:55:47	13.846
211	07/26/17 12:56:47	13.846
212	07/26/17 12:57:47	13.846
213	07/26/17 12:58:47	13.846
214	07/26/17 12:59:47	13.846
215	07/26/17 13:00:47	13.750
216	07/26/17 13:01:47	13.846
217	07/26/17 13:02:47	13.750
218	07/26/17 13:03:47	13.654
219	07/26/17 13:04:47	13.558
220	07/26/17 13:05:47	13.558
221	07/26/17 13:06:47	13.461
222	07/26/17 13:07:47	13.365
223	07/26/17 13:08:47	13.173
224	07/26/17 13:09:47	13.076
225	07/26/17 13:10:47	12.980
226	07/26/17 13:11:47	12.883
227	07/26/17 13:12:47	12.690
228	07/26/17 13:13:47	12.594
229	07/26/17 13:14:47	12.497
230	07/26/17 13:15:47	12.401
231	07/26/17 13:16:47	12.304
232	07/26/17 13:17:47	12.207
233	07/26/17 13:18:47	12.110
234	07/26/17 13:19:47	12.013
235	07/26/17 13:20:47	11.916
236	07/26/17 13:21:47	11.819
237	07/26/17 13:22:47	11.722
238	07/26/17 13:23:47	11.625
239	07/26/17 13:24:47	11.528
240	07/26/17 13:25:47	11.528
241	07/26/17 13:26:47	11.431
242	07/26/17 13:27:47	11.334
243	07/26/17 13:28:47	11.236
244	07/26/17 13:29:47	11.139
245	07/26/17 13:30:47	11.139
246	07/26/17 13:31:47	11.041
247	07/26/17 13:32:47	10.944
248	07/26/17 13:33:47	10.846
249	07/26/17 13:34:47	10.846
250	07/26/17 13:35:47	10.748
251	07/26/17 13:36:47	10.651
252	07/26/17 13:37:47	10.651
253	07/26/17 13:38:47	10.553
254	07/26/17 13:39:47	10.455
255	07/26/17 13:40:47	10.455
256	07/26/17 13:41:47	10.357
257	07/26/17 13:42:47	10.357
258	07/26/17 13:43:47	10.259
259	07/26/17 13:44:47	10.357
260	07/26/17 13:45:47	10.455
261	07/26/17 13:46:47	10.455
262	07/26/17 13:47:47	10.553
263	07/26/17 13:48:47	10.553
264	07/26/17 13:49:47	10.553
265	07/26/17 13:50:47	10.553
266	07/26/17 13:51:47	10.553
267	07/26/17 13:52:47	10.553
268	07/26/17 13:53:47	10.553
269	07/26/17 13:54:47	10.553
270	07/26/17 13:55:47	10.553
271	07/26/17 13:56:47	10.553
272	07/26/17 13:57:47	10.553
273	07/26/17 13:58:47	10.553
274	07/26/17 13:59:47	10.553
275	07/26/17 14:00:47	10.553
276	07/26/17 14:01:47	10.553
277	07/26/17 14:02:47	10.553
278	07/26/17 14:03:47	10.553
279	07/26/17 14:04:47	10.553
280	07/26/17 14:05:47	10.553
281	07/26/17 14:06:47	10.553
282	07/26/17 14:07:47	10.553
283	07/26/17 14:08:47	10.553
284	07/26/17 14:09:47	10.553
285	07/26/17 14:10:47	10.553
286	07/26/17 14:11:47	10.553
287	07/26/17 14:12:47	10.553
288	07/26/17 14:13:47	10.553
289	07/26/17 14:14:47	10.553
290	07/26/17 14:15:47	10.553
291	07/26/17 14:16:47	10.553
292	07/26/17 14:17:47	10.553
293	07/26/17 14:18:47	10.553
294	07/26/17 14:19:47	10.553
295	07/26/17 14:20:47	10.553
296	07/26/17 14:21:47	10.553
297	07/26/17 14:22:47	10.553
298	07/26/17 14:23:47	10.553
299	07/26/17 14:24:47	10.748
300	07/26/17 14:25:47	10.748
301	07/26/17 14:26:47	10.846
302	07/26/17 14:27:47	10.944
303	07/26/17 14:28:47	11.041
304	07/26/17 14:29:47	10.944
305	07/26/17 14:30:47	10.944
306	07/26/17 14:31:47	10.944
307	07/26/17 14:32:47	10.944
308	07/26/17 14:33:47	10.846
309	07/26/17 14:34:47	10.846
310	07/26/17 14:35:47	10.944
311	07/26/17 14:36:47	10.846
312	07/26/17 14:37:47	10.944
313	07/26/17 14:38:47	11.041
314	07/26/17 14:39:47	11.041
315	07/26/17 14:40:47	10.944
316	07/26/17 14:41:47	10.944
317	07/26/17 14:42:47	11.041
318	07/26/17 14:43:47	11.041
319	07/26/17 14:44:47	10.944
320	07/26/17 14:45:47	11.041
321	07/26/17 14:46:47	10.944
322	07/26/17 14:47:47	10.846
323	07/26/17 14:48:47	10.748
324	07/26/17 14:49:47	10.651
325	07/26/17 14:50:47	10.553
326	07/26/17 14:51:47	10.455
327	07/26/17 14:52:47	10.357
328	07/26/17 14:53:47	10.259
329	07/26/17 14:54:47	10.161
330	07/26/17 14:55:47	10.063
331	07/26/17 14:56:47	9.965
332	07/26/17 14:57:47	9.866
333	07/26/17 14:58:47	9.669
334	07/26/17 14:59:47	9.571
335	07/26/17 15:00:47	9.571
336	07/26/17 15:01:47	9.472
337	07/26/17 15:02:47	9.373
338	07/26/17 15:03:47	9.275
339	07/26/17 15:04:47	9.176
340	07/26/17 15:05:47	9.077
341	07/26/17 15:06:47	9.077
342	07/26/17 15:07:47	8.978
343	07/26/17 15:08:47	8.879
344	07/26/17 15:09:47	8.779
345	07/26/17 15:10:47	8.779
346	07/26/17 15:11:47	8.680
347	07/26/17 15:12:47	8.581
348	07/26/17 15:13:47	8.581
349	07/26/17 15:14:47	8.481
350	07/26/17 15:15:47	8.382
351	07/26/17 15:16:47	8.382
352	07/26/17 15:17:47	8.282
353	07/26/17 15:18:47	8.182
354	07/26/17 15:19:47	8.182
355	07/26/17 15:20:47	8.082
356	07/26/17 15:21:47	8.082
357	07/26/17 15:22:47	7.983
358	07/26/17 15:23:47	7.983
359	07/26/17 15:24:47	7.882
360	07/26/17 15:25:47	7.882
361	07/26/17 15:26:47	7.782
362	07/26/17 15:27:47	7.782
363	07/26/17 15:28:47	7.682
364	07/26/17 15:29:47	7.682
365	07/26/17 15:30:47	7.582
366	07/26/17 15:31:47	7.582
367	07/26/17 15:32:47	7.481
368	07/26/17 15:33:47	7.481
369	07/26/17 15:34:47	7.481
370	07/26/17 15:35:47	7.481
371	07/26/17 15:36:47	7.582
372	07/26/17 15:37:47	7.582
373	07/26/17 15:38:47	7.682
374	07/26/17 15:39:47	7.682
375	07/26/17 15:40:47	7.682
376	07/26/17 15:41:47	7.682
377	07/26/17 15:42:47	7.682
378	07/26/17 15:43:47	7.682
379	07/26/17 15:44:47	7.682
380	07/26/17 15:45:47	7.682
381	07/26/17 15:46:47	7.682
382	07/26/17 15:47:47	7.682
383	07/26/17 15:48:47	7.682
384	07/26/17 15:49:47	7.682
385	07/26/17 15:50:47	7.682
386	07/26/17 15:51:47	7.682
387	07/26/17 15:52:47	7.682
388	07/26/17 15:53:47	7.682
389	07/26/17 15:54:47	7.682
390	07/26/17 15:55:47	7.682
391	07/26/17 15:56:47	7.682
392	07/26/17 15:57:47	7.782
393	07/26/17 15:58:47	7.782
394	07/26/17 15:59:47	7.782
395	07/26/17 16:00:47	7.782
396	07/26/17 16:01:47	7.682
397	07/26/17 16:02:47	7.682
398	07/26/17 16:03:47	7.682
399	07/26/17 16:04:47	7.782
400	07/26/17 16:05:47	7.782
401	07/26/17 16:06:47	7.782
402	07/26/17 16:07:47	7.782
403	07/26/17 16:08:47	7.882
404	07/26/17 16:09:47	7.983
405	07/26/17 16:10:47	8.082
406	07/26/17 16:11:47	8.082
407	07/26/17 16:12:47	8.082
408	07/26/17 16:13:47	8.082
409	07/26/17 16:14:47	7.983
410	07/26/17 16:15:47	7.983
411	07/26/17 16:16:47	7.983
412	07/26/17 16:17:47	7.983
413	07/26/17 16:18:47	7.983
414	07/26/17 16:19:47	7.983
415	07/26/17 16:20:47	8.082
416	07/26/17 16:21:47	8.082
417	07/26/17 16:22:47	8.082
418	07/26/17 16:23:47	8.082
419	07/26/17 16:24:47	7.983
420	07/26/17 16:25:47	7.983
421	07/26/17 16:26:47	7.983
422	07/26/17 16:27:47	7.983
423	07/26/17 16:28:47	7.983
424	07/26/17 16:29:47	7.882
425	07/26/17 16:30:47	7.983
