RecNum	DateTime	ColdRamp07122017
113	07/12/17 09:59:02.0	17.284
114	07/12/17 10:00:02.0	17.284
115	07/12/17 10:01:02.0	17.189
116	07/12/17 10:02:02.0	17.094
117	07/12/17 10:03:02.0	16.999
118	07/12/17 10:04:02.0	16.999
119	07/12/17 10:05:02.0	16.903
120	07/12/17 10:06:02.0	16.808
121	07/12/17 10:07:02.0	16.808
122	07/12/17 10:08:02.0	16.713
123	07/12/17 10:09:02.0	16.618
124	07/12/17 10:10:02.0	16.618
125	07/12/17 10:11:02.0	16.523
126	07/12/17 10:12:02.0	16.427
127	07/12/17 10:13:02.0	16.427
128	07/12/17 10:14:02.0	16.332
129	07/12/17 10:15:02.0	16.237
130	07/12/17 10:16:02.0	16.237
131	07/12/17 10:17:02.0	16.141
132	07/12/17 10:18:02.0	16.141
133	07/12/17 10:19:02.0	16.237
134	07/12/17 10:20:02.0	16.332
135	07/12/17 10:21:02.0	16.332
136	07/12/17 10:22:02.0	16.427
137	07/12/17 10:23:02.0	16.427
138	07/12/17 10:24:02.0	16.427
139	07/12/17 10:25:02.0	16.523
140	07/12/17 10:26:02.0	16.523
141	07/12/17 10:27:02.0	16.523
142	07/12/17 10:28:02.0	16.523
143	07/12/17 10:29:02.0	16.523
144	07/12/17 10:30:02.0	16.523
145	07/12/17 10:31:02.0	16.523
146	07/12/17 10:32:02.0	16.523
147	07/12/17 10:33:02.0	16.523
148	07/12/17 10:34:02.0	16.523
149	07/12/17 10:35:02.0	16.523
150	07/12/17 10:36:02.0	16.523
151	07/12/17 10:37:02.0	16.523
152	07/12/17 10:38:02.0	16.523
153	07/12/17 10:39:02.0	16.523
154	07/12/17 10:40:02.0	16.523
155	07/12/17 10:41:02.0	16.523
156	07/12/17 10:42:02.0	16.523
157	07/12/17 10:43:02.0	16.523
158	07/12/17 10:44:02.0	16.523
159	07/12/17 10:45:02.0	16.523
160	07/12/17 10:46:02.0	16.523
161	07/12/17 10:47:02.0	16.523
162	07/12/17 10:48:02.0	16.523
163	07/12/17 10:49:02.0	16.523
164	07/12/17 10:50:02.0	16.523
165	07/12/17 10:51:02.0	16.523
166	07/12/17 10:52:02.0	16.523
167	07/12/17 10:53:02.0	16.713
168	07/12/17 10:54:02.0	16.713
169	07/12/17 10:55:02.0	16.808
170	07/12/17 10:56:02.0	16.808
171	07/12/17 10:57:02.0	16.808
172	07/12/17 10:58:02.0	16.808
173	07/12/17 10:59:02.0	16.808
174	07/12/17 11:00:02.0	16.808
175	07/12/17 11:01:02.0	16.808
176	07/12/17 11:02:02.0	16.808
177	07/12/17 11:03:02.0	16.808
178	07/12/17 11:04:02.0	16.808
179	07/12/17 11:05:02.0	16.808
180	07/12/17 11:06:02.0	16.808
181	07/12/17 11:07:02.0	16.808
182	07/12/17 11:08:02.0	16.808
183	07/12/17 11:09:02.0	16.808
184	07/12/17 11:10:02.0	16.808
185	07/12/17 11:11:02.0	16.713
186	07/12/17 11:12:02.0	16.713
187	07/12/17 11:13:02.0	16.713
188	07/12/17 11:14:02.0	16.713
189	07/12/17 11:15:02.0	16.713
190	07/12/17 11:16:02.0	16.713
191	07/12/17 11:17:02.0	16.618
192	07/12/17 11:18:02.0	16.618
193	07/12/17 11:19:02.0	16.523
194	07/12/17 11:20:02.0	16.427
195	07/12/17 11:21:02.0	16.332
196	07/12/17 11:22:02.0	16.237
197	07/12/17 11:23:02.0	16.141
198	07/12/17 11:24:02.0	16.141
199	07/12/17 11:25:02.0	16.046
200	07/12/17 11:26:02.0	15.951
201	07/12/17 11:27:02.0	15.951
202	07/12/17 11:28:02.0	15.855
203	07/12/17 11:29:02.0	15.760
204	07/12/17 11:30:02.0	15.760
205	07/12/17 11:31:02.0	15.664
206	07/12/17 11:32:02.0	15.569
207	07/12/17 11:33:02.0	15.569
208	07/12/17 11:34:02.0	15.473
209	07/12/17 11:35:02.0	15.378
210	07/12/17 11:36:02.0	15.378
211	07/12/17 11:37:02.0	15.282
212	07/12/17 11:38:02.0	15.282
213	07/12/17 11:39:02.0	15.187
214	07/12/17 11:40:02.0	15.091
215	07/12/17 11:41:02.0	15.091
216	07/12/17 11:42:02.0	14.996
217	07/12/17 11:43:02.0	14.996
218	07/12/17 11:44:02.0	14.900
219	07/12/17 11:45:02.0	14.804
220	07/12/17 11:46:02.0	14.804
221	07/12/17 11:47:02.0	14.709
222	07/12/17 11:48:02.0	14.709
223	07/12/17 11:49:02.0	14.613
224	07/12/17 11:50:02.0	14.613
225	07/12/17 11:51:02.0	14.517
226	07/12/17 11:52:02.0	14.421
227	07/12/17 11:53:02.0	14.421
228	07/12/17 11:54:02.0	14.325
229	07/12/17 11:55:02.0	14.325
230	07/12/17 11:56:02.0	14.230
231	07/12/17 11:57:02.0	14.230
232	07/12/17 11:58:02.0	14.134
233	07/12/17 11:59:02.0	14.038
234	07/12/17 12:00:02.0	14.038
235	07/12/17 12:01:02.0	13.942
236	07/12/17 12:02:02.0	13.942
237	07/12/17 12:03:02.0	13.846
238	07/12/17 12:04:02.0	13.846
239	07/12/17 12:05:02.0	13.750
240	07/12/17 12:06:02.0	13.654
241	07/12/17 12:07:02.0	13.654
242	07/12/17 12:08:02.0	13.654
243	07/12/17 12:09:02.0	13.558
244	07/12/17 12:10:02.0	13.558
245	07/12/17 12:11:02.0	13.558
246	07/12/17 12:12:02.0	13.654
247	07/12/17 12:13:02.0	13.654
248	07/12/17 12:14:02.0	13.654
249	07/12/17 12:15:02.0	13.654
250	07/12/17 12:16:02.0	13.654
251	07/12/17 12:17:02.0	13.654
252	07/12/17 12:18:02.0	13.654
253	07/12/17 12:19:02.0	13.654
254	07/12/17 12:20:02.0	13.654
255	07/12/17 12:21:02.0	13.654
256	07/12/17 12:22:02.0	13.654
257	07/12/17 12:23:02.0	13.750
258	07/12/17 12:24:02.0	13.750
259	07/12/17 12:25:02.0	13.846
260	07/12/17 12:26:02.0	13.846
261	07/12/17 12:27:02.0	13.750
262	07/12/17 12:28:02.0	13.750
263	07/12/17 12:29:02.0	13.750
264	07/12/17 12:30:02.0	13.846
265	07/12/17 12:31:02.0	13.846
266	07/12/17 12:32:02.0	13.846
267	07/12/17 12:33:02.0	13.846
268	07/12/17 12:34:02.0	13.750
269	07/12/17 12:35:02.0	13.846
270	07/12/17 12:36:02.0	13.942
271	07/12/17 12:37:02.0	13.846
272	07/12/17 12:38:02.0	13.846
273	07/12/17 12:39:02.0	13.846
274	07/12/17 12:40:02.0	13.846
275	07/12/17 12:41:02.0	13.846
276	07/12/17 12:42:02.0	13.846
277	07/12/17 12:43:02.0	13.750
278	07/12/17 12:44:02.0	13.846
279	07/12/17 12:45:02.0	13.942
280	07/12/17 12:46:02.0	13.846
281	07/12/17 12:47:02.0	13.750
282	07/12/17 12:48:02.0	13.750
283	07/12/17 12:49:02.0	13.846
284	07/12/17 12:50:02.0	13.942
285	07/12/17 12:51:02.0	14.038
286	07/12/17 12:52:02.0	14.038
287	07/12/17 12:53:02.0	14.038
288	07/12/17 12:54:02.0	13.942
289	07/12/17 12:55:02.0	13.942
290	07/12/17 12:56:02.0	13.942
291	07/12/17 12:57:02.0	13.942
292	07/12/17 12:58:02.0	14.038
293	07/12/17 12:59:02.0	14.038
294	07/12/17 13:00:02.0	13.942
295	07/12/17 13:01:02.0	13.942
296	07/12/17 13:02:02.0	13.846
297	07/12/17 13:03:02.0	13.942
298	07/12/17 13:04:02.0	14.038
299	07/12/17 13:05:02.0	14.038
300	07/12/17 13:06:02.0	13.942
301	07/12/17 13:07:02.0	13.846
302	07/12/17 13:08:02.0	13.846
303	07/12/17 13:09:02.0	13.846
304	07/12/17 13:10:02.0	13.942
305	07/12/17 13:11:02.0	13.942
306	07/12/17 13:12:02.0	13.750
307	07/12/17 13:13:02.0	13.750
308	07/12/17 13:14:02.0	13.654
309	07/12/17 13:15:02.0	13.558
310	07/12/17 13:16:02.0	13.461
311	07/12/17 13:17:02.0	13.461
312	07/12/17 13:18:02.0	13.365
313	07/12/17 13:19:02.0	13.269
314	07/12/17 13:20:02.0	13.269
315	07/12/17 13:21:02.0	13.173
316	07/12/17 13:22:02.0	13.173
317	07/12/17 13:23:02.0	13.076
318	07/12/17 13:24:02.0	13.076
319	07/12/17 13:25:02.0	12.980
320	07/12/17 13:26:02.0	12.883
321	07/12/17 13:27:02.0	12.883
322	07/12/17 13:28:02.0	12.883
323	07/12/17 13:29:02.0	12.787
324	07/12/17 13:30:02.0	12.690
325	07/12/17 13:31:02.0	12.690
326	07/12/17 13:32:02.0	12.594
327	07/12/17 13:33:02.0	12.594
328	07/12/17 13:34:02.0	12.497
329	07/12/17 13:35:02.0	12.497
330	07/12/17 13:36:02.0	12.401
331	07/12/17 13:37:02.0	12.401
332	07/12/17 13:38:02.0	12.304
333	07/12/17 13:39:02.0	12.304
334	07/12/17 13:40:02.0	12.207
335	07/12/17 13:41:02.0	12.207
336	07/12/17 13:42:02.0	12.110
337	07/12/17 13:43:02.0	12.110
338	07/12/17 13:44:02.0	12.013
339	07/12/17 13:45:02.0	12.013
340	07/12/17 13:46:02.0	11.916
341	07/12/17 13:47:02.0	11.916
342	07/12/17 13:48:02.0	11.819
343	07/12/17 13:49:02.0	11.819
344	07/12/17 13:50:02.0	11.722
345	07/12/17 13:51:02.0	11.722
346	07/12/17 13:52:02.0	11.625
347	07/12/17 13:53:02.0	11.625
348	07/12/17 13:54:02.0	11.528
349	07/12/17 13:55:02.0	11.528
350	07/12/17 13:56:02.0	11.528
351	07/12/17 13:57:02.0	11.431
352	07/12/17 13:58:02.0	11.431
353	07/12/17 13:59:02.0	11.334
354	07/12/17 14:00:02.0	11.334
355	07/12/17 14:01:02.0	11.236
356	07/12/17 14:02:02.0	11.236
357	07/12/17 14:03:02.0	11.139
358	07/12/17 14:04:02.0	11.139
359	07/12/17 14:05:02.0	11.041
360	07/12/17 14:06:02.0	11.041
361	07/12/17 14:07:02.0	11.041
362	07/12/17 14:08:02.0	10.944
363	07/12/17 14:09:02.0	10.944
364	07/12/17 14:10:02.0	10.846
365	07/12/17 14:11:02.0	10.846
366	07/12/17 14:12:02.0	10.748
367	07/12/17 14:13:02.0	10.748
368	07/12/17 14:14:02.0	10.651
369	07/12/17 14:15:02.0	10.651
370	07/12/17 14:16:02.0	10.651
371	07/12/17 14:17:02.0	10.553
372	07/12/17 14:18:02.0	10.553
373	07/12/17 14:19:02.0	10.455
374	07/12/17 14:20:02.0	10.455
375	07/12/17 14:21:02.0	10.455
376	07/12/17 14:22:02.0	10.455
377	07/12/17 14:23:02.0	10.553
378	07/12/17 14:24:02.0	10.553
379	07/12/17 14:25:02.0	10.651
380	07/12/17 14:26:02.0	10.651
381	07/12/17 14:27:02.0	10.651
382	07/12/17 14:28:02.0	10.651
383	07/12/17 14:29:02.0	10.651
384	07/12/17 14:30:02.0	10.748
385	07/12/17 14:31:02.0	10.651
386	07/12/17 14:32:02.0	10.748
387	07/12/17 14:33:02.0	10.748
388	07/12/17 14:34:02.0	10.846
389	07/12/17 14:35:02.0	10.846
390	07/12/17 14:36:02.0	10.846
391	07/12/17 14:37:02.0	10.846
392	07/12/17 14:38:02.0	10.846
393	07/12/17 14:39:02.0	10.846
394	07/12/17 14:40:02.0	10.846
395	07/12/17 14:41:02.0	10.944
396	07/12/17 14:42:02.0	10.944
397	07/12/17 14:43:02.0	10.846
398	07/12/17 14:44:02.0	10.846
399	07/12/17 14:45:02.0	10.846
400	07/12/17 14:46:02.0	10.846
401	07/12/17 14:47:02.0	10.846
402	07/12/17 14:48:02.0	10.944
403	07/12/17 14:49:02.0	10.944
404	07/12/17 14:50:02.0	10.846
405	07/12/17 14:51:02.0	10.846
406	07/12/17 14:52:02.0	10.748
407	07/12/17 14:53:02.0	10.748
408	07/12/17 14:54:02.0	10.748
409	07/12/17 14:55:02.0	10.846
410	07/12/17 14:56:02.0	11.041
411	07/12/17 14:57:02.0	11.139
412	07/12/17 14:58:02.0	11.041
413	07/12/17 14:59:02.0	11.041
414	07/12/17 15:00:02.0	11.041
415	07/12/17 15:01:02.0	10.944
416	07/12/17 15:02:02.0	10.944
417	07/12/17 15:03:02.0	10.944
418	07/12/17 15:04:02.0	10.944
419	07/12/17 15:05:02.0	10.944
420	07/12/17 15:06:02.0	10.846
421	07/12/17 15:07:02.0	10.944
422	07/12/17 15:08:02.0	11.041
423	07/12/17 15:09:02.0	11.041
424	07/12/17 15:10:02.0	10.944
425	07/12/17 15:11:02.0	10.944
426	07/12/17 15:12:02.0	10.944
427	07/12/17 15:13:02.0	10.846
428	07/12/17 15:14:02.0	10.944
429	07/12/17 15:15:02.0	11.041
430	07/12/17 15:16:02.0	11.041
431	07/12/17 15:17:02.0	11.041
432	07/12/17 15:18:02.0	10.944
433	07/12/17 15:19:02.0	10.846
434	07/12/17 15:20:02.0	10.748
435	07/12/17 15:21:02.0	10.651
436	07/12/17 15:22:02.0	10.553
437	07/12/17 15:23:02.0	10.553
438	07/12/17 15:24:02.0	10.455
439	07/12/17 15:25:02.0	10.455
440	07/12/17 15:26:02.0	10.357
441	07/12/17 15:27:02.0	10.357
442	07/12/17 15:28:02.0	10.259
443	07/12/17 15:29:02.0	10.259
444	07/12/17 15:30:02.0	10.161
445	07/12/17 15:31:02.0	10.161
446	07/12/17 15:32:02.0	10.161
447	07/12/17 15:33:02.0	10.063
448	07/12/17 15:34:02.0	10.063
449	07/12/17 15:35:02.0	9.965
450	07/12/17 15:36:02.0	9.965
451	07/12/17 15:37:02.0	9.965
452	07/12/17 15:38:02.0	9.866
453	07/12/17 15:39:02.0	9.866
454	07/12/17 15:40:02.0	9.768
455	07/12/17 15:41:02.0	9.768
456	07/12/17 15:42:02.0	9.669
457	07/12/17 15:43:02.0	9.669
458	07/12/17 15:44:02.0	9.669
459	07/12/17 15:45:02.0	9.571
460	07/12/17 15:46:02.0	9.571
461	07/12/17 15:47:02.0	9.571
462	07/12/17 15:48:02.0	9.472
463	07/12/17 15:49:02.0	9.472
464	07/12/17 15:50:02.0	9.472
465	07/12/17 15:51:02.0	9.373
466	07/12/17 15:52:02.0	9.373
467	07/12/17 15:53:02.0	9.275
468	07/12/17 15:54:02.0	9.275
469	07/12/17 15:55:02.0	9.275
470	07/12/17 15:56:02.0	9.176
471	07/12/17 15:57:02.0	9.176
472	07/12/17 15:58:02.0	9.176
473	07/12/17 15:59:02.0	9.077
474	07/12/17 16:00:02.0	9.077
475	07/12/17 16:01:02.0	8.978
476	07/12/17 16:02:02.0	8.978
477	07/12/17 16:03:02.0	8.978
478	07/12/17 16:04:02.0	8.879
479	07/12/17 16:05:02.0	8.879
480	07/12/17 16:06:02.0	8.779
481	07/12/17 16:07:02.0	8.779
482	07/12/17 16:08:02.0	8.779
483	07/12/17 16:09:02.0	8.680
484	07/12/17 16:10:02.0	8.680
485	07/12/17 16:11:02.0	8.680
486	07/12/17 16:12:02.0	8.581
487	07/12/17 16:13:02.0	8.581
488	07/12/17 16:14:02.0	8.581
489	07/12/17 16:15:02.0	8.481
490	07/12/17 16:16:02.0	8.481
491	07/12/17 16:17:02.0	8.481
492	07/12/17 16:18:02.0	8.382
493	07/12/17 16:19:02.0	8.382
494	07/12/17 16:20:02.0	8.382
495	07/12/17 16:21:02.0	8.282
496	07/12/17 16:22:02.0	8.282
497	07/12/17 16:23:02.0	8.282
498	07/12/17 16:24:02.0	8.182
499	07/12/17 16:25:02.0	8.182
500	07/12/17 16:26:02.0	8.182
501	07/12/17 16:27:02.0	8.082
502	07/12/17 16:28:02.0	8.082
503	07/12/17 16:29:02.0	8.082
504	07/12/17 16:30:02.0	7.983
505	07/12/17 16:31:02.0	7.983
506	07/12/17 16:32:02.0	7.983
507	07/12/17 16:33:02.0	7.882
508	07/12/17 16:34:02.0	7.882
509	07/12/17 16:35:02.0	7.882
510	07/12/17 16:36:02.0	7.882
511	07/12/17 16:37:02.0	7.782
512	07/12/17 16:38:02.0	7.782
513	07/12/17 16:39:02.0	7.782
514	07/12/17 16:40:02.0	7.682
515	07/12/17 16:41:02.0	7.682
516	07/12/17 16:42:02.0	7.682
517	07/12/17 16:43:02.0	7.682
518	07/12/17 16:44:02.0	7.582
519	07/12/17 16:45:02.0	7.582
520	07/12/17 16:46:02.0	7.582
521	07/12/17 16:47:02.0	7.481
522	07/12/17 16:48:02.0	7.481
523	07/12/17 16:49:02.0	7.481
524	07/12/17 16:50:02.0	7.481
525	07/12/17 16:51:02.0	7.381
526	07/12/17 16:52:02.0	7.481
527	07/12/17 16:53:02.0	7.582
528	07/12/17 16:54:02.0	7.582
529	07/12/17 16:55:02.0	7.682
530	07/12/17 16:56:02.0	7.682
531	07/12/17 16:57:02.0	7.682
532	07/12/17 16:58:02.0	7.682
533	07/12/17 16:59:02.0	7.782
534	07/12/17 17:00:02.0	7.782
535	07/12/17 17:01:02.0	7.782
536	07/12/17 17:02:02.0	7.882
537	07/12/17 17:03:02.0	7.882
538	07/12/17 17:04:02.0	7.882
539	07/12/17 17:05:02.0	7.882
540	07/12/17 17:06:02.0	7.882
541	07/12/17 17:07:02.0	7.882
542	07/12/17 17:08:02.0	7.882
543	07/12/17 17:09:02.0	7.882
544	07/12/17 17:10:02.0	7.983
545	07/12/17 17:11:02.0	7.983
546	07/12/17 17:12:02.0	8.082
547	07/12/17 17:13:02.0	8.182
548	07/12/17 17:14:02.0	8.182
549	07/12/17 17:15:02.0	8.182
550	07/12/17 17:16:02.0	8.182
551	07/12/17 17:17:02.0	8.082
552	07/12/17 17:18:02.0	8.082
553	07/12/17 17:19:02.0	8.082
554	07/12/17 17:20:02.0	8.082
555	07/12/17 17:21:02.0	8.082
556	07/12/17 17:22:02.0	8.082
557	07/12/17 17:23:02.0	8.082
558	07/12/17 17:24:02.0	8.082
559	07/12/17 17:25:02.0	8.082
560	07/12/17 17:26:02.0	8.082
561	07/12/17 17:27:02.0	7.983
562	07/12/17 17:28:02.0	7.983
563	07/12/17 17:29:02.0	7.983
564	07/12/17 17:30:02.0	7.983
565	07/12/17 17:31:02.0	7.983
566	07/12/17 17:32:02.0	7.983
567	07/12/17 17:33:02.0	7.882
