"Plot Title: ColdRamp07122017"
#	Date Time	Temp (°C) LGR S/N: 20014296,  #20014296	Coupler Detached LGR S/N: 20014296	Coupler Attached LGR S/N: 20014296	Host Connected LGR S/N: 20014296	Stopped LGR S/N: 20014296	End Of File LGR S/N: 20014296
954	07/13/17 00:00:02.0	19.567					
955	07/13/17 00:01:02.0	19.567					
956	07/13/17 00:02:02.0	19.567					
957	07/13/17 00:03:02.0	19.662					
958	07/13/17 00:04:02.0	19.662					
959	07/13/17 00:05:02.0	19.662					
960	07/13/17 00:06:02.0	19.662					
961	07/13/17 00:07:02.0	19.662					
962	07/13/17 00:08:02.0	19.662					
963	07/13/17 00:09:02.0	19.662					
964	07/13/17 00:10:02.0	19.758					
965	07/13/17 00:11:02.0	19.758					
966	07/13/17 00:12:02.0	19.758					
967	07/13/17 00:13:02.0	19.758					
968	07/13/17 00:14:02.0	19.758					
969	07/13/17 00:15:02.0	19.758					
970	07/13/17 00:16:02.0	19.758					
971	07/13/17 00:17:02.0	19.853					
972	07/13/17 00:18:02.0	19.853					
973	07/13/17 00:19:02.0	19.853					
974	07/13/17 00:20:02.0	19.853					
975	07/13/17 00:21:02.0	19.853					
976	07/13/17 00:22:02.0	19.853					
977	07/13/17 00:23:02.0	19.853					
978	07/13/17 00:24:02.0	19.853					
979	07/13/17 00:25:02.0	19.948					
980	07/13/17 00:26:02.0	19.948					
981	07/13/17 00:27:02.0	19.948					
982	07/13/17 00:28:02.0	19.948					
983	07/13/17 00:29:02.0	19.948					
984	07/13/17 00:30:02.0	19.948					
985	07/13/17 00:31:02.0	19.948					
986	07/13/17 00:32:02.0	19.948					
987	07/13/17 00:33:02.0	19.948					
988	07/13/17 00:34:02.0	19.948					
989	07/13/17 00:35:02.0	19.948					
990	07/13/17 00:36:02.0	20.043					
991	07/13/17 00:37:02.0	20.043					
992	07/13/17 00:38:02.0	20.043					
993	07/13/17 00:39:02.0	20.043					
994	07/13/17 00:40:02.0	20.043					
995	07/13/17 00:41:02.0	20.043					
996	07/13/17 00:42:02.0	20.043					
997	07/13/17 00:43:02.0	20.138					
998	07/13/17 00:44:02.0	20.138					
999	07/13/17 00:45:02.0	20.138					
1000	07/13/17 00:46:02.0	20.138					
1001	07/13/17 00:47:02.0	20.138					
1002	07/13/17 00:48:02.0	20.138					
1003	07/13/17 00:49:02.0	20.138					
1004	07/13/17 00:50:02.0	20.138					
1005	07/13/17 00:51:02.0	20.138					
1006	07/13/17 00:52:02.0	20.234					
1007	07/13/17 00:53:02.0	20.138					
1008	07/13/17 00:54:02.0	20.234					
1009	07/13/17 00:55:02.0	20.234					
1010	07/13/17 00:56:02.0	20.234					
1011	07/13/17 00:57:02.0	20.234					
1012	07/13/17 00:58:02.0	20.234					
1013	07/13/17 00:59:02.0	20.234					
1014	07/13/17 01:00:02.0	20.234					
1015	07/13/17 01:01:02.0	20.234					
1016	07/13/17 01:02:02.0	20.329					
1017	07/13/17 01:03:02.0	20.329					
1018	07/13/17 01:04:02.0	20.329					
1019	07/13/17 01:05:02.0	20.329					
1020	07/13/17 01:06:02.0	20.329					
1021	07/13/17 01:07:02.0	20.329					
1022	07/13/17 01:08:02.0	20.329					
1023	07/13/17 01:09:02.0	20.329					
1024	07/13/17 01:10:02.0	20.329					
1025	07/13/17 01:11:02.0	20.424					
1026	07/13/17 01:12:02.0	20.424					
1027	07/13/17 01:13:02.0	20.424					
1028	07/13/17 01:14:02.0	20.424					
1029	07/13/17 01:15:02.0	20.424					
1030	07/13/17 01:16:02.0	20.424					
1031	07/13/17 01:17:02.0	20.424					
1032	07/13/17 01:18:02.0	20.424					
1033	07/13/17 01:19:02.0	20.424					
1034	07/13/17 01:20:02.0	20.424					
1035	07/13/17 01:21:02.0	20.424					
1036	07/13/17 01:22:02.0	20.424					
1037	07/13/17 01:23:02.0	20.519					
1038	07/13/17 01:24:02.0	20.519					
1039	07/13/17 01:25:02.0	20.519					
1040	07/13/17 01:26:02.0	20.519					
1041	07/13/17 01:27:02.0	20.519					
1042	07/13/17 01:28:02.0	20.519					
1043	07/13/17 01:29:02.0	20.519					
1044	07/13/17 01:30:02.0	20.519					
1045	07/13/17 01:31:02.0	20.519					
1046	07/13/17 01:32:02.0	20.519					
1047	07/13/17 01:33:02.0	20.519					
1048	07/13/17 01:34:02.0	20.615					
1049	07/13/17 01:35:02.0	20.615					
1050	07/13/17 01:36:02.0	20.615					
1051	07/13/17 01:37:02.0	20.615					
1052	07/13/17 01:38:02.0	20.615					
1053	07/13/17 01:39:02.0	20.615					
1054	07/13/17 01:40:02.0	20.615					
1055	07/13/17 01:41:02.0	20.615					
1056	07/13/17 01:42:02.0	20.615					
1057	07/13/17 01:43:02.0	20.615					
1058	07/13/17 01:44:02.0	20.615					
1059	07/13/17 01:45:02.0	20.615					
1060	07/13/17 01:46:02.0	20.615					
1061	07/13/17 01:47:02.0	20.710					
1062	07/13/17 01:48:02.0	20.710					
1063	07/13/17 01:49:02.0	20.710					
1064	07/13/17 01:50:02.0	20.710					
1065	07/13/17 01:51:02.0	20.710					
1066	07/13/17 01:52:02.0	20.710					
1067	07/13/17 01:53:02.0	20.710					
1068	07/13/17 01:54:02.0	20.710					
1069	07/13/17 01:55:02.0	20.710					
1070	07/13/17 01:56:02.0	20.710					
1071	07/13/17 01:57:02.0	20.710					
1072	07/13/17 01:58:02.0	20.805					
1073	07/13/17 01:59:02.0	20.805					
1074	07/13/17 02:00:02.0	20.805					
1075	07/13/17 02:01:02.0	20.805					
1076	07/13/17 02:02:02.0	20.805					
1077	07/13/17 02:03:02.0	20.805					
1078	07/13/17 02:04:02.0	20.805					
1079	07/13/17 02:05:02.0	20.805					
1080	07/13/17 02:06:02.0	20.805					
1081	07/13/17 02:07:02.0	20.805					
1082	07/13/17 02:08:02.0	20.805					
1083	07/13/17 02:09:02.0	20.805					
1084	07/13/17 02:10:02.0	20.805					
1085	07/13/17 02:11:02.0	20.805					
1086	07/13/17 02:12:02.0	20.805					
1087	07/13/17 02:13:02.0	20.901					
1088	07/13/17 02:14:02.0	20.901					
1089	07/13/17 02:15:02.0	20.901					
1090	07/13/17 02:16:02.0	20.901					
1091	07/13/17 02:17:02.0	20.901					
1092	07/13/17 02:18:02.0	20.901					
1093	07/13/17 02:19:02.0	20.901					
1094	07/13/17 02:20:02.0	20.901					
1095	07/13/17 02:21:02.0	20.901					
1096	07/13/17 02:22:02.0	20.901					
1097	07/13/17 02:23:02.0	20.901					
1098	07/13/17 02:24:02.0	20.901					
1099	07/13/17 02:25:02.0	20.901					
1100	07/13/17 02:26:02.0	20.901					
1101	07/13/17 02:27:02.0	20.901					
1102	07/13/17 02:28:02.0	20.901					
1103	07/13/17 02:29:02.0	20.901					
1104	07/13/17 02:30:02.0	20.996					
1105	07/13/17 02:31:02.0	20.996					
1106	07/13/17 02:32:02.0	20.996					
1107	07/13/17 02:33:02.0	20.996					
1108	07/13/17 02:34:02.0	20.996					
1109	07/13/17 02:35:02.0	20.996					
1110	07/13/17 02:36:02.0	20.996					
1111	07/13/17 02:37:02.0	20.996					
1112	07/13/17 02:38:02.0	20.996					
1113	07/13/17 02:39:02.0	20.996					
1114	07/13/17 02:40:02.0	20.996					
1115	07/13/17 02:41:02.0	20.996					
1116	07/13/17 02:42:02.0	20.996					
1117	07/13/17 02:43:02.0	20.996					
1118	07/13/17 02:44:02.0	20.996					
1119	07/13/17 02:45:02.0	20.996					
1120	07/13/17 02:46:02.0	20.996					
1121	07/13/17 02:47:02.0	21.091					
1122	07/13/17 02:48:02.0	21.091					
1123	07/13/17 02:49:02.0	21.091					
1124	07/13/17 02:50:02.0	21.091					
1125	07/13/17 02:51:02.0	21.091					
1126	07/13/17 02:52:02.0	21.091					
1127	07/13/17 02:53:02.0	21.091					
1128	07/13/17 02:54:02.0	21.091					
1129	07/13/17 02:55:02.0	21.091					
1130	07/13/17 02:56:02.0	21.091					
1131	07/13/17 02:57:02.0	21.091					
1132	07/13/17 02:58:02.0	21.091					
1133	07/13/17 02:59:02.0	21.091					
1134	07/13/17 03:00:02.0	21.091					
1135	07/13/17 03:01:02.0	21.091					
1136	07/13/17 03:02:02.0	21.091					
1137	07/13/17 03:03:02.0	21.091					
1138	07/13/17 03:04:02.0	21.091					
1139	07/13/17 03:05:02.0	21.091					
1140	07/13/17 03:06:02.0	21.187					
1141	07/13/17 03:07:02.0	21.187					
1142	07/13/17 03:08:02.0	21.187					
1143	07/13/17 03:09:02.0	21.187					
1144	07/13/17 03:10:02.0	21.187					
1145	07/13/17 03:11:02.0	21.187					
1146	07/13/17 03:12:02.0	21.187					
1147	07/13/17 03:13:02.0	21.187					
1148	07/13/17 03:14:02.0	21.187					
1149	07/13/17 03:15:02.0	21.187					
1150	07/13/17 03:16:02.0	21.187					
1151	07/13/17 03:17:02.0	21.187					
1152	07/13/17 03:18:02.0	21.187					
1153	07/13/17 03:19:02.0	21.187					
1154	07/13/17 03:20:02.0	21.187					
1155	07/13/17 03:21:02.0	21.187					
