"Plot Title: HeatRamp07102017"
"#"	"Date Time, GMT-04:00"	"Temp, °C (LGR S/N: 20014296, SEN S/N: 20014296)"	"Coupler Detached (LGR S/N: 20014296)"	"Coupler Attached (LGR S/N: 20014296)"	"Host Connected (LGR S/N: 20014296)"	"Stopped (LGR S/N: 20014296)"	"End Of File (LGR S/N: 20014296)"
79	07/10/17 09:05:34	19.662					
80	07/10/17 09:06:34	19.662					
81	07/10/17 09:07:34	19.662					
82	07/10/17 09:08:34	19.662					
83	07/10/17 09:09:34	19.662					
84	07/10/17 09:10:34	19.662					
85	07/10/17 09:11:34	19.662					
86	07/10/17 09:12:34	19.662					
87	07/10/17 09:13:34	19.567					
88	07/10/17 09:14:34	19.567					
89	07/10/17 09:15:34	19.472					
90	07/10/17 09:16:34	19.472					
91	07/10/17 09:17:34	19.567					
92	07/10/17 09:18:34	19.567					
93	07/10/17 09:19:34	19.662					
94	07/10/17 09:20:34	19.758					
95	07/10/17 09:21:34	19.853					
96	07/10/17 09:22:34	19.948					
97	07/10/17 09:23:34	20.043					
98	07/10/17 09:24:34	20.234					
99	07/10/17 09:25:34	20.329					
100	07/10/17 09:26:34	20.519					
101	07/10/17 09:27:34	20.615					
102	07/10/17 09:28:34	20.805					
103	07/10/17 09:29:34	20.901					
104	07/10/17 09:30:34	21.091					
105	07/10/17 09:31:34	21.282					
106	07/10/17 09:32:34	21.378					
107	07/10/17 09:33:34	21.569					
108	07/10/17 09:34:34	21.760					
109	07/10/17 09:35:34	21.855					
110	07/10/17 09:36:34	22.046					
111	07/10/17 09:37:34	22.238					
112	07/10/17 09:38:34	22.333					
113	07/10/17 09:39:34	22.525					
114	07/10/17 09:40:34	22.621					
115	07/10/17 09:41:34	22.812					
116	07/10/17 09:42:34	23.004					
117	07/10/17 09:43:34	23.100					
118	07/10/17 09:44:34	23.292					
119	07/10/17 09:45:34	23.388					
120	07/10/17 09:46:34	23.484					
121	07/10/17 09:47:34	23.484					
122	07/10/17 09:48:34	23.581					
123	07/10/17 09:49:34	23.581					
124	07/10/17 09:50:34	23.581					
125	07/10/17 09:51:34	23.677					
126	07/10/17 09:52:34	23.581					
127	07/10/17 09:53:34	23.581					
128	07/10/17 09:54:34	23.581					
129	07/10/17 09:55:34	23.581					
130	07/10/17 09:56:34	23.581					
131	07/10/17 09:57:34	23.581					
132	07/10/17 09:58:34	23.581					
133	07/10/17 09:59:34	23.581					
134	07/10/17 10:00:34	23.581					
135	07/10/17 10:01:34	23.484					
136	07/10/17 10:02:34	23.484					
137	07/10/17 10:03:34	23.484					
138	07/10/17 10:04:34	23.484					
139	07/10/17 10:05:34	23.484					
140	07/10/17 10:06:34	23.484					
141	07/10/17 10:07:34	23.388					
142	07/10/17 10:08:34	23.388					
143	07/10/17 10:09:34	23.388					
144	07/10/17 10:10:34	23.388					
145	07/10/17 10:11:34	23.388					
146	07/10/17 10:12:34	23.388					
147	07/10/17 10:13:34	23.388					
148	07/10/17 10:14:34	23.388					
149	07/10/17 10:15:34	23.388					
150	07/10/17 10:16:34	23.388					
151	07/10/17 10:17:34	23.388					
152	07/10/17 10:18:34	23.388					
153	07/10/17 10:19:34	23.388					
154	07/10/17 10:20:34	23.388					
155	07/10/17 10:21:34	23.388					
156	07/10/17 10:22:34	23.388					
157	07/10/17 10:23:34	23.388					
158	07/10/17 10:24:34	23.388					
159	07/10/17 10:25:34	23.388					
160	07/10/17 10:26:34	23.292					
161	07/10/17 10:27:34	23.388					
162	07/10/17 10:28:34	23.388					
163	07/10/17 10:29:34	23.292					
164	07/10/17 10:30:34	23.292					
165	07/10/17 10:31:34	23.292					
166	07/10/17 10:32:34	23.292					
167	07/10/17 10:33:34	23.292					
168	07/10/17 10:34:34	23.292					
169	07/10/17 10:35:34	23.292					
170	07/10/17 10:36:34	23.292					
171	07/10/17 10:37:34	23.292					
172	07/10/17 10:38:34	23.292					
173	07/10/17 10:39:34	23.292					
174	07/10/17 10:40:34	23.292					
175	07/10/17 10:41:34	23.292					
176	07/10/17 10:42:34	23.292					
177	07/10/17 10:43:34	23.388					
178	07/10/17 10:44:34	23.484					
179	07/10/17 10:45:34	23.484					
180	07/10/17 10:46:34	23.581					
181	07/10/17 10:47:34	23.581					
182	07/10/17 10:48:34	23.581					
183	07/10/17 10:49:34	23.581					
184	07/10/17 10:50:34	23.581					
185	07/10/17 10:51:34	23.581					
186	07/10/17 10:52:34	23.581					
187	07/10/17 10:53:34	23.581					
188	07/10/17 10:54:34	23.581					
189	07/10/17 10:55:34	23.581					
190	07/10/17 10:56:34	23.581					
191	07/10/17 10:57:34	23.581					
192	07/10/17 10:58:34	23.581					
193	07/10/17 10:59:34	23.581					
194	07/10/17 11:00:34	23.581					
195	07/10/17 11:01:34	23.581					
196	07/10/17 11:02:34	23.581					
197	07/10/17 11:03:34	23.677					
198	07/10/17 11:04:34	23.581					
199	07/10/17 11:05:34	23.677					
200	07/10/17 11:06:34	23.677					
201	07/10/17 11:07:34	23.677					
202	07/10/17 11:08:34	23.484					
203	07/10/17 11:09:34	23.484					
204	07/10/17 11:10:34	23.484					
205	07/10/17 11:11:34	23.484					
206	07/10/17 11:12:34	23.484					
207	07/10/17 11:13:34	23.484					
208	07/10/17 11:14:34	23.581					
209	07/10/17 11:15:34	23.677					
210	07/10/17 11:16:34	23.773					
211	07/10/17 11:17:34	23.869					
212	07/10/17 11:18:34	23.966					
213	07/10/17 11:19:34	24.062					
214	07/10/17 11:20:34	24.158					
215	07/10/17 11:21:34	24.351					
216	07/10/17 11:22:34	24.448					
217	07/10/17 11:23:34	24.641					
218	07/10/17 11:24:34	24.738					
219	07/10/17 11:25:34	24.931					
220	07/10/17 11:26:34	25.028					
221	07/10/17 11:27:34	25.222					
222	07/10/17 11:28:34	25.319					
223	07/10/17 11:29:34	25.513					
224	07/10/17 11:30:34	25.610					
225	07/10/17 11:31:34	25.708					
226	07/10/17 11:32:34	25.902					
227	07/10/17 11:33:34	26.000					
228	07/10/17 11:34:34	26.195					
229	07/10/17 11:35:34	26.292					
230	07/10/17 11:36:34	26.488					
231	07/10/17 11:37:34	26.585					
232	07/10/17 11:38:34	26.683					
233	07/10/17 11:39:34	26.879					
234	07/10/17 11:40:34	26.977					
235	07/10/17 11:41:34	27.075					
236	07/10/17 11:42:34	27.272					
237	07/10/17 11:43:34	27.370					
238	07/10/17 11:44:34	27.468					
239	07/10/17 11:45:34	27.468					
240	07/10/17 11:46:34	27.567					
241	07/10/17 11:47:34	27.567					
242	07/10/17 11:48:34	27.567					
243	07/10/17 11:49:34	27.567					
244	07/10/17 11:50:34	27.567					
245	07/10/17 11:51:34	27.567					
246	07/10/17 11:52:34	27.567					
247	07/10/17 11:53:34	27.567					
248	07/10/17 11:54:34	27.567					
249	07/10/17 11:55:34	27.468					
250	07/10/17 11:56:34	27.468					
251	07/10/17 11:57:34	27.468					
252	07/10/17 11:58:34	27.468					
253	07/10/17 11:59:34	27.468					
254	07/10/17 12:00:34	27.370					
255	07/10/17 12:01:34	27.370					
256	07/10/17 12:02:34	27.370					
257	07/10/17 12:03:34	27.370					
258	07/10/17 12:04:34	27.370					
259	07/10/17 12:05:34	27.272					
260	07/10/17 12:06:34	27.272					
261	07/10/17 12:07:34	27.272					
262	07/10/17 12:08:34	27.272					
263	07/10/17 12:09:34	27.272					
264	07/10/17 12:10:34	27.272					
265	07/10/17 12:11:34	27.272					
266	07/10/17 12:12:34	27.173					
267	07/10/17 12:13:34	27.173					
268	07/10/17 12:14:34	27.272					
269	07/10/17 12:15:34	27.173					
270	07/10/17 12:16:34	27.173					
271	07/10/17 12:17:34	27.272					
272	07/10/17 12:18:34	27.272					
273	07/10/17 12:19:34	27.272					
274	07/10/17 12:20:34	27.272					
275	07/10/17 12:21:34	27.272					
276	07/10/17 12:22:34	27.272					
277	07/10/17 12:23:34	27.272					
278	07/10/17 12:24:34	27.370					
279	07/10/17 12:25:34	27.468					
280	07/10/17 12:26:34	27.567					
281	07/10/17 12:27:34	27.567					
282	07/10/17 12:28:34	27.567					
283	07/10/17 12:29:34	27.567					
284	07/10/17 12:30:34	27.567					
285	07/10/17 12:31:34	27.567					
286	07/10/17 12:32:34	27.567					
287	07/10/17 12:33:34	27.567					
288	07/10/17 12:34:34	27.567					
289	07/10/17 12:35:34	27.567					
290	07/10/17 12:36:34	27.665					
291	07/10/17 12:37:34	27.567					
292	07/10/17 12:38:34	27.567					
293	07/10/17 12:39:34	27.665					
294	07/10/17 12:40:34	27.567					
295	07/10/17 12:41:34	27.567					
296	07/10/17 12:42:34	27.665					
297	07/10/17 12:43:34	27.665					
298	07/10/17 12:44:34	27.665					
299	07/10/17 12:45:34	27.567					
300	07/10/17 12:46:34	27.665					
301	07/10/17 12:47:34	27.468					
302	07/10/17 12:48:34	27.468					
303	07/10/17 12:49:34	27.370					
304	07/10/17 12:50:34	27.370					
305	07/10/17 12:51:34	27.370					
306	07/10/17 12:52:34	27.468					
307	07/10/17 12:53:34	27.468					
308	07/10/17 12:54:34	27.567					
309	07/10/17 12:55:34	27.567					
310	07/10/17 12:56:34	27.665					
311	07/10/17 12:57:34	27.764					
312	07/10/17 12:58:34	27.862					
313	07/10/17 12:59:34	27.961					
314	07/10/17 13:00:34	28.060					
315	07/10/17 13:01:34	28.258					
316	07/10/17 13:02:34	28.357					
317	07/10/17 13:03:34	28.456					
318	07/10/17 13:04:34	28.555					
319	07/10/17 13:05:34	28.655					
320	07/10/17 13:06:34	28.853					
321	07/10/17 13:07:34	28.953					
322	07/10/17 13:08:34	29.053					
323	07/10/17 13:09:34	29.152					
324	07/10/17 13:10:34	29.252					
325	07/10/17 13:11:34	29.352					
326	07/10/17 13:12:34	29.452					
327	07/10/17 13:13:34	29.652					
328	07/10/17 13:14:34	29.752					
329	07/10/17 13:15:34	29.853					
330	07/10/17 13:16:34	29.953					
331	07/10/17 13:17:34	30.054					
332	07/10/17 13:18:34	30.154					
333	07/10/17 13:19:34	30.255					
334	07/10/17 13:20:34	30.356					
335	07/10/17 13:21:34	30.457					
336	07/10/17 13:22:34	30.558					
337	07/10/17 13:23:34	30.558					
338	07/10/17 13:24:34	30.558					
339	07/10/17 13:25:34	30.558					
340	07/10/17 13:26:34	30.558					
341	07/10/17 13:27:34	30.558					
342	07/10/17 13:28:34	30.558					
343	07/10/17 13:29:34	30.457					
344	07/10/17 13:30:34	30.457					
345	07/10/17 13:31:34	30.457					
346	07/10/17 13:32:34	30.356					
347	07/10/17 13:33:34	30.356					
348	07/10/17 13:34:34	30.356					
349	07/10/17 13:35:34	30.255					
350	07/10/17 13:36:34	30.255					
351	07/10/17 13:37:34	30.255					
352	07/10/17 13:38:34	30.255					
353	07/10/17 13:39:34	30.154					
354	07/10/17 13:40:34	30.154					
355	07/10/17 13:41:34	30.154					
356	07/10/17 13:42:34	30.154					
357	07/10/17 13:43:34	30.154					
358	07/10/17 13:44:34	30.054					
359	07/10/17 13:45:34	30.054					
360	07/10/17 13:46:34	30.054					
361	07/10/17 13:47:34	30.154					
362	07/10/17 13:48:34	30.154					
363	07/10/17 13:49:34	30.154					
364	07/10/17 13:50:34	30.154					
365	07/10/17 13:51:34	30.154					
366	07/10/17 13:52:34	30.154					
367	07/10/17 13:53:34	30.154					
368	07/10/17 13:54:34	30.154					
369	07/10/17 13:55:34	30.154					
370	07/10/17 13:56:34	30.154					
371	07/10/17 13:57:34	30.255					
372	07/10/17 13:58:34	30.255					
373	07/10/17 13:59:34	30.255					
374	07/10/17 14:00:34	30.255					
375	07/10/17 14:01:34	30.255					
376	07/10/17 14:02:34	30.255					
377	07/10/17 14:03:34	30.255					
378	07/10/17 14:04:34	30.255					
379	07/10/17 14:05:34	30.356					
380	07/10/17 14:06:34	30.457					
381	07/10/17 14:07:34	30.558					
382	07/10/17 14:08:34	30.558					
383	07/10/17 14:09:34	30.558					
384	07/10/17 14:10:34	30.558					
385	07/10/17 14:11:34	30.558					
386	07/10/17 14:12:34	30.558					
387	07/10/17 14:13:34	30.659					
388	07/10/17 14:14:34	30.558					
389	07/10/17 14:15:34	30.659					
390	07/10/17 14:16:34	30.558					
391	07/10/17 14:17:34	30.659					
392	07/10/17 14:18:34	30.558					
393	07/10/17 14:19:34	30.558					
394	07/10/17 14:20:34	30.558					
395	07/10/17 14:21:34	30.558					
396	07/10/17 14:22:34	30.558					
397	07/10/17 14:23:34	30.558					
398	07/10/17 14:24:34	30.558					
399	07/10/17 14:25:34	30.558					
400	07/10/17 14:26:34	30.558					
401	07/10/17 14:27:34	30.558					
402	07/10/17 14:28:34	30.558					
403	07/10/17 14:29:34	30.558					
404	07/10/17 14:30:34	30.558					
405	07/10/17 14:31:34	30.457					
406	07/10/17 14:32:34	30.457					
407	07/10/17 14:33:34	30.356					
408	07/10/17 14:34:34	30.356					
409	07/10/17 14:35:34	30.356					
410	07/10/17 14:36:34	30.457					
411	07/10/17 14:37:34	30.457					
412	07/10/17 14:38:34	30.558					
413	07/10/17 14:39:34	30.659					
414	07/10/17 14:40:34	30.659					
415	07/10/17 14:41:34	30.760					
416	07/10/17 14:42:34	30.862					
417	07/10/17 14:43:34	30.963					
418	07/10/17 14:44:34	31.064					
419	07/10/17 14:45:34	31.166					
420	07/10/17 14:46:34	31.268					
421	07/10/17 14:47:34	31.370					
422	07/10/17 14:48:34	31.472					
423	07/10/17 14:49:34	31.574					
424	07/10/17 14:50:34	31.676					
425	07/10/17 14:51:34	31.778					
426	07/10/17 14:52:34	31.880					
427	07/10/17 14:53:34	31.983					
428	07/10/17 14:54:34	32.086					
429	07/10/17 14:55:34	32.188					
430	07/10/17 14:56:34	32.291					
431	07/10/17 14:57:34	32.394					
432	07/10/17 14:58:34	32.497					
433	07/10/17 14:59:34	32.600					
434	07/10/17 15:00:34	32.704					
435	07/10/17 15:01:34	32.807					
436	07/10/17 15:02:34	32.911					
437	07/10/17 15:03:34	33.014					
438	07/10/17 15:04:34	33.118					
439	07/10/17 15:05:34	33.222					
440	07/10/17 15:06:34	33.326					
441	07/10/17 15:07:34	33.430					
442	07/10/17 15:08:34	33.430					
443	07/10/17 15:09:34	33.535					
444	07/10/17 15:10:34	33.535					
445	07/10/17 15:11:34	33.535					
446	07/10/17 15:12:34	33.535					
447	07/10/17 15:13:34	33.430					
448	07/10/17 15:14:34	33.430					
449	07/10/17 15:15:34	33.430					
450	07/10/17 15:16:34	33.430					
451	07/10/17 15:17:34	33.326					
452	07/10/17 15:18:34	33.326					
453	07/10/17 15:19:34	33.222					
454	07/10/17 15:20:34	33.222					
455	07/10/17 15:21:34	33.222					
456	07/10/17 15:22:34	33.118					
457	07/10/17 15:23:34	33.118					
458	07/10/17 15:24:34	33.118					
459	07/10/17 15:25:34	33.118					
460	07/10/17 15:26:34	33.014					
461	07/10/17 15:27:34	33.014					
462	07/10/17 15:28:34	33.014					
463	07/10/17 15:29:34	33.014					
464	07/10/17 15:30:34	33.014					
465	07/10/17 15:31:34	33.014					
466	07/10/17 15:32:34	33.014					
467	07/10/17 15:33:34	33.014					
468	07/10/17 15:34:34	33.014					
469	07/10/17 15:35:34	33.118					
470	07/10/17 15:36:34	33.118					
471	07/10/17 15:37:34	33.118					
472	07/10/17 15:38:34	33.118					
473	07/10/17 15:39:34	33.118					
474	07/10/17 15:40:34	33.118					
475	07/10/17 15:41:34	33.222					
476	07/10/17 15:42:34	33.222					
477	07/10/17 15:43:34	33.222					
478	07/10/17 15:44:34	33.222					
479	07/10/17 15:45:34	33.222					
480	07/10/17 15:46:34	33.222					
481	07/10/17 15:47:34	33.430					
482	07/10/17 15:48:34	33.430					
483	07/10/17 15:49:34	33.535					
484	07/10/17 15:50:34	33.535					
485	07/10/17 15:51:34	33.535					
486	07/10/17 15:52:34	33.535					
487	07/10/17 15:53:34	33.535					
488	07/10/17 15:54:34	33.535					
489	07/10/17 15:55:34	33.535					
490	07/10/17 15:56:34	33.535					
491	07/10/17 15:57:34	33.535					
492	07/10/17 15:58:34	33.535					
493	07/10/17 15:59:34	33.535					
494	07/10/17 16:00:34	33.535					
495	07/10/17 16:01:34	33.535					
496	07/10/17 16:02:34	33.535					
497	07/10/17 16:03:34	33.535					
498	07/10/17 16:04:34	33.535					
499	07/10/17 16:05:34	33.535					
500	07/10/17 16:06:34	33.639					
501	07/10/17 16:07:34	33.535					
502	07/10/17 16:08:34	33.639					
503	07/10/17 16:09:34	33.639					
504	07/10/17 16:10:34	33.430					
505	07/10/17 16:11:34	33.326					
506	07/10/17 16:12:34	33.326					
507	07/10/17 16:13:34	33.222					
508	07/10/17 16:14:34	33.222					
509	07/10/17 16:15:34	33.222					
510	07/10/17 16:16:34	33.118					
511	07/10/17 16:17:34	33.118					
512	07/10/17 16:18:34	33.118					
513	07/10/17 16:19:34	33.014					
514	07/10/17 16:20:34	33.014					
515	07/10/17 16:21:34	33.014					
516	07/10/17 16:22:34	32.911					
517	07/10/17 16:23:34	32.911					
518	07/10/17 16:24:34	32.911					
519	07/10/17 16:25:34	32.911					
520	07/10/17 16:26:34	32.807					
521	07/10/17 16:27:34	32.807					
522	07/10/17 16:28:34	32.807					
523	07/10/17 16:29:34	32.704					
524	07/10/17 16:30:34	32.911					
525	07/10/17 16:31:34	33.430					
526	07/10/17 16:32:34	33.639					
527	07/10/17 16:33:34	33.848					
528	07/10/17 16:34:34	32.291					
529	07/10/17 16:34:55			Logged	Logged		
530	07/10/17 16:35:10					Logged	Logged
