"Plot Title: HeatRampSkeleton07212017"
"#"	"Date Time, GMT-04:00"	"Temp, °C (LGR S/N: 20014296, SEN S/N: 20014296)"	"Coupler Detached (LGR S/N: 20014296)"	"Coupler Attached (LGR S/N: 20014296)"	"Host Connected (LGR S/N: 20014296)"	"Stopped (LGR S/N: 20014296)"	"End Of File (LGR S/N: 20014296)"
144	07/21/17 10:11:28	23.484					
145	07/21/17 10:12:28	23.484					
146	07/21/17 10:13:28	23.484					
147	07/21/17 10:14:28	23.484					
148	07/21/17 10:15:28	23.388					
149	07/21/17 10:16:28	23.388					
150	07/21/17 10:17:28	23.388					
151	07/21/17 10:18:28	23.388					
152	07/21/17 10:19:28	23.388					
153	07/21/17 10:20:28	23.388					
154	07/21/17 10:21:28	23.388					
155	07/21/17 10:22:28	23.388					
156	07/21/17 10:23:28	23.388					
157	07/21/17 10:24:28	23.388					
158	07/21/17 10:25:28	23.388					
159	07/21/17 10:26:28	23.388					
160	07/21/17 10:27:28	23.388					
161	07/21/17 10:28:28	23.292					
162	07/21/17 10:29:28	23.292					
163	07/21/17 10:30:28	23.292					
164	07/21/17 10:31:28	23.292					
165	07/21/17 10:32:28	23.292					
166	07/21/17 10:33:28	23.292					
167	07/21/17 10:34:28	23.292					
168	07/21/17 10:35:28	23.292					
169	07/21/17 10:36:28	23.292					
170	07/21/17 10:37:28	23.292					
171	07/21/17 10:38:28	23.292					
172	07/21/17 10:39:28	23.292					
173	07/21/17 10:40:28	23.292					
174	07/21/17 10:41:28	23.292					
175	07/21/17 10:42:28	23.484					
176	07/21/17 10:43:28	23.484					
177	07/21/17 10:44:28	23.581					
178	07/21/17 10:45:28	23.581					
179	07/21/17 10:46:28	23.581					
180	07/21/17 10:47:28	23.581					
181	07/21/17 10:48:28	23.677					
182	07/21/17 10:49:28	23.677					
183	07/21/17 10:50:28	23.677					
184	07/21/17 10:51:28	23.677					
185	07/21/17 10:52:28	23.677					
186	07/21/17 10:53:28	23.677					
187	07/21/17 10:54:28	23.677					
188	07/21/17 10:55:28	23.677					
189	07/21/17 10:56:28	23.677					
190	07/21/17 10:57:28	23.677					
191	07/21/17 10:58:28	23.677					
192	07/21/17 10:59:28	23.677					
193	07/21/17 11:00:28	23.677					
194	07/21/17 11:01:28	23.677					
195	07/21/17 11:02:28	23.677					
196	07/21/17 11:03:28	23.677					
197	07/21/17 11:04:28	23.581					
198	07/21/17 11:05:28	23.484					
199	07/21/17 11:06:28	23.388					
200	07/21/17 11:07:28	23.388					
201	07/21/17 11:08:28	23.388					
202	07/21/17 11:09:28	23.388					
203	07/21/17 11:10:28	23.388					
204	07/21/17 11:11:28	23.484					
205	07/21/17 11:12:28	23.581					
206	07/21/17 11:13:28	23.581					
207	07/21/17 11:14:28	23.677					
208	07/21/17 11:15:28	23.869					
209	07/21/17 11:16:28	23.966					
210	07/21/17 11:17:28	24.062					
211	07/21/17 11:18:28	24.158					
212	07/21/17 11:19:28	24.351					
213	07/21/17 11:20:28	24.448					
214	07/21/17 11:21:28	24.545					
215	07/21/17 11:22:28	24.738					
216	07/21/17 11:23:28	24.835					
217	07/21/17 11:24:28	25.028					
218	07/21/17 11:25:28	25.125					
219	07/21/17 11:26:28	25.319					
220	07/21/17 11:27:28	25.416					
221	07/21/17 11:28:28	25.513					
222	07/21/17 11:29:28	25.708					
223	07/21/17 11:30:28	25.805					
224	07/21/17 11:31:28	26.000					
225	07/21/17 11:32:28	26.097					
226	07/21/17 11:33:28	26.195					
227	07/21/17 11:34:28	26.390					
228	07/21/17 11:35:28	26.488					
229	07/21/17 11:36:28	26.683					
230	07/21/17 11:37:28	26.781					
231	07/21/17 11:38:28	26.879					
232	07/21/17 11:39:28	27.075					
233	07/21/17 11:40:28	27.173					
234	07/21/17 11:41:28	27.272					
235	07/21/17 11:42:28	27.370					
236	07/21/17 11:43:28	27.468					
237	07/21/17 11:44:28	27.567					
238	07/21/17 11:45:28	27.567					
239	07/21/17 11:46:28	27.567					
240	07/21/17 11:47:28	27.567					
241	07/21/17 11:48:28	27.567					
242	07/21/17 11:49:28	27.567					
243	07/21/17 11:50:28	27.567					
244	07/21/17 11:51:28	27.567					
245	07/21/17 11:52:28	27.567					
246	07/21/17 11:53:28	27.567					
247	07/21/17 11:54:28	27.468					
248	07/21/17 11:55:28	27.468					
249	07/21/17 11:56:28	27.468					
250	07/21/17 11:57:28	27.468					
251	07/21/17 11:58:28	27.468					
252	07/21/17 11:59:28	27.468					
253	07/21/17 12:00:28	27.468					
254	07/21/17 12:01:28	27.370					
255	07/21/17 12:02:28	27.370					
256	07/21/17 12:03:28	27.370					
257	07/21/17 12:04:28	27.370					
258	07/21/17 12:05:28	27.370					
259	07/21/17 12:06:28	27.272					
260	07/21/17 12:07:28	27.272					
261	07/21/17 12:08:28	27.272					
262	07/21/17 12:09:28	27.272					
263	07/21/17 12:10:28	27.272					
264	07/21/17 12:11:28	27.272					
265	07/21/17 12:12:28	27.272					
266	07/21/17 12:13:28	27.173					
267	07/21/17 12:14:28	27.173					
268	07/21/17 12:15:28	27.173					
269	07/21/17 12:16:28	27.173					
270	07/21/17 12:17:28	27.272					
271	07/21/17 12:18:28	27.272					
272	07/21/17 12:19:28	27.272					
273	07/21/17 12:20:28	27.272					
274	07/21/17 12:21:28	27.272					
275	07/21/17 12:22:28	27.272					
276	07/21/17 12:23:28	27.272					
277	07/21/17 12:24:28	27.272					
278	07/21/17 12:25:28	27.370					
279	07/21/17 12:26:28	27.468					
280	07/21/17 12:27:28	27.567					
281	07/21/17 12:28:28	27.567					
282	07/21/17 12:29:28	27.665					
283	07/21/17 12:30:28	27.665					
284	07/21/17 12:31:28	27.665					
285	07/21/17 12:32:28	27.665					
286	07/21/17 12:33:28	27.665					
287	07/21/17 12:34:28	27.665					
288	07/21/17 12:35:28	27.665					
289	07/21/17 12:36:28	27.665					
290	07/21/17 12:37:28	27.665					
291	07/21/17 12:38:28	27.665					
292	07/21/17 12:39:28	27.665					
293	07/21/17 12:40:28	27.665					
294	07/21/17 12:41:28	27.665					
295	07/21/17 12:42:28	27.665					
296	07/21/17 12:43:28	27.665					
297	07/21/17 12:44:28	27.665					
298	07/21/17 12:45:28	27.665					
299	07/21/17 12:46:28	27.665					
300	07/21/17 12:47:28	27.567					
301	07/21/17 12:48:28	27.468					
302	07/21/17 12:49:28	27.468					
303	07/21/17 12:50:28	27.370					
304	07/21/17 12:51:28	27.370					
305	07/21/17 12:52:28	27.370					
306	07/21/17 12:53:28	27.468					
307	07/21/17 12:54:28	27.468					
308	07/21/17 12:55:28	27.567					
309	07/21/17 12:56:28	27.567					
310	07/21/17 12:57:28	27.665					
311	07/21/17 12:58:28	27.764					
312	07/21/17 12:59:28	27.862					
313	07/21/17 13:00:28	27.961					
314	07/21/17 13:01:28	28.060					
315	07/21/17 13:02:28	28.159					
316	07/21/17 13:03:28	28.258					
317	07/21/17 13:04:28	28.357					
318	07/21/17 13:05:28	28.555					
319	07/21/17 13:06:28	28.655					
320	07/21/17 13:07:28	28.754					
321	07/21/17 13:08:28	28.853					
322	07/21/17 13:09:28	28.953					
323	07/21/17 13:10:28	29.053					
324	07/21/17 13:11:28	29.152					
325	07/21/17 13:12:28	29.352					
326	07/21/17 13:13:28	29.452					
327	07/21/17 13:14:28	29.552					
328	07/21/17 13:15:28	29.652					
329	07/21/17 13:16:28	29.752					
330	07/21/17 13:17:28	29.853					
331	07/21/17 13:18:28	29.953					
332	07/21/17 13:19:28	30.054					
333	07/21/17 13:20:28	30.255					
334	07/21/17 13:21:28	30.356					
335	07/21/17 13:22:28	30.457					
336	07/21/17 13:23:28	30.457					
337	07/21/17 13:24:28	30.558					
338	07/21/17 13:25:28	30.558					
339	07/21/17 13:26:28	30.558					
340	07/21/17 13:27:28	30.558					
341	07/21/17 13:28:28	30.558					
342	07/21/17 13:29:28	30.558					
343	07/21/17 13:30:28	30.558					
344	07/21/17 13:31:28	30.457					
345	07/21/17 13:32:28	30.457					
346	07/21/17 13:33:28	30.457					
347	07/21/17 13:34:28	30.457					
348	07/21/17 13:35:28	30.457					
349	07/21/17 13:36:28	30.356					
350	07/21/17 13:37:28	30.356					
351	07/21/17 13:38:28	30.356					
352	07/21/17 13:39:28	30.255					
353	07/21/17 13:40:28	30.255					
354	07/21/17 13:41:28	30.255					
355	07/21/17 13:42:28	30.255					
356	07/21/17 13:43:28	30.154					
357	07/21/17 13:44:28	30.154					
358	07/21/17 13:45:28	30.154					
359	07/21/17 13:46:28	30.154					
360	07/21/17 13:47:28	30.154					
361	07/21/17 13:48:28	30.154					
362	07/21/17 13:49:28	30.154					
363	07/21/17 13:50:28	30.154					
364	07/21/17 13:51:28	30.154					
365	07/21/17 13:52:28	30.154					
366	07/21/17 13:53:28	30.154					
367	07/21/17 13:54:28	30.154					
368	07/21/17 13:55:28	30.154					
369	07/21/17 13:56:28	30.154					
370	07/21/17 13:57:28	30.154					
371	07/21/17 13:58:28	30.154					
372	07/21/17 13:59:28	30.255					
373	07/21/17 14:00:28	30.255					
374	07/21/17 14:01:28	30.255					
375	07/21/17 14:02:28	30.255					
376	07/21/17 14:03:28	30.255					
377	07/21/17 14:04:28	30.255					
378	07/21/17 14:05:28	30.255					
379	07/21/17 14:06:28	30.255					
380	07/21/17 14:07:28	30.356					
381	07/21/17 14:08:28	30.457					
382	07/21/17 14:09:28	30.558					
383	07/21/17 14:10:28	30.558					
384	07/21/17 14:11:28	30.659					
385	07/21/17 14:12:28	30.659					
386	07/21/17 14:13:28	30.659					
387	07/21/17 14:14:28	30.659					
388	07/21/17 14:15:28	30.659					
389	07/21/17 14:16:28	30.659					
390	07/21/17 14:17:28	30.659					
391	07/21/17 14:18:28	30.659					
392	07/21/17 14:19:28	30.659					
393	07/21/17 14:20:28	30.659					
394	07/21/17 14:21:28	30.659					
395	07/21/17 14:22:28	30.659					
396	07/21/17 14:23:28	30.659					
397	07/21/17 14:24:28	30.659					
398	07/21/17 14:25:28	30.659					
399	07/21/17 14:26:28	30.659					
400	07/21/17 14:27:28	30.659					
401	07/21/17 14:28:28	30.659					
402	07/21/17 14:29:28	30.558					
403	07/21/17 14:30:28	30.457					
404	07/21/17 14:31:28	30.457					
405	07/21/17 14:32:28	30.356					
406	07/21/17 14:33:28	30.356					
407	07/21/17 14:34:28	30.356					
408	07/21/17 14:35:28	30.457					
409	07/21/17 14:36:28	30.457					
410	07/21/17 14:37:28	30.558					
411	07/21/17 14:38:28	30.558					
412	07/21/17 14:39:28	30.659					
413	07/21/17 14:40:28	30.760					
414	07/21/17 14:41:28	30.862					
415	07/21/17 14:42:28	30.963					
416	07/21/17 14:43:28	30.963					
417	07/21/17 14:44:28	31.064					
418	07/21/17 14:45:28	31.268					
419	07/21/17 14:46:28	31.268					
420	07/21/17 14:47:28	31.370					
421	07/21/17 14:48:28	31.472					
422	07/21/17 14:49:28	31.574					
423	07/21/17 14:50:28	31.676					
424	07/21/17 14:51:28	31.778					
425	07/21/17 14:52:28	31.880					
426	07/21/17 14:53:28	31.983					
427	07/21/17 14:54:28	32.086					
428	07/21/17 14:55:28	32.188					
429	07/21/17 14:56:28	32.291					
430	07/21/17 14:57:28	32.394					
431	07/21/17 14:58:28	32.497					
432	07/21/17 14:59:28	32.600					
433	07/21/17 15:00:28	32.704					
434	07/21/17 15:01:28	32.807					
435	07/21/17 15:02:28	32.911					
436	07/21/17 15:03:28	33.014					
437	07/21/17 15:04:28	33.014					
438	07/21/17 15:05:28	33.118					
439	07/21/17 15:06:28	33.222					
440	07/21/17 15:07:28	33.326					
441	07/21/17 15:08:28	33.430					
442	07/21/17 15:09:28	33.535					
443	07/21/17 15:10:28	33.535					
444	07/21/17 15:11:28	33.535					
445	07/21/17 15:12:28	33.535					
446	07/21/17 15:13:28	33.535					
447	07/21/17 15:14:28	33.535					
448	07/21/17 15:15:28	33.535					
449	07/21/17 15:16:28	33.535					
450	07/21/17 15:17:28	33.430					
451	07/21/17 15:18:28	33.430					
452	07/21/17 15:19:28	33.430					
453	07/21/17 15:20:28	33.326					
454	07/21/17 15:21:28	33.326					
455	07/21/17 15:22:28	33.222					
456	07/21/17 15:23:28	33.222					
457	07/21/17 15:24:28	33.118					
458	07/21/17 15:25:28	33.118					
459	07/21/17 15:26:28	33.118					
460	07/21/17 15:27:28	33.118					
461	07/21/17 15:28:28	33.014					
462	07/21/17 15:29:28	33.014					
463	07/21/17 15:30:28	33.014					
464	07/21/17 15:31:28	33.014					
465	07/21/17 15:32:28	33.014					
466	07/21/17 15:33:28	33.014					
467	07/21/17 15:34:28	33.014					
468	07/21/17 15:35:28	33.014					
469	07/21/17 15:36:28	33.014					
470	07/21/17 15:37:28	33.014					
471	07/21/17 15:38:28	33.014					
472	07/21/17 15:39:28	33.014					
473	07/21/17 15:40:28	33.014					
474	07/21/17 15:41:28	33.014					
475	07/21/17 15:42:28	33.118					
476	07/21/17 15:43:28	33.118					
477	07/21/17 15:44:28	33.118					
478	07/21/17 15:45:28	33.118					
479	07/21/17 15:46:28	33.222					
480	07/21/17 15:47:28	33.222					
481	07/21/17 15:48:28	33.222					
482	07/21/17 15:49:28	33.222					
483	07/21/17 15:50:28	33.222					
484	07/21/17 15:51:28	33.326					
485	07/21/17 15:52:28	33.430					
486	07/21/17 15:53:28	33.535					
487	07/21/17 15:54:28	33.535					
488	07/21/17 15:55:28	33.639					
489	07/21/17 15:56:28	33.639					
490	07/21/17 15:57:28	33.639					
491	07/21/17 15:58:28	33.639					
492	07/21/17 15:59:28	33.639					
493	07/21/17 16:00:28	33.639					
494	07/21/17 16:01:28	33.639					
495	07/21/17 16:02:28	33.639					
496	07/21/17 16:03:28	33.639					
497	07/21/17 16:04:28	33.639					
498	07/21/17 16:05:28	33.639					
499	07/21/17 16:06:28	33.639					
500	07/21/17 16:07:28	33.639					
501	07/21/17 16:08:28	33.639					
502	07/21/17 16:09:28	33.639					
503	07/21/17 16:10:28	33.639					
504	07/21/17 16:11:28	33.535					
505	07/21/17 16:12:28	33.430					
506	07/21/17 16:13:28	33.430					
507	07/21/17 16:14:12			Logged	Logged		
508	07/21/17 16:14:28	32.704				Logged	Logged
