Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
4	12:24:42	0.00	94.790	27.180	30881.000	26.000	94.827104	19.8662783	194.550419	145.925218	7.67257288	239.767902	35	19.3739612	6.26011941	195.628731
4	12:24:57	0.25	94.790	27.180	30893.000	26.000	94.827104	19.8662783	194.550419	145.925218	7.67257288	239.767902	35	19.3739612	6.26011941	195.628731
4	12:25:12	0.50	94.040	27.260	30860.000	26.000	94.113330	19.7167425	193.086015	144.826822	7.61482053	237.963141	35	19.3739612	6.21299876	194.156211
4	12:25:27	0.74	94.860	27.170	30887.000	26.000	94.916796	19.8850688	194.734434	146.063241	7.67982996	239.994686	35	19.3739612	6.26604052	195.813766
4	12:25:42	1.00	95.020	27.150	30877.000	26.000	95.096495	19.9227157	195.103110	146.339772	7.69436962	240.449051	35	19.3739612	6.27790356	196.184486
4	12:25:57	1.25	94.850	27.170	30913.000	26.000	94.916796	19.8850688	194.734434	146.063241	7.67982996	239.994686	35	19.3739612	6.26604052	195.813766
4	12:26:12	1.49	95.020	27.150	30894.000	26.000	95.096495	19.9227157	195.103110	146.339772	7.69436962	240.449051	35	19.3739612	6.27790356	196.184486
4	12:26:27	1.75	94.820	27.180	30901.000	26.000	94.827104	19.8662783	194.550419	145.925218	7.67257288	239.767902	35	19.3739612	6.26011941	195.628731
4	12:26:42	2.00	95.080	27.150	30910.000	26.000	95.096495	19.9227157	195.103110	146.339772	7.69436962	240.449051	35	19.3739612	6.27790356	196.184486
4	12:26:57	2.25	94.700	27.190	30910.000	26.000	94.737517	19.8475098	194.366619	145.787356	7.66532428	239.541384	35	19.3739612	6.25420521	195.443913
4	12:27:12	2.50	94.670	27.190	30918.000	26.000	94.737517	19.8475098	194.366619	145.787356	7.66532428	239.541384	35	19.3739612	6.25420521	195.443913
4	12:27:27	2.75	94.560	27.200	30922.000	26.000	94.648035	19.8287632	194.183034	145.649656	7.65808415	239.315130	35	19.3739612	6.24829792	195.259310
4	12:27:42	2.99	94.740	27.180	30943.000	26.000	94.827104	19.8662783	194.550419	145.925218	7.67257288	239.767902	35	19.3739612	6.26011941	195.628731
4	12:27:57	3.25	94.710	27.190	30944.000	26.000	94.737517	19.8475098	194.366619	145.787356	7.66532428	239.541384	35	19.3739612	6.25420521	195.443913
4	12:28:12	3.49	94.260	27.240	30955.000	26.000	94.291148	19.7539956	193.450835	145.100459	7.62920807	238.412752	35	19.3739612	6.22473768	194.523053
4	12:28:27	3.75	94.180	27.250	30952.000	26.000	94.202187	19.7353582	193.268318	144.963561	7.62201010	238.187816	35	19.3739612	6.21886480	194.339525
4	12:28:42	4.00	94.090	27.260	30939.000	26.000	94.113330	19.7167425	193.086015	144.826822	7.61482053	237.963141	35	19.3739612	6.21299876	194.156211
4	12:28:57	4.25	94.520	27.210	30968.000	26.000	94.558657	19.8100386	193.999663	145.512116	7.65085247	239.089140	35	19.3739612	6.24239754	195.074923
4	12:29:12	4.49	94.360	27.230	30947.000	26.000	94.380214	19.7726548	193.633564	145.237518	7.63641445	238.637951	35	19.3739612	6.23061743	194.706795
4	12:29:27	4.75	93.840	27.290	30967.000	26.000	93.847378	19.6610256	192.540380	144.417560	7.59330205	237.290689	35	19.3739612	6.19544164	193.607551
4	12:29:42	4.99	94.740	27.180	31016.000	26.000	94.827104	19.8662783	194.550419	145.925218	7.67257288	239.767902	35	19.3739612	6.26011941	195.628731
4	12:29:57	5.25	94.800	27.180	30992.000	26.000	94.827104	19.8662783	194.550419	145.925218	7.67257288	239.767902	35	19.3739612	6.26011941	195.628731
4	12:30:12	5.50	94.240	27.240	30993.000	26.000	94.291148	19.7539956	193.450835	145.100459	7.62920807	238.412752	35	19.3739612	6.22473768	194.523053
4	12:30:27	5.75	94.100	27.260	30975.000	26.000	94.113330	19.7167425	193.086015	144.826822	7.61482053	237.963141	35	19.3739612	6.21299876	194.156211
4	12:30:42	5.99	94.090	27.260	31040.000	26.000	94.113330	19.7167425	193.086015	144.826822	7.61482053	237.963141	35	19.3739612	6.21299876	194.156211
4	12:30:57	6.25	94.120	27.250	31024.000	26.000	94.202187	19.7353582	193.268318	144.963561	7.62201010	238.187816	35	19.3739612	6.21886480	194.339525
4	12:31:12	6.49	93.650	27.310	31031.000	26.000	93.670592	19.6239891	192.177681	144.145513	7.57899814	236.843692	35	19.3739612	6.18377096	193.242843
