Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
2	10:13:34	0.00	95.820	27.770	11575.000	22.000	95.871084	20.0849922	198.137096	148.615454	8.35165724	260.989289	35	19.3739612	6.82097297	213.155405
2	10:13:40	0.10	96.480	27.700	11575.000	22.000	96.499331	20.2166099	199.435496	149.589337	8.40638596	262.699561	35	19.3739612	6.86567106	214.552221
2	10:13:55	0.34	96.140	27.730	11567.000	22.000	96.229464	20.1600728	198.877761	149.171000	8.38287693	261.964904	35	19.3739612	6.84647074	213.952211
2	10:14:10	0.59	96.670	27.680	11544.000	22.000	96.679760	20.2544097	199.808389	149.869030	8.42210373	263.190742	35	19.3739612	6.87850809	214.953378
2	10:14:25	0.84	96.530	27.690	11549.000	22.000	96.589494	20.2354989	199.621835	149.729103	8.41424033	262.945010	35	19.3739612	6.87208589	214.752684
2	10:14:40	1.09	96.400	27.710	11534.000	22.000	96.409272	20.1977425	199.249370	149.449731	8.39854061	262.454394	35	19.3739612	6.85926360	214.351987
2	10:14:55	1.34	95.750	27.780	11548.000	22.000	95.781746	20.0662758	197.952460	148.476966	8.34387468	260.746084	35	19.3739612	6.81461679	212.956775
2	10:15:10	1.59	96.320	27.710	11537.000	22.000	96.409272	20.1977425	199.249370	149.449731	8.39854061	262.454394	35	19.3739612	6.85926360	214.351987
2	10:15:25	1.84	96.680	27.670	11571.000	22.000	96.770130	20.2733423	199.995157	150.009118	8.42997618	263.436756	35	19.3739612	6.88493769	215.154303
2	10:15:40	2.09	96.500	27.690	11549.000	22.000	96.589494	20.2354989	199.621835	149.729103	8.41424033	262.945010	35	19.3739612	6.87208589	214.752684
2	10:15:55	2.35	96.120	27.740	11536.000	22.000	96.139715	20.1412703	198.692276	149.031874	8.37505857	261.720580	35	19.3739612	6.84008532	213.752666
2	10:16:10	2.59	97.240	27.610	11529.000	22.000	97.314541	20.3873963	201.120292	150.853042	8.47740165	264.918802	35	19.3739612	6.92367106	216.364720
2	10:16:25	2.84	96.180	27.730	11531.000	22.000	96.229464	20.1600728	198.877761	149.171000	8.38287693	261.964904	35	19.3739612	6.84647074	213.952211
2	10:16:40	3.10	95.710	27.780	11532.000	22.000	95.781746	20.0662758	197.952460	148.476966	8.34387468	260.746084	35	19.3739612	6.81461679	212.956775
2	10:16:55	3.34	96.560	27.690	11549.000	22.000	96.589494	20.2354989	199.621835	149.729103	8.41424033	262.945010	35	19.3739612	6.87208589	214.752684
2	10:17:10	3.59	95.860	27.770	11541.000	22.000	95.871084	20.0849922	198.137096	148.615454	8.35165724	260.989289	35	19.3739612	6.82097297	213.155405
2	10:17:25	3.84	97.030	27.640	11541.000	22.000	97.041865	20.3302708	200.556753	150.430351	8.45364796	264.176499	35	19.3739612	6.90427092	215.758466
2	10:17:40	4.09	96.570	27.690	11528.000	22.000	96.589494	20.2354989	199.621835	149.729103	8.41424033	262.945010	35	19.3739612	6.87208589	214.752684
2	10:17:55	4.34	95.800	27.770	11536.000	22.000	95.871084	20.0849922	198.137096	148.615454	8.35165724	260.989289	35	19.3739612	6.82097297	213.155405
2	10:18:10	4.60	97.160	27.620	11554.000	22.000	97.223544	20.3683325	200.932229	150.711982	8.46947463	264.671082	35	19.3739612	6.91719689	216.162403
2	10:18:25	4.85	96.420	27.700	11525.000	22.000	96.499331	20.2166099	199.435496	149.589337	8.40638596	262.699561	35	19.3739612	6.86567106	214.552221
2	10:18:40	5.09	96.040	27.750	11529.000	22.000	96.050069	20.1224894	198.507003	148.892908	8.36724917	261.476537	35	19.3739612	6.83370723	213.553351
2	10:18:55	5.34	97.180	27.620	11527.000	22.000	97.223544	20.3683325	200.932229	150.711982	8.46947463	264.671082	35	19.3739612	6.91719689	216.162403
2	10:19:10	5.59	96.220	27.730	11533.000	22.000	96.229464	20.1600728	198.877761	149.171000	8.38287693	261.964904	35	19.3739612	6.84647074	213.952211
2	10:19:25	5.84	95.860	27.770	11523.000	22.000	95.871084	20.0849922	198.137096	148.615454	8.35165724	260.989289	35	19.3739612	6.82097297	213.155405
2	10:19:40	6.09	96.150	27.730	11532.000	22.000	96.229464	20.1600728	198.877761	149.171000	8.38287693	261.964904	35	19.3739612	6.84647074	213.952211
2	10:19:55	6.34	96.850	27.660	11539.000	22.000	96.860604	20.2922966	200.182140	150.149368	8.43785770	263.683053	35	19.3739612	6.89137468	215.355459
2	10:20:10	6.59	96.780	27.660	11517.000	22.000	96.860604	20.2922966	200.182140	150.149368	8.43785770	263.683053	35	19.3739612	6.89137468	215.355459
2	10:20:25	6.85	95.180	27.840	11521.000	22.000	95.247861	19.9544268	196.849077	147.649358	8.29736609	259.292690	35	19.3739612	6.77663225	211.769758
2	10:20:40	7.09	96.000	27.750	11534.000	22.000	96.050069	20.1224894	198.507003	148.892908	8.36724917	261.476537	35	19.3739612	6.83370723	213.553351
2	10:20:55	7.34	95.350	27.820	11543.000	22.000	95.425415	19.9916244	197.216030	147.924596	8.31283346	259.776046	35	19.3739612	6.78926478	212.164524
2	10:21:10	7.59	95.800	27.770	11547.000	22.000	95.871084	20.0849922	198.137096	148.615454	8.35165724	260.989289	35	19.3739612	6.82097297	213.155405
2	10:21:25	7.84	97.190	27.620	11529.000	22.000	97.223544	20.3683325	200.932229	150.711982	8.46947463	264.671082	35	19.3739612	6.91719689	216.162403
2	10:21:40	8.09	96.330	27.710	12117.000	22.000	96.409272	20.1977425	199.249370	149.449731	8.39854061	262.454394	35	19.3739612	6.85926360	214.351987
2	10:21:55	8.34	96.050	27.750	12028.000	22.000	96.050069	20.1224894	198.507003	148.892908	8.36724917	261.476537	35	19.3739612	6.83370723	213.553351
