Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
3	15:18:49	0.00	93.390	31.200	38748.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:18:59	0.17	93.590	31.180	38765.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:19:14	0.42	93.440	31.190	38760.000	6.000	93.518172	19.5920570	196.629126	147.484381	11.61477246	362.961639	35	19.3739612	9.17716678	286.786462
3	15:19:29	0.67	93.570	31.180	38751.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:19:44	0.92	93.290	31.210	38759.000	6.000	93.355205	19.5579154	196.286475	147.227371	11.59453225	362.329133	35	19.3739612	9.16117441	286.286700
3	15:19:59	1.17	93.290	31.210	38747.000	6.000	93.355205	19.5579154	196.286475	147.227371	11.59453225	362.329133	35	19.3739612	9.16117441	286.286700
3	15:20:14	1.42	93.170	31.230	38746.000	6.000	93.192572	19.5238438	195.944527	146.970888	11.57433358	361.697924	35	19.3739612	9.14521486	285.787964
3	15:20:29	1.67	93.550	31.180	38758.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:20:44	1.92	93.430	31.200	38748.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:20:59	2.17	93.160	31.230	38744.000	6.000	93.192572	19.5238438	195.944527	146.970888	11.57433358	361.697924	35	19.3739612	9.14521486	285.787964
3	15:21:14	2.42	93.230	31.220	38748.000	6.000	93.273847	19.5408709	196.115414	147.099064	11.58442773	362.013367	35	19.3739612	9.15319054	286.037204
3	15:21:29	2.67	93.370	31.200	38752.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:21:44	2.92	93.500	31.190	38753.000	6.000	93.518172	19.5920570	196.629126	147.484381	11.61477246	362.961639	35	19.3739612	9.17716678	286.786462
3	15:21:59	3.17	93.550	31.180	38766.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:22:14	3.42	93.330	31.210	38721.000	6.000	93.355205	19.5579154	196.286475	147.227371	11.59453225	362.329133	35	19.3739612	9.16117441	286.286700
3	15:22:29	3.67	93.280	31.210	38713.000	6.000	93.355205	19.5579154	196.286475	147.227371	11.59453225	362.329133	35	19.3739612	9.16117441	286.286700
3	15:22:44	3.92	93.420	31.200	38729.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:22:59	4.17	93.160	31.230	38746.000	6.000	93.192572	19.5238438	195.944527	146.970888	11.57433358	361.697924	35	19.3739612	9.14521486	285.787964
3	15:23:14	4.42	93.520	31.180	38751.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:23:29	4.67	93.570	31.180	38723.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:23:44	4.92	93.860	31.140	38737.000	6.000	93.927059	19.6777189	197.488843	148.129223	11.66555542	364.548607	35	19.3739612	9.21729187	288.040371
3	15:23:59	5.17	93.590	31.180	38731.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:24:14	5.42	93.570	31.180	38757.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:24:29	5.67	93.730	31.160	38709.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:24:44	5.92	93.420	31.200	38696.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:24:59	6.17	93.570	31.180	38710.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:25:14	6.42	93.330	31.210	38680.000	6.000	93.355205	19.5579154	196.286475	147.227371	11.59453225	362.329133	35	19.3739612	9.16117441	286.286700
3	15:25:29	6.67	93.730	31.160	38733.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:25:44	6.92	93.400	31.200	38700.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:25:59	7.17	93.410	31.200	38695.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:26:14	7.42	93.680	31.160	38702.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:26:29	7.67	93.850	31.140	38702.000	6.000	93.927059	19.6777189	197.488843	148.129223	11.66555542	364.548607	35	19.3739612	9.21729187	288.040371
3	15:26:44	7.92	93.360	31.200	38714.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:26:59	8.17	93.550	31.180	38715.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:27:14	8.42	93.680	31.160	38712.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:27:29	8.67	93.730	31.160	38717.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:27:44	8.92	93.430	31.200	38719.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:27:59	9.17	93.560	31.180	38732.000	6.000	93.599781	19.6091542	196.800716	147.613084	11.62490817	363.278380	35	19.3739612	9.18517530	287.036728
3	15:28:14	9.42	93.890	31.140	38720.000	6.000	93.927059	19.6777189	197.488843	148.129223	11.66555542	364.548607	35	19.3739612	9.21729187	288.040371
3	15:28:29	9.67	93.400	31.200	38707.000	6.000	93.436646	19.5749774	196.457713	147.355810	11.60464716	362.645224	35	19.3739612	9.16916649	286.536453
3	15:28:44	9.92	93.630	31.170	38719.000	6.000	93.681474	19.6262689	196.972482	147.741920	11.63505431	363.595447	35	19.3739612	9.19319206	287.287252
3	15:28:59	10.17	93.730	31.160	38694.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:29:14	10.42	93.860	31.140	38714.000	6.000	93.927059	19.6777189	197.488843	148.129223	11.66555542	364.548607	35	19.3739612	9.21729187	288.040371
3	15:29:29	10.68	93.610	31.170	38707.000	6.000	93.681474	19.6262689	196.972482	147.741920	11.63505431	363.595447	35	19.3739612	9.19319206	287.287252
3	15:29:44	10.92	93.690	31.160	38669.000	6.000	93.763252	19.6434012	197.144426	147.870888	11.64521089	363.912840	35	19.3739612	9.20121707	287.538033
3	15:29:59	11.17	93.350	31.210	38714.000	6.000	93.355205	19.5579154	196.286475	147.227371	11.59453225	362.329133	35	19.3739612	9.16117441	286.286700
