Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
7	15:18:43	0.00	91.360	26.550	30561.000	32.000	91.413336	19.1510939	184.871042	138.665068	6.67358913	208.549660	35	19.3739612	5.32873795	166.523061
7	15:18:50	0.11	91.080	26.580	30567.000	32.000	91.150471	19.0960237	184.339434	138.266328	6.65439880	207.949963	35	19.3739612	5.31341482	166.044213
7	15:19:05	0.36	91.150	26.570	30579.000	32.000	91.237988	19.1143585	184.516425	138.399083	6.66078794	208.149623	35	19.3739612	5.31851643	166.203638
7	15:19:20	0.61	91.030	26.590	30591.000	32.000	91.063059	19.0777108	184.162654	138.133732	6.64801729	207.750540	35	19.3739612	5.30831930	165.884978
7	15:19:35	0.86	90.820	26.610	30590.000	32.000	90.888546	19.0411505	183.809727	137.869014	6.63527710	207.352409	35	19.3739612	5.29814649	165.567078
7	15:19:50	1.11	91.320	26.560	30637.000	32.000	91.325610	19.1327152	184.693628	138.531996	6.66718471	208.349522	35	19.3739612	5.32362413	166.363254
7	15:20:05	1.36	90.740	26.620	30647.000	32.000	90.801446	19.0229030	183.633579	137.736892	6.62891840	207.153700	35	19.3739612	5.29306919	165.408412
7	15:20:20	1.61	90.710	26.630	30688.000	32.000	90.714450	19.0046773	183.457641	137.604927	6.62256728	206.955227	35	19.3739612	5.28799793	165.249935
7	15:20:35	1.86	90.920	26.600	30682.000	32.000	90.975750	19.0594197	183.986085	138.001294	6.64164339	207.551356	35	19.3739612	5.30322986	165.725933
7	15:20:50	2.11	90.550	26.640	30683.000	32.000	90.627558	18.9864733	183.281912	137.473119	6.61622372	206.756991	35	19.3739612	5.28293272	165.091648
7	15:21:05	2.36	90.250	26.680	30730.000	32.000	90.281021	18.9138739	182.581089	136.947457	6.59092497	205.966405	35	19.3739612	5.26273213	164.460379
7	15:21:20	2.61	90.500	26.650	30746.000	32.000	90.540768	18.9682910	183.106393	137.341469	6.60988773	206.558992	35	19.3739612	5.27787355	164.933548
7	15:21:35	2.86	90.330	26.670	30779.000	32.000	90.367500	18.9319913	182.755982	137.078638	6.59723836	206.163699	35	19.3739612	5.26777326	164.617914
7	15:21:50	3.11	90.070	26.700	30780.000	32.000	90.108370	18.8777036	182.231927	136.685563	6.57832070	205.572522	35	19.3739612	5.25266786	164.145871
7	15:22:05	3.36	89.850	26.720	30797.000	32.000	89.936130	18.8416193	181.883595	136.424292	6.56574639	205.179575	35	19.3739612	5.24262751	163.832110
7	15:22:20	3.61	90.040	26.700	30827.000	32.000	90.108370	18.8777036	182.231927	136.685563	6.57832070	205.572522	35	19.3739612	5.25266786	164.145871
7	15:22:35	3.86	89.740	26.740	30844.000	32.000	89.764299	18.8056207	181.536090	136.163641	6.55320195	204.787561	35	19.3739612	5.23261100	163.519094
7	15:22:50	4.11	89.140	26.810	30869.000	32.000	89.166095	18.6802968	180.326302	135.256223	6.50953028	203.422821	35	19.3739612	5.19773998	162.429374
