RecNum	DateTime	TR_052717_1
1	05/28/17 06:00:00 AM	16.141
2	05/28/17 06:15:00 AM	16.141
3	05/28/17 06:30:00 AM	16.141
4	05/28/17 06:45:00 AM	16.141
5	05/28/17 07:00:00 AM	16.141
6	05/28/17 07:15:00 AM	16.141
7	05/28/17 07:30:00 AM	16.141
8	05/28/17 07:45:00 AM	16.141
9	05/28/17 08:00:00 AM	16.237
10	05/28/17 08:15:00 AM	16.237
11	05/28/17 08:30:00 AM	16.237
12	05/28/17 08:45:00 AM	16.237
13	05/28/17 09:00:00 AM	16.237
14	05/28/17 09:15:00 AM	16.237
15	05/28/17 09:30:00 AM	16.237
16	05/28/17 09:45:00 AM	16.237
17	05/28/17 10:00:00 AM	16.237
18	05/28/17 10:15:00 AM	16.141
19	05/28/17 10:30:00 AM	16.237
20	05/28/17 10:45:00 AM	16.141
21	05/28/17 11:00:00 AM	16.141
22	05/28/17 11:15:00 AM	16.141
23	05/28/17 11:30:00 AM	16.141
24	05/28/17 11:45:00 AM	16.141
25	05/28/17 12:00:00 PM	16.141
26	05/28/17 12:15:00 PM	16.237
27	05/28/17 12:30:00 PM	16.237
28	05/28/17 12:45:00 PM	16.237
29	05/28/17 01:00:00 PM	16.237
30	05/28/17 01:15:00 PM	16.237
31	05/28/17 01:30:00 PM	16.237
32	05/28/17 01:45:00 PM	16.237
33	05/28/17 02:00:00 PM	16.141
34	05/28/17 02:15:00 PM	16.141
35	05/28/17 02:30:00 PM	16.141
36	05/28/17 02:45:00 PM	16.141
37	05/28/17 03:00:00 PM	16.141
38	05/28/17 03:15:00 PM	16.141
39	05/28/17 03:30:00 PM	16.141
40	05/28/17 03:45:00 PM	16.046
41	05/28/17 04:00:00 PM	16.046
42	05/28/17 04:15:00 PM	16.046
43	05/28/17 04:30:00 PM	16.046
44	05/28/17 04:45:00 PM	16.046
45	05/28/17 05:00:00 PM	16.141
46	05/28/17 05:15:00 PM	16.141
47	05/28/17 05:30:00 PM	16.141
48	05/28/17 05:45:00 PM	16.141
49	05/28/17 06:00:00 PM	16.141
50	05/28/17 06:15:00 PM	16.141
51	05/28/17 06:30:00 PM	16.141
52	05/28/17 06:45:00 PM	16.141
53	05/28/17 07:00:00 PM	16.141
54	05/28/17 07:15:00 PM	16.141
55	05/28/17 07:30:00 PM	16.141
56	05/28/17 07:45:00 PM	16.141
57	05/28/17 08:00:00 PM	16.141
58	05/28/17 08:15:00 PM	16.141
59	05/28/17 08:30:00 PM	16.141
60	05/28/17 08:45:00 PM	16.141
61	05/28/17 09:00:00 PM	16.141
62	05/28/17 09:15:00 PM	16.141
63	05/28/17 09:30:00 PM	16.141
64	05/28/17 09:45:00 PM	16.141
65	05/28/17 10:00:00 PM	16.141
66	05/28/17 10:15:00 PM	16.141
67	05/28/17 10:30:00 PM	16.141
68	05/28/17 10:45:00 PM	16.141
69	05/28/17 11:00:00 PM	16.141
70	05/28/17 11:15:00 PM	16.141
71	05/28/17 11:30:00 PM	16.141
72	05/28/17 11:45:00 PM	16.141
73	05/29/17 12:00:00 AM	16.141
74	05/29/17 12:15:00 AM	16.141
75	05/29/17 12:30:00 AM	16.141
76	05/29/17 12:45:00 AM	16.141
77	05/29/17 01:00:00 AM	16.141
78	05/29/17 01:15:00 AM	16.141
79	05/29/17 01:30:00 AM	16.141
80	05/29/17 01:45:00 AM	16.141
81	05/29/17 02:00:00 AM	16.141
82	05/29/17 02:15:00 AM	16.141
83	05/29/17 02:30:00 AM	16.141
84	05/29/17 02:45:00 AM	16.141
85	05/29/17 03:00:00 AM	16.141
86	05/29/17 03:15:00 AM	16.141
87	05/29/17 03:30:00 AM	16.141
88	05/29/17 03:45:00 AM	16.141
89	05/29/17 04:00:00 AM	16.141
90	05/29/17 04:15:00 AM	16.141
91	05/29/17 04:30:00 AM	16.141
92	05/29/17 04:45:00 AM	16.141
93	05/29/17 05:00:00 AM	16.141
94	05/29/17 05:15:00 AM	16.141
95	05/29/17 05:30:00 AM	16.141
96	05/29/17 05:45:00 AM	16.141
97	05/29/17 06:00:00 AM	16.141
98	05/29/17 06:15:00 AM	16.141
99	05/29/17 06:30:00 AM	16.141
100	05/29/17 06:45:00 AM	16.141
101	05/29/17 07:00:00 AM	16.141
102	05/29/17 07:15:00 AM	16.141
103	05/29/17 07:30:00 AM	16.141
104	05/29/17 07:45:00 AM	16.141
105	05/29/17 08:00:00 AM	16.141
106	05/29/17 08:15:00 AM	16.141
107	05/29/17 08:30:00 AM	16.141
108	05/29/17 08:45:00 AM	16.141
109	05/29/17 09:00:00 AM	16.141
110	05/29/17 09:15:00 AM	16.046
111	05/29/17 09:30:00 AM	16.141
112	05/29/17 09:45:00 AM	16.141
113	05/29/17 10:00:00 AM	16.141
114	05/29/17 10:15:00 AM	16.141
115	05/29/17 10:30:00 AM	16.141
116	05/29/17 10:45:00 AM	16.141
117	05/29/17 11:00:00 AM	16.141
118	05/29/17 11:15:00 AM	16.141
119	05/29/17 11:30:00 AM	16.141
120	05/29/17 11:45:00 AM	16.141
121	05/29/17 12:00:00 PM	16.141
122	05/29/17 12:15:00 PM	16.141
123	05/29/17 12:30:00 PM	16.141
124	05/29/17 12:45:00 PM	16.141
125	05/29/17 01:00:00 PM	16.141
126	05/29/17 01:15:00 PM	16.141
127	05/29/17 01:30:00 PM	16.141
128	05/29/17 01:45:00 PM	16.141
129	05/29/17 02:00:00 PM	16.141
130	05/29/17 02:15:00 PM	16.141
131	05/29/17 02:30:00 PM	16.046
132	05/29/17 02:45:00 PM	16.141
133	05/29/17 03:00:00 PM	16.141
134	05/29/17 03:15:00 PM	16.046
135	05/29/17 03:30:00 PM	16.141
136	05/29/17 03:45:00 PM	16.141
137	05/29/17 04:00:00 PM	16.046
138	05/29/17 04:15:00 PM	16.141
139	05/29/17 04:30:00 PM	16.141
140	05/29/17 04:45:00 PM	16.141
141	05/29/17 05:00:00 PM	16.141
142	05/29/17 05:15:00 PM	16.141
143	05/29/17 05:30:00 PM	16.141
144	05/29/17 05:45:00 PM	16.141
145	05/29/17 06:00:00 PM	16.141
146	05/29/17 06:15:00 PM	16.141
147	05/29/17 06:30:00 PM	16.141
148	05/29/17 06:45:00 PM	16.141
149	05/29/17 07:00:00 PM	16.141
150	05/29/17 07:15:00 PM	16.237
151	05/29/17 07:30:00 PM	16.237
152	05/29/17 07:45:00 PM	16.237
153	05/29/17 08:00:00 PM	16.237
154	05/29/17 08:15:00 PM	16.237
155	05/29/17 08:30:00 PM	16.237
156	05/29/17 08:45:00 PM	16.237
157	05/29/17 09:00:00 PM	16.237
158	05/29/17 09:15:00 PM	16.237
159	05/29/17 09:30:00 PM	16.237
160	05/29/17 09:45:00 PM	16.237
161	05/29/17 10:00:00 PM	16.237
162	05/29/17 10:15:00 PM	16.237
163	05/29/17 10:30:00 PM	16.237
164	05/29/17 10:45:00 PM	16.237
165	05/29/17 11:00:00 PM	16.237
166	05/29/17 11:15:00 PM	16.237
167	05/29/17 11:30:00 PM	16.237
168	05/29/17 11:45:00 PM	16.237
169	05/30/17 12:00:00 AM	16.237
170	05/30/17 12:15:00 AM	16.141
171	05/30/17 12:30:00 AM	16.141
172	05/30/17 12:45:00 AM	16.141
173	05/30/17 01:00:00 AM	16.141
174	05/30/17 01:15:00 AM	16.141
175	05/30/17 01:30:00 AM	16.141
176	05/30/17 01:45:00 AM	16.141
177	05/30/17 02:00:00 AM	16.141
178	05/30/17 02:15:00 AM	16.141
179	05/30/17 02:30:00 AM	16.237
180	05/30/17 02:45:00 AM	16.237
181	05/30/17 03:00:00 AM	16.237
182	05/30/17 03:15:00 AM	16.237
183	05/30/17 03:30:00 AM	16.237
184	05/30/17 03:45:00 AM	16.237
185	05/30/17 04:00:00 AM	16.237
186	05/30/17 04:15:00 AM	16.237
187	05/30/17 04:30:00 AM	16.237
188	05/30/17 04:45:00 AM	16.237
189	05/30/17 05:00:00 AM	16.237
190	05/30/17 05:15:00 AM	16.237
191	05/30/17 05:30:00 AM	16.237
192	05/30/17 05:45:00 AM	16.237
193	05/30/17 06:00:00 AM	16.237
194	05/30/17 06:15:00 AM	16.237
195	05/30/17 06:30:00 AM	16.237
196	05/30/17 06:45:00 AM	16.237
197	05/30/17 07:00:00 AM	16.237
198	05/30/17 07:15:00 AM	16.237
199	05/30/17 07:30:00 AM	16.237
200	05/30/17 07:45:00 AM	16.332
201	05/30/17 08:00:00 AM	16.332
202	05/30/17 08:15:00 AM	16.332
203	05/30/17 08:30:00 AM	16.332
204	05/30/17 08:45:00 AM	16.332
205	05/30/17 09:00:00 AM	16.332
206	05/30/17 09:15:00 AM	16.332
207	05/30/17 09:30:00 AM	16.332
208	05/30/17 09:45:00 AM	16.332
209	05/30/17 10:00:00 AM	16.332
210	05/30/17 10:15:00 AM	16.332
211	05/30/17 10:30:00 AM	16.332
212	05/30/17 10:45:00 AM	16.332
213	05/30/17 11:00:00 AM	16.332
214	05/30/17 11:15:00 AM	16.332
215	05/30/17 11:30:00 AM	16.332
216	05/30/17 11:45:00 AM	16.332
217	05/30/17 12:00:00 PM	16.332
218	05/30/17 12:15:00 PM	16.332
219	05/30/17 12:30:00 PM	16.332
220	05/30/17 12:45:00 PM	16.427
221	05/30/17 01:00:00 PM	16.427
222	05/30/17 01:15:00 PM	16.427
223	05/30/17 01:30:00 PM	16.427
224	05/30/17 01:45:00 PM	16.427
225	05/30/17 02:00:00 PM	16.427
226	05/30/17 02:15:00 PM	16.427
227	05/30/17 02:30:00 PM	16.332
228	05/30/17 02:45:00 PM	16.427
229	05/30/17 03:00:00 PM	16.427
230	05/30/17 03:15:00 PM	16.427
231	05/30/17 03:30:00 PM	16.427
232	05/30/17 03:45:00 PM	16.427
233	05/30/17 04:00:00 PM	16.427
234	05/30/17 04:15:00 PM	16.427
235	05/30/17 04:30:00 PM	16.427
236	05/30/17 04:45:00 PM	16.427
237	05/30/17 05:00:00 PM	16.427
238	05/30/17 05:15:00 PM	16.427
239	05/30/17 05:30:00 PM	16.523
240	05/30/17 05:45:00 PM	16.427
241	05/30/17 06:00:00 PM	16.523
242	05/30/17 06:15:00 PM	16.523
243	05/30/17 06:30:00 PM	16.523
244	05/30/17 06:45:00 PM	16.523
245	05/30/17 07:00:00 PM	16.523
246	05/30/17 07:15:00 PM	16.523
247	05/30/17 07:30:00 PM	16.523
248	05/30/17 07:45:00 PM	16.523
249	05/30/17 08:00:00 PM	16.523
250	05/30/17 08:15:00 PM	16.523
251	05/30/17 08:30:00 PM	16.523
252	05/30/17 08:45:00 PM	16.523
253	05/30/17 09:00:00 PM	16.523
254	05/30/17 09:15:00 PM	16.523
255	05/30/17 09:30:00 PM	16.523
256	05/30/17 09:45:00 PM	16.523
257	05/30/17 10:00:00 PM	16.523
258	05/30/17 10:15:00 PM	16.523
259	05/30/17 10:30:00 PM	16.523
260	05/30/17 10:45:00 PM	16.523
261	05/30/17 11:00:00 PM	16.523
262	05/30/17 11:15:00 PM	16.523
263	05/30/17 11:30:00 PM	16.523
264	05/30/17 11:45:00 PM	16.618
265	05/31/17 12:00:00 AM	16.618
266	05/31/17 12:15:00 AM	16.618
267	05/31/17 12:30:00 AM	16.523
268	05/31/17 12:45:00 AM	16.523
269	05/31/17 01:00:00 AM	16.523
270	05/31/17 01:15:00 AM	16.523
271	05/31/17 01:30:00 AM	16.427
272	05/31/17 01:45:00 AM	16.427
273	05/31/17 02:00:00 AM	16.427
274	05/31/17 02:15:00 AM	16.427
275	05/31/17 02:30:00 AM	16.427
276	05/31/17 02:45:00 AM	16.427
277	05/31/17 03:00:00 AM	16.427
278	05/31/17 03:15:00 AM	16.427
279	05/31/17 03:30:00 AM	16.427
280	05/31/17 03:45:00 AM	16.427
281	05/31/17 04:00:00 AM	16.427
282	05/31/17 04:15:00 AM	16.427
283	05/31/17 04:30:00 AM	16.427
284	05/31/17 04:45:00 AM	16.427
285	05/31/17 05:00:00 AM	16.427
286	05/31/17 05:15:00 AM	16.427
287	05/31/17 05:30:00 AM	16.427
288	05/31/17 05:45:00 AM	16.427
289	05/31/17 06:00:00 AM	16.427
290	05/31/17 06:15:00 AM	16.427
291	05/31/17 06:30:00 AM	16.427
292	05/31/17 06:45:00 AM	16.427
293	05/31/17 07:00:00 AM	16.427
294	05/31/17 07:15:00 AM	16.427
295	05/31/17 07:30:00 AM	16.427
296	05/31/17 07:45:00 AM	16.427
297	05/31/17 08:00:00 AM	16.427
298	05/31/17 08:15:00 AM	16.523
299	05/31/17 08:30:00 AM	16.523
300	05/31/17 08:45:00 AM	16.523
301	05/31/17 09:00:00 AM	16.523
302	05/31/17 09:15:00 AM	16.523
303	05/31/17 09:30:00 AM	16.523
304	05/31/17 09:45:00 AM	16.523
305	05/31/17 10:00:00 AM	16.523
306	05/31/17 10:15:00 AM	16.427
307	05/31/17 10:30:00 AM	16.427
308	05/31/17 10:45:00 AM	16.523
309	05/31/17 11:00:00 AM	16.427
310	05/31/17 11:15:00 AM	16.427
311	05/31/17 11:30:00 AM	16.427
312	05/31/17 11:45:00 AM	16.427
313	05/31/17 12:00:00 PM	16.523
314	05/31/17 12:15:00 PM	16.523
315	05/31/17 12:30:00 PM	16.523
316	05/31/17 12:45:00 PM	16.523
317	05/31/17 01:00:00 PM	16.523
318	05/31/17 01:15:00 PM	16.523
319	05/31/17 01:30:00 PM	16.523
320	05/31/17 01:45:00 PM	16.523
321	05/31/17 02:00:00 PM	16.523
322	05/31/17 02:15:00 PM	16.523
323	05/31/17 02:30:00 PM	16.523
324	05/31/17 02:45:00 PM	16.523
325	05/31/17 03:00:00 PM	16.523
326	05/31/17 03:15:00 PM	16.427
327	05/31/17 03:30:00 PM	16.427
328	05/31/17 03:45:00 PM	16.427
329	05/31/17 04:00:00 PM	16.427
330	05/31/17 04:15:00 PM	16.427
331	05/31/17 04:30:00 PM	16.427
332	05/31/17 04:45:00 PM	16.427
333	05/31/17 05:00:00 PM	16.427
334	05/31/17 05:15:00 PM	16.427
335	05/31/17 05:30:00 PM	16.427
336	05/31/17 05:45:00 PM	16.523
337	05/31/17 06:00:00 PM	16.523
338	05/31/17 06:15:00 PM	16.523
339	05/31/17 06:30:00 PM	16.523
340	05/31/17 06:45:00 PM	16.523
341	05/31/17 07:00:00 PM	16.523
342	05/31/17 07:15:00 PM	16.523
343	05/31/17 07:30:00 PM	16.523
344	05/31/17 07:45:00 PM	16.523
345	05/31/17 08:00:00 PM	16.523
346	05/31/17 08:15:00 PM	16.523
347	05/31/17 08:30:00 PM	16.523
348	05/31/17 08:45:00 PM	16.523
349	05/31/17 09:00:00 PM	16.523
350	05/31/17 09:15:00 PM	16.618
351	05/31/17 09:30:00 PM	16.523
352	05/31/17 09:45:00 PM	16.523
353	05/31/17 10:00:00 PM	16.523
354	05/31/17 10:15:00 PM	16.523
355	05/31/17 10:30:00 PM	16.523
356	05/31/17 10:45:00 PM	16.523
357	05/31/17 11:00:00 PM	16.523
358	05/31/17 11:15:00 PM	16.523
359	05/31/17 11:30:00 PM	16.618
360	05/31/17 11:45:00 PM	16.618
361	06/01/17 12:00:00 AM	16.618
362	06/01/17 12:15:00 AM	16.618
363	06/01/17 12:30:00 AM	16.618
364	06/01/17 12:45:00 AM	16.618
365	06/01/17 01:00:00 AM	16.618
366	06/01/17 01:15:00 AM	16.618
367	06/01/17 01:30:00 AM	16.618
368	06/01/17 01:45:00 AM	16.618
369	06/01/17 02:00:00 AM	16.618
370	06/01/17 02:15:00 AM	16.618
371	06/01/17 02:30:00 AM	16.713
372	06/01/17 02:45:00 AM	16.713
373	06/01/17 03:00:00 AM	16.713
374	06/01/17 03:15:00 AM	16.713
375	06/01/17 03:30:00 AM	16.618
376	06/01/17 03:45:00 AM	16.618
377	06/01/17 04:00:00 AM	16.618
378	06/01/17 04:15:00 AM	16.618
379	06/01/17 04:30:00 AM	16.618
380	06/01/17 04:45:00 AM	16.618
381	06/01/17 05:00:00 AM	16.618
382	06/01/17 05:15:00 AM	16.618
383	06/01/17 05:30:00 AM	16.618
384	06/01/17 05:45:00 AM	16.523
385	06/01/17 06:00:00 AM	16.523
386	06/01/17 06:15:00 AM	16.523
387	06/01/17 06:30:00 AM	16.523
388	06/01/17 06:45:00 AM	16.523
389	06/01/17 07:00:00 AM	16.523
390	06/01/17 07:15:00 AM	16.523
391	06/01/17 07:30:00 AM	16.618
392	06/01/17 07:45:00 AM	16.618
393	06/01/17 08:00:00 AM	16.618
394	06/01/17 08:15:00 AM	16.618
395	06/01/17 08:30:00 AM	16.618
396	06/01/17 08:45:00 AM	16.618
397	06/01/17 09:00:00 AM	16.618
398	06/01/17 09:15:00 AM	16.618
399	06/01/17 09:30:00 AM	16.618
400	06/01/17 09:45:00 AM	16.618
401	06/01/17 10:00:00 AM	16.618
402	06/01/17 10:15:00 AM	16.618
403	06/01/17 10:30:00 AM	16.618
404	06/01/17 10:45:00 AM	16.618
405	06/01/17 11:00:00 AM	16.618
406	06/01/17 11:15:00 AM	16.618
407	06/01/17 11:30:00 AM	16.618
408	06/01/17 11:45:00 AM	16.618
409	06/01/17 12:00:00 PM	16.618
410	06/01/17 12:15:00 PM	16.618
411	06/01/17 12:30:00 PM	16.618
412	06/01/17 12:45:00 PM	16.618
413	06/01/17 01:00:00 PM	16.618
414	06/01/17 01:15:00 PM	16.618
415	06/01/17 01:30:00 PM	16.618
416	06/01/17 01:45:00 PM	16.618
417	06/01/17 02:00:00 PM	16.523
418	06/01/17 02:15:00 PM	16.523
419	06/01/17 02:30:00 PM	16.523
420	06/01/17 02:45:00 PM	16.523
421	06/01/17 03:00:00 PM	16.523
422	06/01/17 03:15:00 PM	16.523
423	06/01/17 03:30:00 PM	16.523
424	06/01/17 03:45:00 PM	16.523
425	06/01/17 04:00:00 PM	16.523
426	06/01/17 04:15:00 PM	16.523
427	06/01/17 04:30:00 PM	16.523
428	06/01/17 04:45:00 PM	16.427
429	06/01/17 05:00:00 PM	16.427
430	06/01/17 05:15:00 PM	16.427
431	06/01/17 05:30:00 PM	16.427
432	06/01/17 05:45:00 PM	16.427
433	06/01/17 06:00:00 PM	16.427
434	06/01/17 06:15:00 PM	16.427
435	06/01/17 06:30:00 PM	16.427
436	06/01/17 06:45:00 PM	16.427
437	06/01/17 07:00:00 PM	16.427
438	06/01/17 07:15:00 PM	16.427
439	06/01/17 07:30:00 PM	16.427
440	06/01/17 07:45:00 PM	16.427
441	06/01/17 08:00:00 PM	16.523
442	06/01/17 08:15:00 PM	16.523
443	06/01/17 08:30:00 PM	16.427
444	06/01/17 08:45:00 PM	16.427
445	06/01/17 09:00:00 PM	16.523
446	06/01/17 09:15:00 PM	16.523
447	06/01/17 09:30:00 PM	16.523
448	06/01/17 09:45:00 PM	16.523
449	06/01/17 10:00:00 PM	16.523
450	06/01/17 10:15:00 PM	16.523
451	06/01/17 10:30:00 PM	16.523
452	06/01/17 10:45:00 PM	16.427
453	06/01/17 11:00:00 PM	16.427
454	06/01/17 11:15:00 PM	16.427
455	06/01/17 11:30:00 PM	16.523
456	06/01/17 11:45:00 PM	16.523
457	06/02/17 12:00:00 AM	16.523
458	06/02/17 12:15:00 AM	16.427
459	06/02/17 12:30:00 AM	16.427
460	06/02/17 12:45:00 AM	16.523
461	06/02/17 01:00:00 AM	16.618
462	06/02/17 01:15:00 AM	16.618
463	06/02/17 01:30:00 AM	16.618
464	06/02/17 01:45:00 AM	16.618
465	06/02/17 02:00:00 AM	16.523
466	06/02/17 02:15:00 AM	16.523
467	06/02/17 02:30:00 AM	16.523
468	06/02/17 02:45:00 AM	16.427
469	06/02/17 03:00:00 AM	16.427
470	06/02/17 03:15:00 AM	16.332
471	06/02/17 03:30:00 AM	16.332
472	06/02/17 03:45:00 AM	16.332
473	06/02/17 04:00:00 AM	16.332
474	06/02/17 04:15:00 AM	16.332
475	06/02/17 04:30:00 AM	16.332
476	06/02/17 04:45:00 AM	16.332
477	06/02/17 05:00:00 AM	16.332
478	06/02/17 05:15:00 AM	16.237
479	06/02/17 05:30:00 AM	16.237
480	06/02/17 05:45:00 AM	16.237
481	06/02/17 06:00:00 AM	16.237
482	06/02/17 06:15:00 AM	16.237
483	06/02/17 06:30:00 AM	16.237
484	06/02/17 06:45:00 AM	16.237
485	06/02/17 07:00:00 AM	16.237
486	06/02/17 07:15:00 AM	16.237
487	06/02/17 07:30:00 AM	16.237
488	06/02/17 07:45:00 AM	16.237
489	06/02/17 08:00:00 AM	16.237
490	06/02/17 08:15:00 AM	16.237
491	06/02/17 08:30:00 AM	16.332
492	06/02/17 08:45:00 AM	16.237
493	06/02/17 09:00:00 AM	16.237
494	06/02/17 09:15:00 AM	16.332
495	06/02/17 09:30:00 AM	16.332
496	06/02/17 09:45:00 AM	16.332
497	06/02/17 10:00:00 AM	16.332
498	06/02/17 10:15:00 AM	16.332
499	06/02/17 10:30:00 AM	16.332
500	06/02/17 10:45:00 AM	16.332
501	06/02/17 11:00:00 AM	16.332
502	06/02/17 11:15:00 AM	16.332
503	06/02/17 11:30:00 AM	16.332
504	06/02/17 11:45:00 AM	16.332
505	06/02/17 12:00:00 PM	16.332
506	06/02/17 12:15:00 PM	16.332
507	06/02/17 12:30:00 PM	16.332
508	06/02/17 12:45:00 PM	16.332
509	06/02/17 01:00:00 PM	16.332
510	06/02/17 01:15:00 PM	16.332
511	06/02/17 01:30:00 PM	16.332
512	06/02/17 01:45:00 PM	16.332
513	06/02/17 02:00:00 PM	16.332
514	06/02/17 02:15:00 PM	16.332
515	06/02/17 02:30:00 PM	16.332
516	06/02/17 02:45:00 PM	16.332
517	06/02/17 03:00:00 PM	16.332
518	06/02/17 03:15:00 PM	16.332
519	06/02/17 03:30:00 PM	16.332
520	06/02/17 03:45:00 PM	16.332
521	06/02/17 04:00:00 PM	16.332
522	06/02/17 04:15:00 PM	16.332
523	06/02/17 04:30:00 PM	16.332
524	06/02/17 04:45:00 PM	16.332
525	06/02/17 05:00:00 PM	16.332
526	06/02/17 05:15:00 PM	16.427
527	06/02/17 05:30:00 PM	16.427
528	06/02/17 05:45:00 PM	16.427
529	06/02/17 06:00:00 PM	16.427
530	06/02/17 06:15:00 PM	16.427
531	06/02/17 06:30:00 PM	16.427
532	06/02/17 06:45:00 PM	16.427
533	06/02/17 07:00:00 PM	16.427
534	06/02/17 07:15:00 PM	16.427
535	06/02/17 07:30:00 PM	16.427
536	06/02/17 07:45:00 PM	16.427
537	06/02/17 08:00:00 PM	16.427
538	06/02/17 08:15:00 PM	16.427
539	06/02/17 08:30:00 PM	16.427
540	06/02/17 08:45:00 PM	16.427
541	06/02/17 09:00:00 PM	16.427
542	06/02/17 09:15:00 PM	16.427
543	06/02/17 09:30:00 PM	16.427
544	06/02/17 09:45:00 PM	16.427
545	06/02/17 10:00:00 PM	16.427
546	06/02/17 10:15:00 PM	16.427
547	06/02/17 10:30:00 PM	16.332
548	06/02/17 10:45:00 PM	16.427
549	06/02/17 11:00:00 PM	16.332
550	06/02/17 11:15:00 PM	16.332
551	06/02/17 11:30:00 PM	16.332
552	06/02/17 11:45:00 PM	16.332
553	06/03/17 12:00:00 AM	16.332
554	06/03/17 12:15:00 AM	16.332
555	06/03/17 12:30:00 AM	16.332
556	06/03/17 12:45:00 AM	16.427
557	06/03/17 01:00:00 AM	16.332
558	06/03/17 01:15:00 AM	16.332
559	06/03/17 01:30:00 AM	16.427
560	06/03/17 01:45:00 AM	16.427
561	06/03/17 02:00:00 AM	16.427
562	06/03/17 02:15:00 AM	16.427
563	06/03/17 02:30:00 AM	16.427
564	06/03/17 02:45:00 AM	16.427
565	06/03/17 03:00:00 AM	16.523
566	06/03/17 03:15:00 AM	16.523
567	06/03/17 03:30:00 AM	16.523
568	06/03/17 03:45:00 AM	16.427
569	06/03/17 04:00:00 AM	16.427
570	06/03/17 04:15:00 AM	16.332
571	06/03/17 04:30:00 AM	16.332
572	06/03/17 04:45:00 AM	16.332
573	06/03/17 05:00:00 AM	16.237
574	06/03/17 05:15:00 AM	16.237
575	06/03/17 05:30:00 AM	16.237
576	06/03/17 05:45:00 AM	16.237
577	06/03/17 06:00:00 AM	16.237
578	06/03/17 06:15:00 AM	16.237
579	06/03/17 06:30:00 AM	16.237
580	06/03/17 06:45:00 AM	16.237
581	06/03/17 07:00:00 AM	16.237
582	06/03/17 07:15:00 AM	16.237
583	06/03/17 07:30:00 AM	16.237
584	06/03/17 07:45:00 AM	16.237
585	06/03/17 08:00:00 AM	16.237
586	06/03/17 08:15:00 AM	16.237
587	06/03/17 08:30:00 AM	16.237
588	06/03/17 08:45:00 AM	16.237
589	06/03/17 09:00:00 AM	16.237
590	06/03/17 09:15:00 AM	16.237
591	06/03/17 09:30:00 AM	16.237
592	06/03/17 09:45:00 AM	16.237
593	06/03/17 10:00:00 AM	16.237
594	06/03/17 10:15:00 AM	16.237
595	06/03/17 10:30:00 AM	16.332
596	06/03/17 10:45:00 AM	16.332
597	06/03/17 11:00:00 AM	16.332
598	06/03/17 11:15:00 AM	16.332
599	06/03/17 11:30:00 AM	16.332
600	06/03/17 11:45:00 AM	16.332
601	06/03/17 12:00:00 PM	16.332
602	06/03/17 12:15:00 PM	16.332
603	06/03/17 12:30:00 PM	16.332
604	06/03/17 12:45:00 PM	16.332
605	06/03/17 01:00:00 PM	16.332
606	06/03/17 01:15:00 PM	16.332
607	06/03/17 01:30:00 PM	16.332
608	06/03/17 01:45:00 PM	16.332
609	06/03/17 02:00:00 PM	16.427
610	06/03/17 02:15:00 PM	16.427
611	06/03/17 02:30:00 PM	16.427
612	06/03/17 02:45:00 PM	16.427
613	06/03/17 03:00:00 PM	16.427
614	06/03/17 03:15:00 PM	16.427
615	06/03/17 03:30:00 PM	16.427
616	06/03/17 03:45:00 PM	16.427
617	06/03/17 04:00:00 PM	16.332
618	06/03/17 04:15:00 PM	16.332
619	06/03/17 04:30:00 PM	16.332
620	06/03/17 04:45:00 PM	16.332
621	06/03/17 05:00:00 PM	16.332
622	06/03/17 05:15:00 PM	16.332
623	06/03/17 05:30:00 PM	16.332
624	06/03/17 05:45:00 PM	16.332
625	06/03/17 06:00:00 PM	16.332
626	06/03/17 06:15:00 PM	16.332
627	06/03/17 06:30:00 PM	16.332
628	06/03/17 06:45:00 PM	16.332
629	06/03/17 07:00:00 PM	16.332
630	06/03/17 07:15:00 PM	16.332
631	06/03/17 07:30:00 PM	16.332
632	06/03/17 07:45:00 PM	16.332
633	06/03/17 08:00:00 PM	16.332
634	06/03/17 08:15:00 PM	16.332
635	06/03/17 08:30:00 PM	16.332
636	06/03/17 08:45:00 PM	16.332
637	06/03/17 09:00:00 PM	16.332
638	06/03/17 09:15:00 PM	16.332
639	06/03/17 09:30:00 PM	16.332
640	06/03/17 09:45:00 PM	16.332
641	06/03/17 10:00:00 PM	16.332
642	06/03/17 10:15:00 PM	16.332
643	06/03/17 10:30:00 PM	16.332
644	06/03/17 10:45:00 PM	16.332
645	06/03/17 11:00:00 PM	16.427
646	06/03/17 11:15:00 PM	16.427
647	06/03/17 11:30:00 PM	16.427
648	06/03/17 11:45:00 PM	16.427
649	06/04/17 12:00:00 AM	16.427
650	06/04/17 12:15:00 AM	16.427
651	06/04/17 12:30:00 AM	16.427
652	06/04/17 12:45:00 AM	16.427
653	06/04/17 01:00:00 AM	16.427
654	06/04/17 01:15:00 AM	16.427
655	06/04/17 01:30:00 AM	16.523
656	06/04/17 01:45:00 AM	16.523
657	06/04/17 02:00:00 AM	16.427
658	06/04/17 02:15:00 AM	16.427
659	06/04/17 02:30:00 AM	16.427
660	06/04/17 02:45:00 AM	16.427
661	06/04/17 03:00:00 AM	16.427
662	06/04/17 03:15:00 AM	16.427
663	06/04/17 03:30:00 AM	16.523
664	06/04/17 03:45:00 AM	16.618
665	06/04/17 04:00:00 AM	16.618
