Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
5	9:16:37	0.00	92.320	28.910	43790.000	18.000	92.387965	19.3552788	192.063672	144.059999	8.71178315	272.243223	35	19.3739612	7.07739718	221.168662
5	9:16:38	0.02	92.370	28.910	43818.000	18.000	92.387965	19.3552788	192.063672	144.059999	8.71178315	272.243223	35	19.3739612	7.07739718	221.168662
5	9:16:53	0.26	92.650	28.870	43809.000	18.000	92.725058	19.4258996	192.764448	144.585626	8.74356950	273.236547	35	19.3739612	7.10322021	221.975631
5	9:17:08	0.51	92.420	28.900	43801.000	18.000	92.472099	19.3729047	192.238576	144.191188	8.71971656	272.491143	35	19.3739612	7.08384223	221.370070
5	9:17:23	0.76	92.080	28.940	43758.000	18.000	92.136122	19.3025177	191.540120	143.667302	8.68803545	271.501108	35	19.3739612	7.05810470	220.565772
5	9:17:38	1.01	92.280	28.920	43778.000	18.000	92.303925	19.3376723	191.888962	143.928956	8.70385850	271.995578	35	19.3739612	7.07095925	220.967476
5	9:17:53	1.26	92.180	28.930	43756.000	18.000	92.219977	19.3200853	191.714445	143.798057	8.69594261	271.748206	35	19.3739612	7.06452842	220.766513
5	9:18:08	1.51	92.270	28.920	43760.000	18.000	92.303925	19.3376723	191.888962	143.928956	8.70385850	271.995578	35	19.3739612	7.07095925	220.967476
5	9:18:23	1.76	92.270	28.920	43763.000	18.000	92.303925	19.3376723	191.888962	143.928956	8.70385850	271.995578	35	19.3739612	7.07095925	220.967476
5	9:18:38	2.01	91.830	28.970	43724.000	18.000	91.885112	19.2499310	191.018300	143.275903	8.66436628	270.761446	35	19.3739612	7.03887602	219.964875
5	9:18:53	2.26	92.110	28.940	43709.000	18.000	92.136122	19.3025177	191.540120	143.667302	8.68803545	271.501108	35	19.3739612	7.05810470	220.565772
5	9:19:08	2.51	92.160	28.930	43727.000	18.000	92.219977	19.3200853	191.714445	143.798057	8.69594261	271.748206	35	19.3739612	7.06452842	220.766513
5	9:19:23	2.76	92.240	28.920	43701.000	18.000	92.303925	19.3376723	191.888962	143.928956	8.70385850	271.995578	35	19.3739612	7.07095925	220.967476
5	9:19:38	3.01	92.180	28.930	43708.000	18.000	92.219977	19.3200853	191.714445	143.798057	8.69594261	271.748206	35	19.3739612	7.06452842	220.766513
5	9:19:53	3.26	91.960	28.960	43677.000	18.000	91.968690	19.2674406	191.192048	143.406226	8.67224730	271.007728	35	19.3739612	7.04527850	220.164953
