Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
2	14:17:06	0.00	98.210	30.000	16748.000	9.000	98.250680	20.5835175	206.140576	154.618575	11.32768566	353.990177	35	19.3739612	9.01162485	281.613276
2	14:17:16	0.16	96.150	30.240	16701.000	9.000	96.178070	20.1493057	201.792016	151.356877	11.08872675	346.522711	35	19.3739612	8.82152353	275.672610
2	14:17:31	0.41	97.390	30.090	16757.000	9.000	97.467246	20.4193880	204.496846	153.385672	11.23736058	351.167518	35	19.3739612	8.93976765	279.367739
2	14:17:46	0.66	97.930	30.030	16767.000	9.000	97.988700	20.5286326	205.590913	154.206292	11.29748097	353.046280	35	19.3739612	8.98759582	280.862369
2	14:18:01	0.91	96.150	30.240	16736.000	9.000	96.178070	20.1493057	201.792016	151.356877	11.08872675	346.522711	35	19.3739612	8.82152353	275.672610
2	14:18:16	1.16	97.440	30.090	16751.000	9.000	97.467246	20.4193880	204.496846	153.385672	11.23736058	351.167518	35	19.3739612	8.93976765	279.367739
2	14:18:31	1.41	98.620	29.950	16659.000	9.000	98.689183	20.6753838	207.060602	155.308653	11.37824224	355.570070	35	19.3739612	9.05184462	282.870144
2	14:18:46	1.66	97.040	30.130	16735.000	9.000	97.121455	20.3469448	203.771339	152.841496	11.19749309	349.921659	35	19.3739612	8.90805147	278.376609
2	14:19:01	1.91	97.080	30.130	16731.000	9.000	97.121455	20.3469448	203.771339	152.841496	11.19749309	349.921659	35	19.3739612	8.90805147	278.376609
2	14:19:16	2.16	96.650	30.180	16713.000	9.000	96.691279	20.2568228	202.868783	152.164521	11.14789645	348.371764	35	19.3739612	8.86859537	277.143605
2	14:19:31	2.41	96.550	30.190	16713.000	9.000	96.605517	20.2388558	202.688845	152.029557	11.13800867	348.062771	35	19.3739612	8.86072925	276.897789
2	14:19:46	2.66	96.510	30.200	16705.000	9.000	96.519846	20.2209078	202.509099	151.894735	11.12813138	347.754106	35	19.3739612	8.85287147	276.652234
2	14:20:01	2.91	97.830	30.040	16686.000	9.000	97.901559	20.5103766	205.408083	154.069158	11.28743420	352.732319	35	19.3739612	8.97960321	280.612600
2	14:20:16	3.16	97.600	30.070	16742.000	9.000	97.640694	20.4557253	204.860758	153.658630	11.25735804	351.792439	35	19.3739612	8.95567642	279.864888
2	14:20:31	3.41	97.450	30.090	16685.000	9.000	97.467246	20.4193880	204.496846	153.385672	11.23736058	351.167518	35	19.3739612	8.93976765	279.367739
2	14:20:46	3.66	96.470	30.200	16702.000	9.000	96.519846	20.2209078	202.509099	151.894735	11.12813138	347.754106	35	19.3739612	8.85287147	276.652234
2	14:21:01	3.91	96.150	30.240	16737.000	9.000	96.178070	20.1493057	201.792016	151.356877	11.08872675	346.522711	35	19.3739612	8.82152353	275.672610
2	14:21:16	4.16	96.760	30.170	16736.000	9.000	96.777131	20.2748090	203.048911	152.299629	11.15779472	348.681085	35	19.3739612	8.87646985	277.389683
2	14:21:31	4.41	96.990	30.140	16713.000	9.000	97.035237	20.3288821	203.590444	152.705813	11.18755268	349.611021	35	19.3739612	8.90014348	278.129484
2	14:21:46	4.66	96.990	30.140	16693.000	9.000	97.035237	20.3288821	203.590444	152.705813	11.18755268	349.611021	35	19.3739612	8.90014348	278.129484
2	14:22:01	4.91	97.380	30.100	16714.000	9.000	97.380660	20.4012483	204.315180	153.249411	11.22737780	350.855556	35	19.3739612	8.93182595	279.119561
