Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
2	16:08:45	0.00	96.730	30.800	17690.000	6.000	96.764186	20.2720970	203.454121	152.603562	12.01792105	375.560033	35	19.3739612	9.49570611	296.740816
2	16:09:00	0.25	96.340	30.850	17694.000	6.000	96.340666	20.1833696	202.563637	151.935642	11.96532068	373.916271	35	19.3739612	9.45414505	295.442033
2	16:09:15	0.50	96.160	30.870	17719.000	6.000	96.171873	20.1480075	202.208737	151.669445	11.94435695	373.261155	35	19.3739612	9.43758100	294.924406
2	16:09:30	0.75	95.860	30.900	17689.000	6.000	95.919341	20.0951018	201.677767	151.271184	11.91299286	372.281027	35	19.3739612	9.41279933	294.149979
2	16:09:45	1.00	96.970	30.770	17712.000	6.000	97.019358	20.3255555	203.990639	153.005984	12.04961286	376.550402	35	19.3739612	9.52074673	297.523335
2	16:10:00	1.25	97.040	30.760	17696.000	6.000	97.104593	20.3434121	204.169851	153.140405	12.06019882	376.881213	35	19.3739612	9.52911100	297.784719
2	16:10:15	1.50	96.670	30.810	17722.000	6.000	96.679306	20.2543146	203.275653	152.469700	12.00737908	375.230596	35	19.3739612	9.48737660	296.480519
2	16:10:30	1.75	95.850	30.900	17636.000	6.000	95.919341	20.0951018	201.677767	151.271184	11.91299286	372.281027	35	19.3739612	9.41279933	294.149979
2	16:10:45	2.00	96.290	30.850	17636.000	6.000	96.340666	20.1833696	202.563637	151.935642	11.96532068	373.916271	35	19.3739612	9.45414505	295.442033
2	16:11:00	2.25	95.250	30.970	17684.000	6.000	95.333143	19.9722935	200.445242	150.346711	11.84018828	370.005884	35	19.3739612	9.35527433	292.352323
2	16:11:15	2.50	96.020	30.880	17705.000	6.000	96.087608	20.1303540	202.031564	151.536553	11.93389140	372.934106	35	19.3739612	9.42931187	294.665996
2	16:11:30	2.75	96.530	30.820	17689.000	6.000	96.594514	20.2365507	203.097372	152.335977	11.99684808	374.901502	35	19.3739612	9.47905575	296.220492
2	16:11:45	3.00	97.310	30.730	17724.000	6.000	97.360830	20.3970938	204.708609	153.544508	12.09202298	377.875718	35	19.3739612	9.55425619	298.570506
2	16:12:00	3.25	97.600	30.700	17671.000	6.000	97.617870	20.4509438	205.249056	153.949878	12.12394687	378.873340	35	19.3739612	9.57948017	299.358755
2	16:12:15	3.50	97.620	30.690	17685.000	6.000	97.703729	20.4689312	205.429581	154.085283	12.13461039	379.206575	35	19.3739612	9.58790573	299.622054
2	16:12:30	3.75	95.860	30.900	17646.000	6.000	95.919341	20.0951018	201.677767	151.271184	11.91299286	372.281027	35	19.3739612	9.41279933	294.149979
2	16:12:45	4.00	97.450	30.710	17670.000	6.000	97.532100	20.4329751	205.068719	153.814613	12.11329446	378.540452	35	19.3739612	9.57106340	299.095731
2	16:13:00	4.25	97.470	30.710	17683.000	6.000	97.532100	20.4329751	205.068719	153.814613	12.11329446	378.540452	35	19.3739612	9.57106340	299.095731
2	16:13:15	4.50	96.370	30.840	17747.000	6.000	96.425194	20.2010782	202.741364	152.068949	11.97581889	374.244340	35	19.3739612	9.46243999	295.701250
2	16:13:30	4.75	97.080	30.760	17708.000	6.000	97.104593	20.3434121	204.169851	153.140405	12.06019882	376.881213	35	19.3739612	9.52911100	297.784719
2	16:13:45	5.00	97.070	30.760	17670.000	6.000	97.104593	20.3434121	204.169851	153.140405	12.06019882	376.881213	35	19.3739612	9.52911100	297.784719
