Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
6	10:05:51	0.00	97.060	27.630	36680.000	22.000	97.132652	20.3492907	200.744383	150.571086	8.46155674	264.423648	35	19.3739612	6.91073019	215.960318
6	10:06:06	0.25	97.300	27.610	36723.000	22.000	97.314541	20.3873963	201.120292	150.853042	8.47740165	264.918802	35	19.3739612	6.92367106	216.364720
6	10:06:21	0.50	96.920	27.650	36764.000	22.000	96.951183	20.3112728	200.369339	150.289779	8.44574828	263.929634	35	19.3739612	6.89781909	215.556847
6	10:06:36	0.75	96.760	27.670	36728.000	22.000	96.770130	20.2733423	199.995157	150.009118	8.42997618	263.436756	35	19.3739612	6.88493769	215.154303
6	10:06:51	1.00	96.940	27.650	36672.000	22.000	96.951183	20.3112728	200.369339	150.289779	8.44574828	263.929634	35	19.3739612	6.89781909	215.556847
6	10:07:06	1.25	96.950	27.650	36758.000	22.000	96.951183	20.3112728	200.369339	150.289779	8.44574828	263.929634	35	19.3739612	6.89781909	215.556847
6	10:07:21	1.50	96.670	27.680	36783.000	22.000	96.679760	20.2544097	199.808389	149.869030	8.42210373	263.190742	35	19.3739612	6.87850809	214.953378
6	10:07:36	1.75	96.680	27.670	36795.000	22.000	96.770130	20.2733423	199.995157	150.009118	8.42997618	263.436756	35	19.3739612	6.88493769	215.154303
6	10:07:51	2.00	96.260	27.720	36778.000	22.000	96.319317	20.1788968	199.063459	149.310286	8.39070427	262.209508	35	19.3739612	6.85286350	214.151984
6	10:08:06	2.25	96.130	27.740	36755.000	22.000	96.139715	20.1412703	198.692276	149.031874	8.37505857	261.720580	35	19.3739612	6.84008532	213.752666
6	10:08:21	2.50	96.660	27.680	36801.000	22.000	96.679760	20.2544097	199.808389	149.869030	8.42210373	263.190742	35	19.3739612	6.87850809	214.953378
6	10:08:36	2.75	96.840	27.660	36760.000	22.000	96.860604	20.2922966	200.182140	150.149368	8.43785770	263.683053	35	19.3739612	6.89137468	215.355459
6	10:08:51	3.00	96.060	27.740	36757.000	22.000	96.139715	20.1412703	198.692276	149.031874	8.37505857	261.720580	35	19.3739612	6.84008532	213.752666
6	10:09:06	3.25	96.430	27.700	36783.000	22.000	96.499331	20.2166099	199.435496	149.589337	8.40638596	262.699561	35	19.3739612	6.86567106	214.552221
6	10:09:21	3.50	96.760	27.670	36786.000	22.000	96.770130	20.2733423	199.995157	150.009118	8.42997618	263.436756	35	19.3739612	6.88493769	215.154303
6	10:09:36	3.75	96.640	27.680	36818.000	22.000	96.679760	20.2544097	199.808389	149.869030	8.42210373	263.190742	35	19.3739612	6.87850809	214.953378
6	10:09:51	4.00	96.440	27.700	36788.000	22.000	96.499331	20.2166099	199.435496	149.589337	8.40638596	262.699561	35	19.3739612	6.86567106	214.552221
6	10:10:06	4.25	96.310	27.720	36746.000	22.000	96.319317	20.1788968	199.063459	149.310286	8.39070427	262.209508	35	19.3739612	6.85286350	214.151984
6	10:10:21	4.50	96.280	27.720	36825.000	22.000	96.319317	20.1788968	199.063459	149.310286	8.39070427	262.209508	35	19.3739612	6.85286350	214.151984
6	10:10:36	4.75	96.990	27.640	36825.000	22.000	97.041865	20.3302708	200.556753	150.430351	8.45364796	264.176499	35	19.3739612	6.90427092	215.758466
6	10:10:51	5.00	96.850	27.660	36847.000	22.000	96.860604	20.2922966	200.182140	150.149368	8.43785770	263.683053	35	19.3739612	6.89137468	215.355459
6	10:11:06	5.25	97.040	27.640	36792.000	22.000	97.041865	20.3302708	200.556753	150.430351	8.45364796	264.176499	35	19.3739612	6.90427092	215.758466
6	10:11:21	5.50	96.200	27.730	36815.000	22.000	96.229464	20.1600728	198.877761	149.171000	8.38287693	261.964904	35	19.3739612	6.84647074	213.952211
6	10:11:36	5.75	96.860	27.660	36796.000	22.000	96.860604	20.2922966	200.182140	150.149368	8.43785770	263.683053	35	19.3739612	6.89137468	215.355459
6	10:11:51	6.00	95.770	27.780	36847.000	22.000	95.781746	20.0662758	197.952460	148.476966	8.34387468	260.746084	35	19.3739612	6.81461679	212.956775
6	10:12:06	6.25	96.500	27.690	36838.000	22.000	96.589494	20.2354989	199.621835	149.729103	8.41424033	262.945010	35	19.3739612	6.87208589	214.752684
6	10:12:21	6.50	97.050	27.630	36842.000	22.000	97.132652	20.3492907	200.744383	150.571086	8.46155674	264.423648	35	19.3739612	6.91073019	215.960318
6	10:12:36	6.75	96.230	27.720	36863.000	22.000	96.319317	20.1788968	199.063459	149.310286	8.39070427	262.209508	35	19.3739612	6.85286350	214.151984
6	10:12:51	7.00	95.630	27.790	36852.000	22.000	95.692510	20.0475809	197.768036	148.338636	8.33610103	260.503157	35	19.3739612	6.80826789	212.758372
6	10:13:06	7.25	96.310	27.720	36871.000	22.000	96.319317	20.1788968	199.063459	149.310286	8.39070427	262.209508	35	19.3739612	6.85286350	214.151984
6	10:13:21	7.50	96.300	27.720	36830.000	22.000	96.319317	20.1788968	199.063459	149.310286	8.39070427	262.209508	35	19.3739612	6.85286350	214.151984
6	10:13:36	7.75	96.150	27.730	36877.000	22.000	96.229464	20.1600728	198.877761	149.171000	8.38287693	261.964904	35	19.3739612	6.84647074	213.952211
6	10:13:51	8.00	96.980	27.640	36916.000	22.000	97.041865	20.3302708	200.556753	150.430351	8.45364796	264.176499	35	19.3739612	6.90427092	215.758466
6	10:14:06	8.25	95.720	27.780	36917.000	22.000	95.781746	20.0662758	197.952460	148.476966	8.34387468	260.746084	35	19.3739612	6.81461679	212.956775
6	10:14:21	8.50	95.960	27.750	36856.000	22.000	96.050069	20.1224894	198.507003	148.892908	8.36724917	261.476537	35	19.3739612	6.83370723	213.553351
6	10:14:36	8.75	96.050	27.740	36910.000	22.000	96.139715	20.1412703	198.692276	149.031874	8.37505857	261.720580	35	19.3739612	6.84008532	213.752666
